No. moves  % accept.        E_tot           E_sr
     1372    48.8112        -7028.840       -7028.840
     1374    48.8132        -7059.360       -7059.360
     1376    48.8141        -7033.739       -7033.739
     1378    48.8167        -7043.403       -7043.403
     1380    48.8180        -7024.729       -7024.729
     1382    48.8187        -7027.994       -7027.994
     1384    48.8203        -7042.333       -7042.333
     1386    48.8209        -7039.387       -7039.387
     1388    48.8218        -7061.376       -7061.376
     1390    48.8226        -7071.294       -7071.294
     1392    48.8242        -7043.392       -7043.392
     1394    48.8255        -7027.261       -7027.261
     1396    48.8268        -7010.903       -7010.903
     1398    48.8284        -7037.369       -7037.369
     1400    48.8303        -7039.588       -7039.588
     1402    48.8323        -7022.138       -7022.138
     1404    48.8347        -7008.276       -7008.276
     1406    48.8352        -7002.464       -7002.464
     1408    48.8365        -6999.296       -6999.296
     1410    48.8379        -6994.125       -6994.125
     1412    48.8381        -6996.103       -6996.103
     1414    48.8394        -7014.436       -7014.436
     1416    48.8427        -6984.980       -6984.980
     1418    48.8443        -6998.232       -6998.232
     1420    48.8464        -7011.927       -7011.927
     1422    48.8476        -7042.394       -7042.394
     1424    48.8489        -7040.667       -7040.667
     1426    48.8512        -7024.196       -7024.196
     1428    48.8529        -7019.995       -7019.995
     1430    48.8545        -7026.739       -7026.739
     1432    48.8564        -7048.591       -7048.591
     1434    48.8583        -7042.012       -7042.012
     1436    48.8600        -7075.717       -7075.717
     1438    48.8613        -7078.261       -7078.261
     1440    48.8629        -7043.435       -7043.435
     1442    48.8633        -7037.493       -7037.493
     1444    48.8647        -7031.018       -7031.018
     1446    48.8665        -7035.359       -7035.359
     1448    48.8672        -7051.952       -7051.952
     1450    48.8695        -7042.334       -7042.334
     1452    48.8702        -7044.373       -7044.373
     1454    48.8720        -7055.291       -7055.291
     1456    48.8736        -7033.402       -7033.402
     1458    48.8747        -7058.511       -7058.511
     1460    48.8752        -7068.052       -7068.052
     1462    48.8768        -7054.914       -7054.914
     1464    48.8776        -7052.463       -7052.463
     1466    48.8781        -7019.871       -7019.871
     1468    48.8796        -7016.128       -7016.128
     1470    48.8804        -7020.819       -7020.819
     1472    48.8827        -7030.804       -7030.804
     1474    48.8837        -7041.298       -7041.298
     1476    48.8852        -7045.682       -7045.682
     1478    48.8866        -7037.854       -7037.854
     1480    48.8875        -7053.686       -7053.686
     1482    48.8895        -7046.610       -7046.610
     1484    48.8910        -7035.688       -7035.688
     1486    48.8918        -7052.988       -7052.988
     1488    48.8921        -7054.184       -7054.184
     1490    48.8924        -7018.045       -7018.045
     1492    48.8953        -7001.544       -7001.544
     1494    48.8960        -7026.620       -7026.620
     1496    48.8967        -7016.239       -7016.239
     1498    48.8997        -7048.850       -7048.850
     1500    48.9007        -7032.315       -7032.315
     1502    48.9013        -7048.979       -7048.979
     1504    48.9014        -7058.190       -7058.190
     1506    48.9023        -7068.928       -7068.928
     1508    48.9035        -7090.185       -7090.185
     1510    48.9039        -7107.677       -7107.677
     1512    48.9041        -7090.986       -7090.986
     1514    48.9054        -7072.668       -7072.668
     1516    48.9057        -7064.065       -7064.065
     1518    48.9072        -7076.405       -7076.405
     1520    48.9077        -7086.366       -7086.366
     1522    48.9095        -7088.891       -7088.891
     1524    48.9104        -7086.445       -7086.445
     1526    48.9119        -7092.694       -7092.694
     1528    48.9125        -7083.415       -7083.415
     1530    48.9133        -7052.721       -7052.721
     1532    48.9138        -7078.230       -7078.230
     1534    48.9140        -7075.111       -7075.111
     1536    48.9143        -7082.174       -7082.174
     1538    48.9157        -7068.687       -7068.687
     1540    48.9174        -7077.854       -7077.854
     1542    48.9186        -7049.676       -7049.676
     1544    48.9192        -7063.742       -7063.742
     1546    48.9205        -7068.666       -7068.666
     1548    48.9201        -7074.817       -7074.817
     1550    48.9208        -7084.868       -7084.868
     1552    48.9215        -7103.131       -7103.131
     1554    48.9211        -7087.753       -7087.753
     1556    48.9209        -7089.833       -7089.833
     1558    48.9223        -7050.648       -7050.648
     1560    48.9224        -7050.043       -7050.043
     1562    48.9251        -7050.316       -7050.316
     1564    48.9257        -7050.372       -7050.372
     1566    48.9261        -7059.382       -7059.382
     1568    48.9265        -7055.410       -7055.410
     1570    48.9275        -7039.305       -7039.305
     1572    48.9281        -7045.473       -7045.473
     1574    48.9287        -7042.109       -7042.109
     1576    48.9294        -7071.151       -7071.151
     1578    48.9286        -7069.571       -7069.571
     1580    48.9280        -7032.223       -7032.223
     1582    48.9292        -7038.449       -7038.449
     1584    48.9305        -7017.104       -7017.104
     1586    48.9311        -7031.183       -7031.183
     1588    48.9320        -7004.917       -7004.917
     1590    48.9327        -7037.774       -7037.774
     1592    48.9324        -7014.581       -7014.581
     1594    48.9345        -7048.526       -7048.526
     1596    48.9346        -7004.734       -7004.734
     1598    48.9368        -7013.000       -7013.000
     1600    48.9380        -7015.060       -7015.060
     1602    48.9397        -6987.711       -6987.711
     1604    48.9406        -7034.647       -7034.647
     1606    48.9407        -7023.412       -7023.412
     1608    48.9408        -7041.408       -7041.408
     1610    48.9417        -7015.978       -7015.978
     1612    48.9432        -7003.256       -7003.256
     1614    48.9448        -7047.613       -7047.613
     1616    48.9456        -7023.184       -7023.184
     1618    48.9471        -7027.142       -7027.142
     1620    48.9472        -7008.949       -7008.949
     1622    48.9483        -6977.748       -6977.748
     1624    48.9490        -6972.551       -6972.551
     1626    48.9504        -6992.677       -6992.677
     1628    48.9516        -6991.888       -6991.888
     1630    48.9519        -6994.501       -6994.501
     1632    48.9526        -7005.120       -7005.120
     1634    48.9540        -7021.934       -7021.934
     1636    48.9540        -6989.880       -6989.880
     1638    48.9535        -6979.258       -6979.258
     1640    48.9543        -6972.403       -6972.403
     1642    48.9545        -6977.911       -6977.911
     1644    48.9547        -7008.505       -7008.505
     1646    48.9544        -7015.180       -7015.180
     1648    48.9559        -7021.641       -7021.641
     1650    48.9561        -7002.410       -7002.410
     1652    48.9585        -7010.285       -7010.285
     1654    48.9600        -6998.064       -6998.064
     1656    48.9606        -7000.031       -7000.031
     1658    48.9616        -7011.247       -7011.247
     1660    48.9621        -7017.832       -7017.832
     1662    48.9635        -7023.447       -7023.447
     1664    48.9640        -7024.969       -7024.969
     1666    48.9651        -7005.714       -7005.714
     1668    48.9648        -7008.633       -7008.633
     1670    48.9654        -7011.360       -7011.360
     1672    48.9663        -6999.771       -6999.771
     1674    48.9669        -6992.864       -6992.864
     1676    48.9678        -6996.850       -6996.850
     1678    48.9688        -7001.784       -7001.784
     1680    48.9698        -7004.974       -7004.974
     1682    48.9704        -6985.952       -6985.952
     1684    48.9712        -6946.212       -6946.212
