No. moves  % accept.       <E_tot>         <E_sr>
     11324    49.6834        -7016.519       -7016.519
     11326    49.6837        -7016.492       -7016.492
     11328    49.6836        -7016.513       -7016.513
     11330    49.6836        -7016.572       -7016.572
     11332    49.6837        -7016.612       -7016.612
     11334    49.6838        -7016.630       -7016.630
     11336    49.6839        -7016.630       -7016.630
     11338    49.6838        -7016.668       -7016.668
     11340    49.6840        -7016.626       -7016.626
     11342    49.6839        -7016.595       -7016.595
     11344    49.6840        -7016.604       -7016.604
     11346    49.6838        -7016.621       -7016.621
     11348    49.6839        -7016.630       -7016.630
     11350    49.6839        -7016.692       -7016.692
     11352    49.6839        -7016.731       -7016.731
     11354    49.6839        -7016.810       -7016.810
     11356    49.6838        -7016.866       -7016.866
     11358    49.6837        -7016.949       -7016.949
     11360    49.6836        -7016.989       -7016.989
     11362    49.6837        -7016.993       -7016.993
     11364    49.6836        -7017.048       -7017.048
     11366    49.6835        -7017.130       -7017.130
     11368    49.6834        -7017.195       -7017.195
     11370    49.6833        -7017.293       -7017.293
     11372    49.6832        -7017.320       -7017.320
     11374    49.6830        -7017.357       -7017.357
     11376    49.6830        -7017.381       -7017.381
     11378    49.6830        -7017.407       -7017.407
     11380    49.6830        -7017.439       -7017.439
     11382    49.6832        -7017.479       -7017.479
     11384    49.6832        -7017.519       -7017.519
     11386    49.6830        -7017.543       -7017.543
     11388    49.6831        -7017.550       -7017.550
     11390    49.6830        -7017.557       -7017.557
     11392    49.6831        -7017.579       -7017.579
     11394    49.6831        -7017.557       -7017.557
     11396    49.6831        -7017.608       -7017.608
     11398    49.6830        -7017.634       -7017.634
     11400    49.6832        -7017.660       -7017.660
     11402    49.6831        -7017.682       -7017.682
     11404    49.6831        -7017.718       -7017.718
     11406    49.6832        -7017.722       -7017.722
     11408    49.6833        -7017.735       -7017.735
     11410    49.6832        -7017.738       -7017.738
     11412    49.6831        -7017.717       -7017.717
     11414    49.6830        -7017.695       -7017.695
     11416    49.6831        -7017.706       -7017.706
     11418    49.6832        -7017.732       -7017.732
     11420    49.6832        -7017.725       -7017.725
     11422    49.6833        -7017.704       -7017.704
     11424    49.6832        -7017.689       -7017.689
     11426    49.6833        -7017.698       -7017.698
     11428    49.6832        -7017.676       -7017.676
     11430    49.6829        -7017.669       -7017.669
     11432    49.6829        -7017.677       -7017.677
     11434    49.6829        -7017.678       -7017.678
     11436    49.6828        -7017.720       -7017.720
     11438    49.6826        -7017.734       -7017.734
     11440    49.6826        -7017.702       -7017.702
     11442    49.6827        -7017.721       -7017.721
     11444    49.6827        -7017.733       -7017.733
     11446    49.6827        -7017.732       -7017.732
     11448    49.6826        -7017.758       -7017.758
     11450    49.6826        -7017.764       -7017.764
     11452    49.6826        -7017.713       -7017.713
     11454    49.6825        -7017.703       -7017.703
     11456    49.6826        -7017.689       -7017.689
     11458    49.6826        -7017.689       -7017.689
     11460    49.6826        -7017.691       -7017.691
     11462    49.6825        -7017.680       -7017.680
     11464    49.6825        -7017.635       -7017.635
     11466    49.6826        -7017.602       -7017.602
     11468    49.6826        -7017.563       -7017.563
     11470    49.6827        -7017.535       -7017.535
     11472    49.6827        -7017.542       -7017.542
     11474    49.6827        -7017.559       -7017.559
     11476    49.6826        -7017.609       -7017.609
     11478    49.6826        -7017.643       -7017.643
     11480    49.6826        -7017.659       -7017.659
     11482    49.6825        -7017.665       -7017.665
     11484    49.6824        -7017.706       -7017.706
     11486    49.6825        -7017.748       -7017.748
     11488    49.6825        -7017.756       -7017.756
     11490    49.6826        -7017.718       -7017.718
     11492    49.6827        -7017.722       -7017.722
     11494    49.6827        -7017.682       -7017.682
     11496    49.6829        -7017.669       -7017.669
     11498    49.6830        -7017.665       -7017.665
     11500    49.6829        -7017.657       -7017.657
     11502    49.6831        -7017.597       -7017.597
     11504    49.6831        -7017.528       -7017.528
     11506    49.6831        -7017.518       -7017.518
     11508    49.6831        -7017.501       -7017.501
     11510    49.6831        -7017.498       -7017.498
     11512    49.6833        -7017.463       -7017.463
     11514    49.6831        -7017.447       -7017.447
     11516    49.6831        -7017.437       -7017.437
     11518    49.6832        -7017.421       -7017.421
     11520    49.6832        -7017.404       -7017.404
     11522    49.6835        -7017.398       -7017.398
     11524    49.6836        -7017.390       -7017.390
     11526    49.6836        -7017.352       -7017.352
     11528    49.6838        -7017.278       -7017.278
     11530    49.6840        -7017.223       -7017.223
     11532    49.6839        -7017.176       -7017.176
     11534    49.6838        -7017.102       -7017.102
     11536    49.6838        -7017.029       -7017.029
     11538    49.6839        -7016.966       -7016.966
     11540    49.6840        -7016.890       -7016.890
     11542    49.6839        -7016.842       -7016.842
     11544    49.6840        -7016.828       -7016.828
     11546    49.6840        -7016.824       -7016.824
     11548    49.6841        -7016.832       -7016.832
     11550    49.6840        -7016.808       -7016.808
     11552    49.6840        -7016.778       -7016.778
     11554    49.6839        -7016.753       -7016.753
     11556    49.6840        -7016.726       -7016.726
     11558    49.6841        -7016.722       -7016.722
     11560    49.6840        -7016.706       -7016.706
     11562    49.6840        -7016.658       -7016.658
     11564    49.6842        -7016.607       -7016.607
     11566    49.6843        -7016.585       -7016.585
     11568    49.6843        -7016.557       -7016.557
     11570    49.6843        -7016.537       -7016.537
     11572    49.6845        -7016.506       -7016.506
     11574    49.6843        -7016.491       -7016.491
     11576    49.6845        -7016.439       -7016.439
     11578    49.6845        -7016.409       -7016.409
     11580    49.6845        -7016.372       -7016.372
     11582    49.6846        -7016.365       -7016.365
     11584    49.6847        -7016.380       -7016.380
     11586    49.6847        -7016.375       -7016.375
     11588    49.6849        -7016.354       -7016.354
     11590    49.6850        -7016.317       -7016.317
     11592    49.6851        -7016.270       -7016.270
     11594    49.6850        -7016.236       -7016.236
     11596    49.6850        -7016.212       -7016.212
     11598    49.6850        -7016.197       -7016.197
     11600    49.6850        -7016.147       -7016.147
     11602    49.6851        -7016.103       -7016.103
     11604    49.6852        -7016.056       -7016.056
     11606    49.6851        -7016.040       -7016.040
     11608    49.6851        -7015.993       -7015.993
     11610    49.6851        -7015.969       -7015.969
     11612    49.6849        -7015.942       -7015.942
     11614    49.6849        -7015.927       -7015.927
     11616    49.6848        -7015.923       -7015.923
     11618    49.6849        -7015.910       -7015.910
     11620    49.6848        -7015.927       -7015.927
     11622    49.6848        -7015.935       -7015.935
     11624    49.6850        -7015.938       -7015.938
     11626    49.6849        -7015.914       -7015.914
     11628    49.6850        -7015.887       -7015.887
     11630    49.6851        -7015.827       -7015.827
     11632    49.6851        -7015.776       -7015.776
     11634    49.6853        -7015.747       -7015.747
