No. moves  % accept.       <E_tot>         <E_sr>
     43110    49.7742        -7022.190       -7022.190
     43112    49.7742        -7022.188       -7022.188
     43114    49.7742        -7022.185       -7022.185
     43116    49.7742        -7022.184       -7022.184
     43118    49.7742        -7022.182       -7022.182
     43120    49.7742        -7022.181       -7022.181
     43122    49.7743        -7022.180       -7022.180
     43124    49.7743        -7022.180       -7022.180
     43126    49.7743        -7022.179       -7022.179
     43128    49.7743        -7022.180       -7022.180
     43130    49.7743        -7022.179       -7022.179
     43132    49.7743        -7022.179       -7022.179
     43134    49.7744        -7022.178       -7022.178
     43136    49.7744        -7022.177       -7022.177
     43138    49.7743        -7022.176       -7022.176
     43140    49.7743        -7022.174       -7022.174
     43142    49.7743        -7022.173       -7022.173
     43144    49.7743        -7022.170       -7022.170
     43146    49.7744        -7022.168       -7022.168
     43148    49.7744        -7022.164       -7022.164
     43150    49.7744        -7022.162       -7022.162
     43152    49.7744        -7022.160       -7022.160
     43154    49.7744        -7022.160       -7022.160
     43156    49.7744        -7022.158       -7022.158
     43158    49.7744        -7022.155       -7022.155
     43160    49.7744        -7022.153       -7022.153
     43162    49.7744        -7022.150       -7022.150
     43164    49.7744        -7022.148       -7022.148
     43166    49.7744        -7022.146       -7022.146
     43168    49.7744        -7022.145       -7022.145
     43170    49.7744        -7022.145       -7022.145
     43172    49.7744        -7022.143       -7022.143
     43174    49.7745        -7022.142       -7022.142
     43176    49.7745        -7022.140       -7022.140
     43178    49.7745        -7022.140       -7022.140
     43180    49.7745        -7022.140       -7022.140
     43182    49.7745        -7022.141       -7022.141
     43184    49.7745        -7022.141       -7022.141
     43186    49.7746        -7022.140       -7022.140
     43188    49.7745        -7022.139       -7022.139
     43190    49.7745        -7022.139       -7022.139
     43192    49.7745        -7022.137       -7022.137
     43194    49.7745        -7022.137       -7022.137
     43196    49.7745        -7022.136       -7022.136
     43198    49.7746        -7022.135       -7022.135
     43200    49.7746        -7022.135       -7022.135
     43202    49.7745        -7022.134       -7022.134
     43204    49.7745        -7022.131       -7022.131
     43206    49.7745        -7022.130       -7022.130
     43208    49.7745        -7022.129       -7022.129
     43210    49.7744        -7022.130       -7022.130
     43212    49.7744        -7022.129       -7022.129
     43214    49.7744        -7022.128       -7022.128
     43216    49.7744        -7022.126       -7022.126
     43218    49.7745        -7022.124       -7022.124
     43220    49.7745        -7022.121       -7022.121
     43222    49.7745        -7022.119       -7022.119
     43224    49.7745        -7022.119       -7022.119
     43226    49.7745        -7022.117       -7022.117
     43228    49.7744        -7022.116       -7022.116
     43230    49.7744        -7022.116       -7022.116
     43232    49.7744        -7022.116       -7022.116
     43234    49.7745        -7022.114       -7022.114
     43236    49.7744        -7022.112       -7022.112
     43238    49.7745        -7022.112       -7022.112
     43240    49.7745        -7022.110       -7022.110
     43242    49.7744        -7022.111       -7022.111
     43244    49.7745        -7022.109       -7022.109
     43246    49.7746        -7022.109       -7022.109
     43248    49.7746        -7022.108       -7022.108
     43250    49.7747        -7022.107       -7022.107
     43252    49.7746        -7022.106       -7022.106
     43254    49.7746        -7022.106       -7022.106
     43256    49.7746        -7022.105       -7022.105
     43258    49.7746        -7022.102       -7022.102
     43260    49.7746        -7022.098       -7022.098
     43262    49.7747        -7022.097       -7022.097
     43264    49.7747        -7022.095       -7022.095
     43266    49.7747        -7022.092       -7022.092
     43268    49.7747        -7022.092       -7022.092
     43270    49.7747        -7022.092       -7022.092
     43272    49.7747        -7022.091       -7022.091
     43274    49.7747        -7022.091       -7022.091
     43276    49.7747        -7022.092       -7022.092
     43278    49.7747        -7022.092       -7022.092
     43280    49.7748        -7022.092       -7022.092
     43282    49.7748        -7022.092       -7022.092
     43284    49.7748        -7022.092       -7022.092
     43286    49.7748        -7022.093       -7022.093
     43288    49.7749        -7022.093       -7022.093
     43290    49.7748        -7022.092       -7022.092
     43292    49.7749        -7022.090       -7022.090
     43294    49.7749        -7022.088       -7022.088
     43296    49.7749        -7022.087       -7022.087
     43298    49.7750        -7022.085       -7022.085
     43300    49.7750        -7022.083       -7022.083
     43302    49.7749        -7022.080       -7022.080
     43304    49.7749        -7022.078       -7022.078
     43306    49.7749        -7022.077       -7022.077
     43308    49.7749        -7022.075       -7022.075
     43310    49.7749        -7022.072       -7022.072
     43312    49.7749        -7022.069       -7022.069
     43314    49.7749        -7022.067       -7022.067
     43316    49.7749        -7022.066       -7022.066
     43318    49.7749        -7022.063       -7022.063
     43320    49.7749        -7022.061       -7022.061
     43322    49.7749        -7022.060       -7022.060
     43324    49.7748        -7022.058       -7022.058
     43326    49.7749        -7022.054       -7022.054
     43328    49.7749        -7022.051       -7022.051
     43330    49.7749        -7022.049       -7022.049
     43332    49.7749        -7022.048       -7022.048
     43334    49.7749        -7022.046       -7022.046
     43336    49.7749        -7022.046       -7022.046
     43338    49.7749        -7022.046       -7022.046
     43340    49.7749        -7022.046       -7022.046
     43342    49.7749        -7022.046       -7022.046
     43344    49.7749        -7022.046       -7022.046
     43346    49.7749        -7022.047       -7022.047
     43348    49.7749        -7022.047       -7022.047
     43350    49.7749        -7022.045       -7022.045
     43352    49.7749        -7022.045       -7022.045
     43354    49.7749        -7022.047       -7022.047
     43356    49.7750        -7022.048       -7022.048
     43358    49.7749        -7022.048       -7022.048
     43360    49.7749        -7022.047       -7022.047
     43362    49.7750        -7022.045       -7022.045
     43364    49.7750        -7022.044       -7022.044
     43366    49.7750        -7022.044       -7022.044
     43368    49.7750        -7022.044       -7022.044
     43370    49.7750        -7022.044       -7022.044
     43372    49.7750        -7022.041       -7022.041
     43374    49.7750        -7022.041       -7022.041
     43376    49.7750        -7022.040       -7022.040
     43378    49.7750        -7022.039       -7022.039
     43380    49.7750        -7022.039       -7022.039
     43382    49.7750        -7022.040       -7022.040
     43384    49.7750        -7022.039       -7022.039
     43386    49.7750        -7022.040       -7022.040
     43388    49.7750        -7022.042       -7022.042
     43390    49.7750        -7022.042       -7022.042
     43392    49.7750        -7022.042       -7022.042
     43394    49.7749        -7022.042       -7022.042
     43396    49.7749        -7022.042       -7022.042
     43398    49.7749        -7022.043       -7022.043
     43400    49.7749        -7022.045       -7022.045
     43402    49.7749        -7022.047       -7022.047
     43404    49.7749        -7022.045       -7022.045
     43406    49.7749        -7022.045       -7022.045
     43408    49.7749        -7022.044       -7022.044
     43410    49.7749        -7022.044       -7022.044
     43412    49.7750        -7022.044       -7022.044
     43414    49.7750        -7022.044       -7022.044
     43416    49.7750        -7022.046       -7022.046
     43418    49.7750        -7022.048       -7022.048
     43420    49.7750        -7022.051       -7022.051
     43422    49.7750        -7022.051       -7022.051
     43424    49.7750        -7022.052       -7022.052
     43426    49.7751        -7022.052       -7022.052
     43428    49.7751        -7022.051       -7022.051
     43430    49.7751        -7022.053       -7022.053
     43432    49.7750        -7022.055       -7022.055
     43434    49.7750        -7022.058       -7022.058
     43436    49.7750        -7022.060       -7022.060
     43438    49.7750        -7022.062       -7022.062
     43440    49.7750        -7022.064       -7022.064
     43442    49.7750        -7022.066       -7022.066
     43444    49.7750        -7022.070       -7022.070
     43446    49.7749        -7022.072       -7022.072
     43448    49.7749        -7022.074       -7022.074
     43450    49.7750        -7022.075       -7022.075
     43452    49.7750        -7022.075       -7022.075
     43454    49.7750        -7022.076       -7022.076
     43456    49.7750        -7022.078       -7022.078
     43458    49.7749        -7022.078       -7022.078
     43460    49.7749        -7022.078       -7022.078
     43462    49.7749        -7022.079       -7022.079
     43464    49.7749        -7022.077       -7022.077
     43466    49.7749        -7022.076       -7022.076
     43468    49.7749        -7022.076       -7022.076
     43470    49.7749        -7022.076       -7022.076
     43472    49.7749        -7022.075       -7022.075
     43474    49.7749        -7022.073       -7022.073
     43476    49.7748        -7022.072       -7022.072
     43478    49.7749        -7022.072       -7022.072
     43480    49.7749        -7022.070       -7022.070
     43482    49.7749        -7022.069       -7022.069
     43484    49.7749        -7022.068       -7022.068
     43486    49.7749        -7022.068       -7022.068
     43488    49.7749        -7022.069       -7022.069
     43490    49.7750        -7022.067       -7022.067
     43492    49.7750        -7022.066       -7022.066
     43494    49.7750        -7022.065       -7022.065
     43496    49.7750        -7022.065       -7022.065
     43498    49.7750        -7022.064       -7022.064
     43500    49.7750        -7022.063       -7022.063
     43502    49.7750        -7022.062       -7022.062
     43504    49.7750        -7022.062       -7022.062
     43506    49.7750        -7022.062       -7022.062
     43508    49.7750        -7022.062       -7022.062
     43510    49.7750        -7022.064       -7022.064
     43512    49.7750        -7022.063       -7022.063
     43514    49.7750        -7022.062       -7022.062
     43516    49.7750        -7022.063       -7022.063
     43518    49.7751        -7022.063       -7022.063
     43520    49.7751        -7022.063       -7022.063
     43522    49.7750        -7022.061       -7022.061
     43524    49.7751        -7022.061       -7022.061
     43526    49.7751        -7022.062       -7022.062
     43528    49.7751        -7022.063       -7022.063
     43530    49.7750        -7022.063       -7022.063
     43532    49.7750        -7022.063       -7022.063
     43534    49.7750        -7022.063       -7022.063
     43536    49.7750        -7022.064       -7022.064
     43538    49.7750        -7022.063       -7022.063
     43540    49.7750        -7022.063       -7022.063
     43542    49.7749        -7022.063       -7022.063
     43544    49.7750        -7022.061       -7022.061
     43546    49.7750        -7022.060       -7022.060
     43548    49.7750        -7022.058       -7022.058
     43550    49.7750        -7022.058       -7022.058
     43552    49.7750        -7022.058       -7022.058
     43554    49.7750        -7022.059       -7022.059
     43556    49.7750        -7022.060       -7022.060
     43558    49.7750        -7022.061       -7022.061
     43560    49.7751        -7022.062       -7022.062
     43562    49.7751        -7022.062       -7022.062
     43564    49.7752        -7022.061       -7022.061
     43566    49.7752        -7022.061       -7022.061
     43568    49.7751        -7022.059       -7022.059
     43570    49.7752        -7022.057       -7022.057
     43572    49.7751        -7022.056       -7022.056
     43574    49.7752        -7022.056       -7022.056
     43576    49.7752        -7022.055       -7022.055
     43578    49.7752        -7022.055       -7022.055
     43580    49.7752        -7022.053       -7022.053
     43582    49.7751        -7022.050       -7022.050
     43584    49.7751        -7022.049       -7022.049
     43586    49.7751        -7022.047       -7022.047
     43588    49.7751        -7022.046       -7022.046
     43590    49.7752        -7022.047       -7022.047
     43592    49.7752        -7022.047       -7022.047
     43594    49.7752        -7022.046       -7022.046
     43596    49.7753        -7022.044       -7022.044
     43598    49.7753        -7022.043       -7022.043
     43600    49.7752        -7022.043       -7022.043
     43602    49.7753        -7022.042       -7022.042
     43604    49.7753        -7022.042       -7022.042
     43606    49.7753        -7022.041       -7022.041
     43608    49.7753        -7022.042       -7022.042
     43610    49.7753        -7022.043       -7022.043
     43612    49.7753        -7022.044       -7022.044
     43614    49.7753        -7022.043       -7022.043
     43616    49.7753        -7022.043       -7022.043
     43618    49.7753        -7022.044       -7022.044
     43620    49.7753        -7022.045       -7022.045
     43622    49.7753        -7022.046       -7022.046
     43624    49.7753        -7022.048       -7022.048
     43626    49.7753        -7022.051       -7022.051
     43628    49.7753        -7022.054       -7022.054
     43630    49.7753        -7022.056       -7022.056
     43632    49.7752        -7022.058       -7022.058
     43634    49.7752        -7022.060       -7022.060
     43636    49.7753        -7022.063       -7022.063
     43638    49.7752        -7022.063       -7022.063
     43640    49.7753        -7022.065       -7022.065
     43642    49.7753        -7022.066       -7022.066
     43644    49.7753        -7022.068       -7022.068
     43646    49.7753        -7022.068       -7022.068
     43648    49.7753        -7022.068       -7022.068
     43650    49.7753        -7022.068       -7022.068
     43652    49.7752        -7022.067       -7022.067
     43654    49.7752        -7022.066       -7022.066
     43656    49.7752        -7022.065       -7022.065
     43658    49.7751        -7022.065       -7022.065
     43660    49.7751        -7022.064       -7022.064
     43662    49.7751        -7022.062       -7022.062
     43664    49.7751        -7022.059       -7022.059
     43666    49.7752        -7022.057       -7022.057
     43668    49.7752        -7022.056       -7022.056
     43670    49.7751        -7022.053       -7022.053
     43672    49.7751        -7022.052       -7022.052
     43674    49.7751        -7022.050       -7022.050
     43676    49.7751        -7022.049       -7022.049
     43678    49.7750        -7022.049       -7022.049
     43680    49.7751        -7022.046       -7022.046
     43682    49.7751        -7022.044       -7022.044
     43684    49.7751        -7022.041       -7022.041
     43686    49.7751        -7022.039       -7022.039
     43688    49.7751        -7022.038       -7022.038
     43690    49.7751        -7022.036       -7022.036
     43692    49.7750        -7022.035       -7022.035
     43694    49.7750        -7022.034       -7022.034
     43696    49.7750        -7022.034       -7022.034
     43698    49.7750        -7022.034       -7022.034
     43700    49.7750        -7022.034       -7022.034
     43702    49.7750        -7022.034       -7022.034
     43704    49.7750        -7022.033       -7022.033
     43706    49.7750        -7022.033       -7022.033
     43708    49.7750        -7022.032       -7022.032
     43710    49.7750        -7022.031       -7022.031
     43712    49.7750        -7022.030       -7022.030
     43714    49.7750        -7022.029       -7022.029
     43716    49.7750        -7022.029       -7022.029
     43718    49.7750        -7022.028       -7022.028
     43720    49.7751        -7022.029       -7022.029
     43722    49.7750        -7022.029       -7022.029
     43724    49.7750        -7022.031       -7022.031
     43726    49.7750        -7022.033       -7022.033
     43728    49.7750        -7022.033       -7022.033
     43730    49.7750        -7022.031       -7022.031
     43732    49.7749        -7022.030       -7022.030
     43734    49.7749        -7022.030       -7022.030
     43736    49.7749        -7022.029       -7022.029
     43738    49.7749        -7022.028       -7022.028
     43740    49.7749        -7022.027       -7022.027
     43742    49.7749        -7022.028       -7022.028
     43744    49.7749        -7022.029       -7022.029
     43746    49.7749        -7022.030       -7022.030
     43748    49.7749        -7022.030       -7022.030
     43750    49.7749        -7022.030       -7022.030
     43752    49.7749        -7022.031       -7022.031
     43754    49.7749        -7022.032       -7022.032
     43756    49.7749        -7022.033       -7022.033
     43758    49.7749        -7022.035       -7022.035
     43760    49.7750        -7022.036       -7022.036
     43762    49.7750        -7022.036       -7022.036
     43764    49.7750        -7022.037       -7022.037
     43766    49.7750        -7022.039       -7022.039
     43768    49.7750        -7022.040       -7022.040
     43770    49.7750        -7022.041       -7022.041
     43772    49.7750        -7022.041       -7022.041
     43774    49.7750        -7022.039       -7022.039
     43776    49.7750        -7022.039       -7022.039
     43778    49.7750        -7022.037       -7022.037
     43780    49.7750        -7022.035       -7022.035
     43782    49.7751        -7022.032       -7022.032
     43784    49.7750        -7022.031       -7022.031
     43786    49.7750        -7022.029       -7022.029
     43788    49.7751        -7022.029       -7022.029
     43790    49.7751        -7022.029       -7022.029
     43792    49.7751        -7022.028       -7022.028
     43794    49.7751        -7022.027       -7022.027
     43796    49.7752        -7022.027       -7022.027
     43798    49.7752        -7022.027       -7022.027
     43800    49.7752        -7022.027       -7022.027
     43802    49.7752        -7022.027       -7022.027
     43804    49.7752        -7022.026       -7022.026
     43806    49.7752        -7022.026       -7022.026
     43808    49.7753        -7022.026       -7022.026
     43810    49.7753        -7022.025       -7022.025
     43812    49.7753        -7022.025       -7022.025
     43814    49.7753        -7022.025       -7022.025
     43816    49.7753        -7022.025       -7022.025
     43818    49.7753        -7022.026       -7022.026
     43820    49.7753        -7022.025       -7022.025
     43822    49.7753        -7022.024       -7022.024
     43824    49.7753        -7022.024       -7022.024
     43826    49.7753        -7022.025       -7022.025
     43828    49.7753        -7022.026       -7022.026
     43830    49.7753        -7022.026       -7022.026
     43832    49.7753        -7022.028       -7022.028
     43834    49.7753        -7022.029       -7022.029
     43836    49.7753        -7022.030       -7022.030
     43838    49.7753        -7022.029       -7022.029
     43840    49.7753        -7022.029       -7022.029
     43842    49.7752        -7022.030       -7022.030
     43844    49.7752        -7022.031       -7022.031
     43846    49.7752        -7022.033       -7022.033
     43848    49.7752        -7022.035       -7022.035
     43850    49.7752        -7022.037       -7022.037
     43852    49.7752        -7022.038       -7022.038
     43854    49.7752        -7022.040       -7022.040
     43856    49.7751        -7022.041       -7022.041
     43858    49.7751        -7022.042       -7022.042
     43860    49.7751        -7022.042       -7022.042
     43862    49.7751        -7022.041       -7022.041
     43864    49.7751        -7022.041       -7022.041
     43866    49.7751        -7022.040       -7022.040
     43868    49.7751        -7022.038       -7022.038
     43870    49.7751        -7022.037       -7022.037
     43872    49.7751        -7022.036       -7022.036
     43874    49.7751        -7022.035       -7022.035
     43876    49.7751        -7022.035       -7022.035
     43878    49.7751        -7022.034       -7022.034
     43880    49.7751        -7022.035       -7022.035
     43882    49.7751        -7022.037       -7022.037
     43884    49.7752        -7022.037       -7022.037
     43886    49.7752        -7022.038       -7022.038
     43888    49.7752        -7022.039       -7022.039
     43890    49.7752        -7022.039       -7022.039
     43892    49.7751        -7022.037       -7022.037
     43894    49.7751        -7022.035       -7022.035
     43896    49.7751        -7022.036       -7022.036
     43898    49.7751        -7022.038       -7022.038
     43900    49.7752        -7022.042       -7022.042
     43902    49.7751        -7022.043       -7022.043
     43904    49.7751        -7022.044       -7022.044
     43906    49.7751        -7022.045       -7022.045
     43908    49.7751        -7022.045       -7022.045
     43910    49.7751        -7022.046       -7022.046
     43912    49.7751        -7022.046       -7022.046
     43914    49.7751        -7022.047       -7022.047
     43916    49.7751        -7022.047       -7022.047
     43918    49.7751        -7022.046       -7022.046
     43920    49.7751        -7022.045       -7022.045
     43922    49.7751        -7022.045       -7022.045
     43924    49.7751        -7022.045       -7022.045
     43926    49.7751        -7022.047       -7022.047
     43928    49.7751        -7022.051       -7022.051
     43930    49.7750        -7022.053       -7022.053
     43932    49.7750        -7022.056       -7022.056
     43934    49.7750        -7022.058       -7022.058
     43936    49.7750        -7022.060       -7022.060
     43938    49.7751        -7022.062       -7022.062
     43940    49.7751        -7022.064       -7022.064
     43942    49.7751        -7022.067       -7022.067
     43944    49.7751        -7022.068       -7022.068
     43946    49.7751        -7022.069       -7022.069
     43948    49.7751        -7022.071       -7022.071
     43950    49.7751        -7022.072       -7022.072
     43952    49.7751        -7022.072       -7022.072
     43954    49.7752        -7022.071       -7022.071
     43956    49.7751        -7022.070       -7022.070
     43958    49.7751        -7022.069       -7022.069
     43960    49.7751        -7022.067       -7022.067
     43962    49.7751        -7022.066       -7022.066
     43964    49.7752        -7022.067       -7022.067
     43966    49.7752        -7022.066       -7022.066
     43968    49.7752        -7022.068       -7022.068
     43970    49.7752        -7022.067       -7022.067
     43972    49.7752        -7022.067       -7022.067
     43974    49.7752        -7022.069       -7022.069
     43976    49.7752        -7022.070       -7022.070
     43978    49.7751        -7022.072       -7022.072
     43980    49.7752        -7022.073       -7022.073
     43982    49.7752        -7022.076       -7022.076
     43984    49.7752        -7022.079       -7022.079
     43986    49.7753        -7022.081       -7022.081
     43988    49.7752        -7022.083       -7022.083
     43990    49.7752        -7022.085       -7022.085
     43992    49.7751        -7022.088       -7022.088
     43994    49.7751        -7022.090       -7022.090
     43996    49.7751        -7022.091       -7022.091
     43998    49.7751        -7022.090       -7022.090
     44000    49.7751        -7022.088       -7022.088
     44002    49.7752        -7022.087       -7022.087
     44004    49.7751        -7022.087       -7022.087
     44006    49.7751        -7022.089       -7022.089
     44008    49.7751        -7022.090       -7022.090
     44010    49.7751        -7022.091       -7022.091
     44012    49.7751        -7022.093       -7022.093
     44014    49.7751        -7022.095       -7022.095
     44016    49.7750        -7022.096       -7022.096
     44018    49.7751        -7022.098       -7022.098
     44020    49.7750        -7022.099       -7022.099
     44022    49.7750        -7022.101       -7022.101
     44024    49.7750        -7022.103       -7022.103
     44026    49.7750        -7022.104       -7022.104
     44028    49.7750        -7022.105       -7022.105
     44030    49.7750        -7022.106       -7022.106
     44032    49.7750        -7022.106       -7022.106
     44034    49.7750        -7022.106       -7022.106
     44036    49.7750        -7022.107       -7022.107
     44038    49.7750        -7022.107       -7022.107
     44040    49.7750        -7022.107       -7022.107
     44042    49.7750        -7022.108       -7022.108
     44044    49.7750        -7022.108       -7022.108
     44046    49.7750        -7022.107       -7022.107
     44048    49.7750        -7022.107       -7022.107
     44050    49.7750        -7022.107       -7022.107
     44052    49.7750        -7022.107       -7022.107
     44054    49.7750        -7022.106       -7022.106
     44056    49.7750        -7022.105       -7022.105
     44058    49.7750        -7022.105       -7022.105
     44060    49.7749        -7022.106       -7022.106
     44062    49.7750        -7022.106       -7022.106
     44064    49.7750        -7022.108       -7022.108
     44066    49.7750        -7022.109       -7022.109
     44068    49.7750        -7022.112       -7022.112
     44070    49.7751        -7022.114       -7022.114
     44072    49.7751        -7022.118       -7022.118
     44074    49.7751        -7022.121       -7022.121
     44076    49.7751        -7022.124       -7022.124
     44078    49.7751        -7022.125       -7022.125
     44080    49.7751        -7022.127       -7022.127
     44082    49.7752        -7022.128       -7022.128
     44084    49.7752        -7022.128       -7022.128
     44086    49.7752        -7022.130       -7022.130
     44088    49.7752        -7022.131       -7022.131
     44090    49.7752        -7022.131       -7022.131
     44092    49.7753        -7022.132       -7022.132
     44094    49.7752        -7022.132       -7022.132
     44096    49.7752        -7022.132       -7022.132
     44098    49.7753        -7022.130       -7022.130
     44100    49.7753        -7022.130       -7022.130
     44102    49.7753        -7022.129       -7022.129
     44104    49.7753        -7022.129       -7022.129
     44106    49.7753        -7022.129       -7022.129
     44108    49.7753        -7022.129       -7022.129
     44110    49.7753        -7022.130       -7022.130
     44112    49.7753        -7022.130       -7022.130
     44114    49.7753        -7022.131       -7022.131
     44116    49.7753        -7022.130       -7022.130
     44118    49.7754        -7022.129       -7022.129
     44120    49.7754        -7022.128       -7022.128
     44122    49.7754        -7022.128       -7022.128
     44124    49.7754        -7022.128       -7022.128
     44126    49.7755        -7022.127       -7022.127
     44128    49.7754        -7022.128       -7022.128
     44130    49.7754        -7022.129       -7022.129
     44132    49.7754        -7022.128       -7022.128
     44134    49.7754        -7022.126       -7022.126
     44136    49.7754        -7022.125       -7022.125
     44138    49.7754        -7022.124       -7022.124
     44140    49.7754        -7022.125       -7022.125
     44142    49.7754        -7022.126       -7022.126
     44144    49.7754        -7022.126       -7022.126
     44146    49.7754        -7022.126       -7022.126
     44148    49.7753        -7022.125       -7022.125
     44150    49.7753        -7022.125       -7022.125
     44152    49.7753        -7022.123       -7022.123
     44154    49.7753        -7022.124       -7022.124
     44156    49.7753        -7022.122       -7022.122
     44158    49.7753        -7022.121       -7022.121
     44160    49.7753        -7022.122       -7022.122
     44162    49.7753        -7022.121       -7022.121
     44164    49.7754        -7022.120       -7022.120
     44166    49.7754        -7022.118       -7022.118
     44168    49.7754        -7022.118       -7022.118
     44170    49.7754        -7022.118       -7022.118
     44172    49.7754        -7022.118       -7022.118
     44174    49.7754        -7022.119       -7022.119
     44176    49.7754        -7022.120       -7022.120
     44178    49.7754        -7022.122       -7022.122
     44180    49.7754        -7022.124       -7022.124
     44182    49.7754        -7022.125       -7022.125
     44184    49.7753        -7022.124       -7022.124
     44186    49.7753        -7022.125       -7022.125
     44188    49.7753        -7022.124       -7022.124
     44190    49.7753        -7022.123       -7022.123
     44192    49.7753        -7022.122       -7022.122
     44194    49.7753        -7022.122       -7022.122
     44196    49.7752        -7022.122       -7022.122
     44198    49.7752        -7022.123       -7022.123
     44200    49.7752        -7022.125       -7022.125
     44202    49.7752        -7022.128       -7022.128
     44204    49.7752        -7022.131       -7022.131
     44206    49.7752        -7022.133       -7022.133
     44208    49.7752        -7022.134       -7022.134
     44210    49.7752        -7022.135       -7022.135
     44212    49.7752        -7022.137       -7022.137
     44214    49.7752        -7022.137       -7022.137
     44216    49.7751        -7022.139       -7022.139
     44218    49.7751        -7022.139       -7022.139
     44220    49.7751        -7022.140       -7022.140
     44222    49.7751        -7022.141       -7022.141
     44224    49.7751        -7022.141       -7022.141
     44226    49.7751        -7022.142       -7022.142
     44228    49.7751        -7022.143       -7022.143
     44230    49.7752        -7022.143       -7022.143
     44232    49.7752        -7022.141       -7022.141
     44234    49.7751        -7022.142       -7022.142
     44236    49.7752        -7022.142       -7022.142
     44238    49.7752        -7022.141       -7022.141
     44240    49.7752        -7022.142       -7022.142
     44242    49.7752        -7022.144       -7022.144
     44244    49.7752        -7022.145       -7022.145
     44246    49.7752        -7022.145       -7022.145
     44248    49.7752        -7022.146       -7022.146
     44250    49.7752        -7022.146       -7022.146
     44252    49.7752        -7022.147       -7022.147
     44254    49.7751        -7022.148       -7022.148
     44256    49.7751        -7022.149       -7022.149
     44258    49.7752        -7022.150       -7022.150
     44260    49.7751        -7022.152       -7022.152
     44262    49.7751        -7022.153       -7022.153
     44264    49.7752        -7022.154       -7022.154
     44266    49.7752        -7022.154       -7022.154
     44268    49.7752        -7022.157       -7022.157
     44270    49.7751        -7022.159       -7022.159
     44272    49.7751        -7022.162       -7022.162
     44274    49.7751        -7022.163       -7022.163
     44276    49.7751        -7022.164       -7022.164
     44278    49.7751        -7022.165       -7022.165
     44280    49.7751        -7022.166       -7022.166
     44282    49.7751        -7022.166       -7022.166
     44284    49.7751        -7022.168       -7022.168
     44286    49.7751        -7022.170       -7022.170
     44288    49.7751        -7022.171       -7022.171
     44290    49.7751        -7022.172       -7022.172
     44292    49.7751        -7022.175       -7022.175
     44294    49.7751        -7022.176       -7022.176
     44296    49.7751        -7022.177       -7022.177
     44298    49.7751        -7022.180       -7022.180
     44300    49.7751        -7022.183       -7022.183
     44302    49.7751        -7022.185       -7022.185
     44304    49.7751        -7022.186       -7022.186
     44306    49.7751        -7022.188       -7022.188
     44308    49.7751        -7022.191       -7022.191
     44310    49.7751        -7022.192       -7022.192
     44312    49.7751        -7022.193       -7022.193
     44314    49.7751        -7022.195       -7022.195
     44316    49.7751        -7022.198       -7022.198
     44318    49.7751        -7022.200       -7022.200
     44320    49.7751        -7022.203       -7022.203
     44322    49.7751        -7022.204       -7022.204
     44324    49.7750        -7022.203       -7022.203
     44326    49.7750        -7022.203       -7022.203
     44328    49.7751        -7022.205       -7022.205
     44330    49.7750        -7022.208       -7022.208
     44332    49.7750        -7022.210       -7022.210
     44334    49.7750        -7022.212       -7022.212
     44336    49.7750        -7022.214       -7022.214
     44338    49.7750        -7022.218       -7022.218
     44340    49.7749        -7022.221       -7022.221
     44342    49.7749        -7022.222       -7022.222
     44344    49.7749        -7022.225       -7022.225
     44346    49.7749        -7022.228       -7022.228
     44348    49.7749        -7022.232       -7022.232
     44350    49.7749        -7022.233       -7022.233
     44352    49.7749        -7022.235       -7022.235
     44354    49.7749        -7022.236       -7022.236
     44356    49.7749        -7022.237       -7022.237
     44358    49.7749        -7022.237       -7022.237
     44360    49.7748        -7022.239       -7022.239
     44362    49.7748        -7022.239       -7022.239
     44364    49.7748        -7022.242       -7022.242
     44366    49.7748        -7022.245       -7022.245
     44368    49.7748        -7022.247       -7022.247
     44370    49.7748        -7022.249       -7022.249
     44372    49.7748        -7022.250       -7022.250
     44374    49.7748        -7022.251       -7022.251
     44376    49.7749        -7022.253       -7022.253
     44378    49.7749        -7022.255       -7022.255
     44380    49.7749        -7022.258       -7022.258
     44382    49.7749        -7022.260       -7022.260
     44384    49.7748        -7022.262       -7022.262
     44386    49.7748        -7022.262       -7022.262
     44388    49.7748        -7022.262       -7022.262
     44390    49.7748        -7022.264       -7022.264
     44392    49.7748        -7022.265       -7022.265
     44394    49.7748        -7022.265       -7022.265
     44396    49.7748        -7022.264       -7022.264
     44398    49.7748        -7022.264       -7022.264
     44400    49.7749        -7022.265       -7022.265
     44402    49.7748        -7022.265       -7022.265
     44404    49.7748        -7022.267       -7022.267
     44406    49.7748        -7022.268       -7022.268
     44408    49.7748        -7022.270       -7022.270
     44410    49.7748        -7022.273       -7022.273
     44412    49.7748        -7022.276       -7022.276
     44414    49.7748        -7022.278       -7022.278
     44416    49.7748        -7022.281       -7022.281
     44418    49.7748        -7022.284       -7022.284
     44420    49.7748        -7022.286       -7022.286
     44422    49.7748        -7022.285       -7022.285
     44424    49.7748        -7022.285       -7022.285
     44426    49.7748        -7022.286       -7022.286
     44428    49.7748        -7022.286       -7022.286
     44430    49.7748        -7022.287       -7022.287
     44432    49.7748        -7022.287       -7022.287
     44434    49.7748        -7022.286       -7022.286
     44436    49.7748        -7022.286       -7022.286
     44438    49.7748        -7022.285       -7022.285
