No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     47662    96.5119        69.0970         -4.466      -4.466     17874836266.69  2614.65278  2614.65278  2614.65278
     47664    96.5121        69.0983         -5.883      -5.883     17876161266.27  2614.71739  2614.71739  2614.71739
     47666    96.5122        69.0996         -5.818      -5.818     17878056004.08  2614.80976  2614.80976  2614.80976
     47668    96.5124        69.1009         -5.863      -5.863     17879782510.47  2614.89393  2614.89393  2614.89393
     47670    96.5125        69.1022         -5.833      -5.833     17868355264.86  2614.33674  2614.33674  2614.33674
     47672    96.5126        69.1014         -5.249      -5.249     17867354485.02  2614.28793  2614.28793  2614.28793
     47674    96.5128        69.1027         -5.127      -5.127     17861018053.54  2613.97885  2613.97885  2613.97885
     47676    96.5129        69.1040         -5.759      -5.759     17861542298.02  2614.00443  2614.00443  2614.00443
     47678    96.5131        69.1032         -5.353      -5.353     17861894343.40  2614.02160  2614.02160  2614.02160
     47680    96.5132        69.1023         -5.782      -5.782     17862314339.97  2614.04209  2614.04209  2614.04209
     47682    96.5134        69.1015         -5.247      -5.247     17863368923.77  2614.09353  2614.09353  2614.09353
     47684    96.5135        69.1028         -5.067      -5.067     17859725515.48  2613.91580  2613.91580  2613.91580
     47686    96.5136        69.1020         -5.271      -5.271     17862764723.92  2614.06406  2614.06406  2614.06406
     47688    96.5138        69.1012         -5.609      -5.609     17859289247.90  2613.89451  2613.89451  2613.89451
     47690    96.5139        69.1025         -5.716      -5.716     17859190316.61  2613.88969  2613.88969  2613.88969
     47692    96.5141        69.1038         -5.376      -5.376     17857485985.90  2613.80653  2613.80653  2613.80653
     47694    96.5142        69.1051         -4.996      -4.996     17857518636.91  2613.80813  2613.80813  2613.80813
     47696    96.5144        69.1064         -5.397      -5.397     17859327160.50  2613.89636  2613.89636  2613.89636
     47698    96.5145        69.1077         -5.201      -5.201     17858134648.76  2613.83818  2613.83818  2613.83818
     47700    96.5147        69.1090         -4.691      -4.691     17859933602.54  2613.92595  2613.92595  2613.92595
     47702    96.5148        69.1103         -4.311      -4.311     17859961032.33  2613.92729  2613.92729  2613.92729
     47704    96.5149        69.1116         -4.250      -4.250     17867491713.48  2614.29462  2614.29462  2614.29462
     47706    96.5151        69.1129         -5.079      -5.079     17868039383.24  2614.32133  2614.32133  2614.32133
     47708    96.5152        69.1142         -5.335      -5.335     17869092530.64  2614.37270  2614.37270  2614.37270
     47710    96.5154        69.1155         -5.613      -5.613     17865470353.02  2614.19603  2614.19603  2614.19603
     47712    96.5155        69.1168         -6.002      -6.002     17871114796.30  2614.47132  2614.47132  2614.47132
     47714    96.5157        69.1181         -5.713      -5.713     17875362759.63  2614.67845  2614.67845  2614.67845
     47716    96.5158        69.1194         -5.067      -5.067     17883859853.52  2615.09269  2615.09269  2615.09269
     47718    96.5160        69.1186         -5.058      -5.058     17886461767.40  2615.21950  2615.21950  2615.21950
     47720    96.5161        69.1157         -5.739      -5.739     17886461767.40  2615.21950  2615.21950  2615.21950
     47722    96.5162        69.1170         -5.500      -5.500     17891104136.42  2615.44574  2615.44574  2615.44574
     47724    96.5164        69.1183         -5.744      -5.744     17893853974.17  2615.57973  2615.57973  2615.57973
     47726    96.5165        69.1175         -5.745      -5.745     17891648893.25  2615.47228  2615.47228  2615.47228
     47728    96.5167        69.1188         -5.236      -5.236     17893406508.76  2615.55793  2615.55793  2615.55793
     47730    96.5168        69.1180         -5.343      -5.343     17890008849.89  2615.39237  2615.39237  2615.39237
     47732    96.5170        69.1172         -4.893      -4.893     17885690099.05  2615.18189  2615.18189  2615.18189
     47734    96.5171        69.1184         -5.736      -5.736     17883383142.09  2615.06945  2615.06945  2615.06945
     47736    96.5172        69.1197         -5.156      -5.156     17890202041.98  2615.40178  2615.40178  2615.40178
     47738    96.5174        69.1210         -5.589      -5.589     17889407163.79  2615.36305  2615.36305  2615.36305
     47740    96.5175        69.1223         -5.130      -5.130     17890768803.20  2615.42940  2615.42940  2615.42940
     47742    96.5177        69.1194         -4.742      -4.742     17890768803.20  2615.42940  2615.42940  2615.42940
     47744    96.5178        69.1207         -5.665      -5.665     17890867730.14  2615.43422  2615.43422  2615.43422
     47746    96.5180        69.1220         -5.172      -5.172     17891689646.89  2615.47427  2615.47427  2615.47427
     47748    96.5181        69.1233         -5.152      -5.152     17890946250.39  2615.43805  2615.43805  2615.43805
     47750    96.5183        69.1246         -4.341      -4.341     17901075375.14  2615.93154  2615.93154  2615.93154
     47752    96.5184        69.1259         -5.526      -5.526     17899703659.35  2615.86472  2615.86472  2615.86472
     47754    96.5185        69.1272         -5.588      -5.588     17904818578.82  2616.11386  2616.11386  2616.11386
     47756    96.5187        69.1264         -5.391      -5.391     17909177081.83  2616.32612  2616.32612  2616.32612
     47758    96.5188        69.1277         -5.111      -5.111     17906128777.15  2616.17767  2616.17767  2616.17767
     47760    96.5190        69.1290         -4.982      -4.982     17905969416.67  2616.16991  2616.16991  2616.16991
     47762    96.5191        69.1282         -4.897      -4.897     17910461140.97  2616.38865  2616.38865  2616.38865
     47764    96.5193        69.1295         -5.043      -5.043     17907812574.18  2616.25967  2616.25967  2616.25967
     47766    96.5194        69.1308         -5.175      -5.175     17904425471.80  2616.09471  2616.09471  2616.09471
     47768    96.5195        69.1321         -5.168      -5.168     17905527691.48  2616.14840  2616.14840  2616.14840
     47770    96.5197        69.1333         -5.562      -5.562     17899063714.03  2615.83354  2615.83354  2615.83354
     47772    96.5198        69.1346         -4.942      -4.942     17899883886.37  2615.87350  2615.87350  2615.87350
     47774    96.5200        69.1359         -5.829      -5.829     17902238012.72  2615.98817  2615.98817  2615.98817
     47776    96.5201        69.1351         -5.691      -5.691     17903362508.61  2616.04294  2616.04294  2616.04294
     47778    96.5203        69.1364         -5.529      -5.529     17905143977.37  2616.12971  2616.12971  2616.12971
     47780    96.5204        69.1356         -5.959      -5.959     17906827175.13  2616.21168  2616.21168  2616.21168
     47782    96.5206        69.1348         -5.629      -5.629     17910486455.06  2616.38988  2616.38988  2616.38988
     47784    96.5207        69.1361         -5.735      -5.735     17916773630.37  2616.69599  2616.69599  2616.69599
     47786    96.5208        69.1374         -5.459      -5.459     17919385740.83  2616.82315  2616.82315  2616.82315
     47788    96.5210        69.1387         -5.419      -5.419     17915147942.40  2616.61685  2616.61685  2616.61685
     47790    96.5211        69.1400         -5.596      -5.596     17913215856.97  2616.52278  2616.52278  2616.52278
     47792    96.5213        69.1413         -3.556      -3.556     17915258381.18  2616.62222  2616.62222  2616.62222
     47794    96.5214        69.1426         -4.792      -4.792     17919509574.69  2616.82918  2616.82918  2616.82918
     47796    96.5216        69.1418         -4.270      -4.270     17925146736.38  2617.10355  2617.10355  2617.10355
     47798    96.5217        69.1410         -4.879      -4.879     17925634254.55  2617.12728  2617.12728  2617.12728
     47800    96.5218        69.1402         -4.606      -4.606     17931605077.31  2617.41782  2617.41782  2617.41782
     47802    96.5220        69.1394         -5.944      -5.944     17936650308.08  2617.66328  2617.66328  2617.66328
     47804    96.5221        69.1386         -5.961      -5.961     17939160615.49  2617.78539  2617.78539  2617.78539
     47806    96.5223        69.1399         -5.324      -5.324     17944704403.03  2618.05502  2618.05502  2618.05502
     47808    96.5224        69.1391         -5.118      -5.118     17941925381.00  2617.91987  2617.91987  2617.91987
     47810    96.5226        69.1362         -5.463      -5.463     17941925381.00  2617.91987  2617.91987  2617.91987
     47812    96.5227        69.1375         -5.480      -5.480     17946981315.84  2618.16575  2618.16575  2618.16575
     47814    96.5228        69.1387         -4.521      -4.521     17948977113.36  2618.26280  2618.26280  2618.26280
     47816    96.5230        69.1400         -4.159      -4.159     17955683016.11  2618.58882  2618.58882  2618.58882
     47818    96.5231        69.1392         -3.830      -3.830     17952532053.93  2618.43564  2618.43564  2618.43564
     47820    96.5233        69.1384         -3.654      -3.654     17958595066.11  2618.73038  2618.73038  2618.73038
     47822    96.5234        69.1397         -4.262      -4.262     17960828365.70  2618.83893  2618.83893  2618.83893
     47824    96.5236        69.1389         -4.438      -4.438     17961688277.35  2618.88072  2618.88072  2618.88072
     47826    96.5237        69.1402         -4.158      -4.158     17967140834.96  2619.14569  2619.14569  2619.14569
     47828    96.5238        69.1415         -3.938      -3.938     17976026007.12  2619.57737  2619.57737  2619.57737
     47830    96.5240        69.1407         -3.726      -3.726     17974685728.22  2619.51226  2619.51226  2619.51226
     47832    96.5241        69.1420         -4.781      -4.781     17971191663.18  2619.34251  2619.34251  2619.34251
     47834    96.5243        69.1412         -4.546      -4.546     17974425161.96  2619.49960  2619.49960  2619.49960
     47836    96.5244        69.1404         -5.716      -5.716     17979398711.94  2619.74119  2619.74119  2619.74119
     47838    96.5246        69.1417         -5.308      -5.308     17973025343.36  2619.43160  2619.43160  2619.43160
     47840    96.5247        69.1430         -5.620      -5.620     17976030224.65  2619.57757  2619.57757  2619.57757
     47842    96.5249        69.1443         -5.180      -5.180     17980003601.03  2619.77056  2619.77056  2619.77056
     47844    96.5250        69.1456         -5.444      -5.444     17986889585.58  2620.10496  2620.10496  2620.10496
     47846    96.5251        69.1468         -5.851      -5.851     17994732624.04  2620.48573  2620.48573  2620.48573
     47848    96.5253        69.1460         -4.806      -4.806     17997294321.71  2620.61007  2620.61007  2620.61007
     47850    96.5254        69.1452         -5.847      -5.847     17998423755.88  2620.66489  2620.66489  2620.66489
     47852    96.5256        69.1444         -5.643      -5.643     18002802474.72  2620.87740  2620.87740  2620.87740
     47854    96.5257        69.1436         -5.831      -5.831     18004128803.17  2620.94176  2620.94176  2620.94176
     47856    96.5259        69.1449         -4.680      -4.680     18006148689.48  2621.03977  2621.03977  2621.03977
     47858    96.5260        69.1441         -4.864      -4.864     18005409395.92  2621.00390  2621.00390  2621.00390
     47860    96.5261        69.1454         -5.410      -5.410     18011686328.85  2621.30844  2621.30844  2621.30844
     47862    96.5263        69.1446         -5.618      -5.618     18011334328.40  2621.29136  2621.29136  2621.29136
     47864    96.5264        69.1459         -5.056      -5.056     18014673513.66  2621.45334  2621.45334  2621.45334
     47866    96.5266        69.1451         -3.520      -3.520     18014865481.65  2621.46265  2621.46265  2621.46265
     47868    96.5267        69.1443         -4.456      -4.456     18013258741.79  2621.38471  2621.38471  2621.38471
     47870    96.5269        69.1456         -5.189      -5.189     18015008290.43  2621.46958  2621.46958  2621.46958
     47872    96.5270        69.1448         -5.436      -5.436     18016994158.82  2621.56590  2621.56590  2621.56590
     47874    96.5271        69.1461         -5.679      -5.679     18013581489.86  2621.40037  2621.40037  2621.40037
     47876    96.5273        69.1474         -5.772      -5.772     18017505870.45  2621.59072  2621.59072  2621.59072
     47878    96.5274        69.1487         -5.476      -5.476     18020612985.76  2621.74141  2621.74141  2621.74141
     47880    96.5276        69.1500         -5.796      -5.796     18009310504.65  2621.19318  2621.19318  2621.19318
     47882    96.5277        69.1512         -5.559      -5.559     18005512253.85  2621.00889  2621.00889  2621.00889
     47884    96.5279        69.1525         -5.746      -5.746     18004762569.76  2620.97251  2620.97251  2620.97251
     47886    96.5280        69.1538         -5.918      -5.918     18008857554.34  2621.17120  2621.17120  2621.17120
     47888    96.5281        69.1551         -4.608      -4.608     18010142853.15  2621.23356  2621.23356  2621.23356
     47890    96.5283        69.1564         -4.050      -4.050     18018663668.49  2621.64687  2621.64687  2621.64687
     47892    96.5284        69.1577         -5.163      -5.163     18016164549.41  2621.52566  2621.52566  2621.52566
     47894    96.5286        69.1590         -4.493      -4.493     18023044442.56  2621.85932  2621.85932  2621.85932
     47896    96.5287        69.1603         -4.262      -4.262     18017035619.59  2621.56791  2621.56791  2621.56791
     47898    96.5289        69.1595         -3.870      -3.870     18019874274.75  2621.70558  2621.70558  2621.70558
     47900    96.5290        69.1608         -4.084      -4.084     18025503587.85  2621.97856  2621.97856  2621.97856
     47902    96.5291        69.1620         -3.117      -3.117     18036344193.98  2622.50407  2622.50407  2622.50407
     47904    96.5293        69.1633         -2.281      -2.281     18033190915.25  2622.35123  2622.35123  2622.35123
     47906    96.5294        69.1625         -3.349      -3.349     18036019301.64  2622.48833  2622.48833  2622.48833
     47908    96.5296        69.1638         -3.597      -3.597     18035176747.37  2622.44749  2622.44749  2622.44749
     47910    96.5297        69.1651         -3.834      -3.834     18035557894.46  2622.46596  2622.46596  2622.46596
     47912    96.5299        69.1664         -4.058      -4.058     18040337955.79  2622.69763  2622.69763  2622.69763
     47914    96.5300        69.1656         -4.482      -4.482     18040627407.70  2622.71165  2622.71165  2622.71165
     47916    96.5301        69.1669         -5.189      -5.189     18039370472.51  2622.65074  2622.65074  2622.65074
     47918    96.5303        69.1661         -5.717      -5.717     18038266766.61  2622.59725  2622.59725  2622.59725
     47920    96.5304        69.1653         -5.613      -5.613     18039545289.29  2622.65921  2622.65921  2622.65921
     47922    96.5306        69.1666         -5.254      -5.254     18046118214.55  2622.97771  2622.97771  2622.97771
     47924    96.5307        69.1658         -4.862      -4.862     18047658479.89  2623.05233  2623.05233  2623.05233
     47926    96.5309        69.1670         -5.469      -5.469     18047173327.82  2623.02882  2623.02882  2623.02882
     47928    96.5310        69.1683         -5.767      -5.767     18048061955.67  2623.07188  2623.07188  2623.07188
     47930    96.5311        69.1675         -5.621      -5.621     18044129755.18  2622.88136  2622.88136  2622.88136
     47932    96.5313        69.1688         -5.468      -5.468     18048190636.69  2623.07811  2623.07811  2623.07811
     47934    96.5314        69.1701         -5.825      -5.825     18039575067.75  2622.66066  2622.66066  2622.66066
     47936    96.5316        69.1693         -5.781      -5.781     18035762210.55  2622.47587  2622.47587  2622.47587
     47938    96.5317        69.1685         -5.658      -5.658     18038312911.81  2622.59949  2622.59949  2622.59949
     47940    96.5319        69.1698         -5.651      -5.651     18037916220.30  2622.58026  2622.58026  2622.58026
     47942    96.5320        69.1711         -5.133      -5.133     18037849031.62  2622.57701  2622.57701  2622.57701
     47944    96.5321        69.1703         -5.658      -5.658     18041946310.54  2622.77556  2622.77556  2622.77556
     47946    96.5323        69.1695         -4.761      -4.761     18039718347.89  2622.66760  2622.66760  2622.66760
     47948    96.5324        69.1708         -5.657      -5.657     18048430861.85  2623.08975  2623.08975  2623.08975
     47950    96.5326        69.1721         -5.239      -5.239     18055886329.39  2623.45088  2623.45088  2623.45088
     47952    96.5327        69.1713         -5.077      -5.077     18053763483.30  2623.34806  2623.34806  2623.34806
     47954    96.5328        69.1705         -5.583      -5.583     18055133768.35  2623.41443  2623.41443  2623.41443
     47956    96.5330        69.1717         -5.639      -5.639     18060923409.67  2623.69481  2623.69481  2623.69481
     47958    96.5331        69.1730         -5.309      -5.309     18069700680.48  2624.11977  2624.11977  2624.11977
     47960    96.5333        69.1722         -5.657      -5.657     18070453739.77  2624.15622  2624.15622  2624.15622
     47962    96.5334        69.1735         -5.330      -5.330     18068285835.26  2624.05128  2624.05128  2624.05128
     47964    96.5336        69.1748         -5.901      -5.901     18076019883.85  2624.42563  2624.42563  2624.42563
     47966    96.5337        69.1761         -5.328      -5.328     18076665399.88  2624.45687  2624.45687  2624.45687
     47968    96.5338        69.1753         -4.991      -4.991     18071213629.27  2624.19300  2624.19300  2624.19300
     47970    96.5340        69.1766         -4.961      -4.961     18076714608.69  2624.45925  2624.45925  2624.45925
     47972    96.5341        69.1779         -5.260      -5.260     18079129404.18  2624.57611  2624.57611  2624.57611
     47974    96.5343        69.1791         -5.685      -5.685     18083262755.81  2624.77611  2624.77611  2624.77611
     47976    96.5344        69.1804         -5.795      -5.795     18084194435.51  2624.82119  2624.82119  2624.82119
     47978    96.5346        69.1817         -5.512      -5.512     18085479502.73  2624.88336  2624.88336  2624.88336
     47980    96.5347        69.1809         -5.818      -5.818     18082805564.82  2624.75399  2624.75399  2624.75399
     47982    96.5348        69.1822         -5.500      -5.500     18094962550.93  2625.34206  2625.34206  2625.34206
     47984    96.5350        69.1814         -5.680      -5.680     18097774450.47  2625.47804  2625.47804  2625.47804
     47986    96.5351        69.1806         -5.159      -5.159     18101673813.69  2625.66659  2625.66659  2625.66659
     47988    96.5353        69.1819         -5.442      -5.442     18107417576.60  2625.94427  2625.94427  2625.94427
     47990    96.5354        69.1832         -5.487      -5.487     18108788039.32  2626.01052  2626.01052  2626.01052
     47992    96.5355        69.1844         -5.278      -5.278     18108152076.44  2625.97978  2625.97978  2625.97978
     47994    96.5357        69.1857         -4.866      -4.866     18115637698.83  2626.34158  2626.34158  2626.34158
     47996    96.5358        69.1849         -5.128      -5.128     18118045017.46  2626.45791  2626.45791  2626.45791
     47998    96.5360        69.1862         -5.814      -5.814     18120623320.93  2626.58249  2626.58249  2626.58249
     48000    96.5361        69.1854         -5.830      -5.830     18117360876.13  2626.42485  2626.42485  2626.42485
     48002    96.5363        69.1867         -5.512      -5.512     18113813212.44  2626.25340  2626.25340  2626.25340
     48004    96.5364        69.1880         -5.184      -5.184     18119551440.89  2626.53070  2626.53070  2626.53070
     48006    96.5365        69.1851         -5.222      -5.222     18119551440.89  2626.53070  2626.53070  2626.53070
     48008    96.5367        69.1864         -5.809      -5.809     18126537598.23  2626.86821  2626.86821  2626.86821
     48010    96.5368        69.1877         -5.875      -5.875     18125558184.32  2626.82090  2626.82090  2626.82090
     48012    96.5370        69.1890         -5.250      -5.250     18125384432.01  2626.81251  2626.81251  2626.81251
     48014    96.5371        69.1902         -5.230      -5.230     18117850952.47  2626.44853  2626.44853  2626.44853
     48016    96.5373        69.1894         -4.921      -4.921     18119532502.61  2626.52978  2626.52978  2626.52978
     48018    96.5374        69.1907         -4.828      -4.828     18118369875.36  2626.47360  2626.47360  2626.47360
     48020    96.5375        69.1878         -4.917      -4.917     18118369875.36  2626.47360  2626.47360  2626.47360
     48022    96.5377        69.1870         -4.322      -4.322     18121817369.67  2626.64018  2626.64018  2626.64018
     48024    96.5378        69.1862         -4.891      -4.891     18122981771.56  2626.69643  2626.69643  2626.69643
     48026    96.5380        69.1854         -4.908      -4.908     18122317230.12  2626.66433  2626.66433  2626.66433
     48028    96.5381        69.1846         -5.819      -5.819     18123187076.72  2626.70635  2626.70635  2626.70635
     48030    96.5383        69.1859         -5.636      -5.636     18118696001.40  2626.48936  2626.48936  2626.48936
     48032    96.5384        69.1851         -5.636      -5.636     18119344831.36  2626.52071  2626.52071  2626.52071
     48034    96.5385        69.1864         -5.414      -5.414     18121795642.72  2626.63913  2626.63913  2626.63913
     48036    96.5387        69.1877         -5.885      -5.885     18118221830.03  2626.46645  2626.46645  2626.46645
     48038    96.5388        69.1869         -5.505      -5.505     18117776251.02  2626.44492  2626.44492  2626.44492
     48040    96.5390        69.1861         -5.458      -5.458     18117574725.28  2626.43518  2626.43518  2626.43518
     48042    96.5391        69.1874         -5.324      -5.324     18117725076.90  2626.44245  2626.44245  2626.44245
     48044    96.5393        69.1887         -5.704      -5.704     18126336857.46  2626.85852  2626.85852  2626.85852
     48046    96.5394        69.1899         -5.892      -5.892     18126205535.02  2626.85217  2626.85217  2626.85217
     48048    96.5395        69.1912         -5.316      -5.316     18127312699.14  2626.90566  2626.90566  2626.90566
     48050    96.5397        69.1925         -5.395      -5.395     18131485225.48  2627.10719  2627.10719  2627.10719
     48052    96.5398        69.1938         -5.366      -5.366     18133899432.71  2627.22379  2627.22379  2627.22379
     48054    96.5400        69.1951         -5.363      -5.363     18134115046.68  2627.23420  2627.23420  2627.23420
     48056    96.5401        69.1943         -4.866      -4.866     18135152544.21  2627.28430  2627.28430  2627.28430
     48058    96.5402        69.1956         -4.173      -4.173     18142213344.39  2627.62523  2627.62523  2627.62523
     48060    96.5404        69.1968         -5.620      -5.620     18146365479.13  2627.82567  2627.82567  2627.82567
     48062    96.5405        69.1981         -5.252      -5.252     18151562779.62  2628.07653  2628.07653  2628.07653
     48064    96.5407        69.1994         -5.474      -5.474     18156179774.63  2628.29933  2628.29933  2628.29933
     48066    96.5408        69.1986         -5.493      -5.493     18156398614.73  2628.30989  2628.30989  2628.30989
     48068    96.5409        69.1999         -5.262      -5.262     18149600017.22  2627.98180  2627.98180  2627.98180
     48070    96.5411        69.2012         -5.111      -5.111     18156054100.54  2628.29327  2628.29327  2628.29327
     48072    96.5412        69.2004         -4.822      -4.822     18159479687.58  2628.45856  2628.45856  2628.45856
     48074    96.5414        69.2016         -5.782      -5.782     18156963625.71  2628.33716  2628.33716  2628.33716
     48076    96.5415        69.2029         -4.995      -4.995     18160308080.92  2628.49852  2628.49852  2628.49852
     48078    96.5417        69.2042         -5.292      -5.292     18153248874.86  2628.15790  2628.15790  2628.15790
     48080    96.5418        69.2055         -4.126      -4.126     18158455921.49  2628.40916  2628.40916  2628.40916
     48082    96.5419        69.2047         -5.457      -5.457     18159443165.20  2628.45679  2628.45679  2628.45679
     48084    96.5421        69.2039         -5.365      -5.365     18160303821.67  2628.49832  2628.49832  2628.49832
     48086    96.5422        69.2031         -5.846      -5.846     18164937477.62  2628.72185  2628.72185  2628.72185
     48088    96.5424        69.2044         -5.226      -5.226     18175389363.12  2629.22594  2629.22594  2629.22594
     48090    96.5425        69.2015         -5.526      -5.526     18175389363.12  2629.22594  2629.22594  2629.22594
     48092    96.5427        69.2028         -5.019      -5.019     18172212795.83  2629.07275  2629.07275  2629.07275
     48094    96.5428        69.2041         -4.918      -4.918     18173547182.92  2629.13710  2629.13710  2629.13710
     48096    96.5429        69.2053         -5.852      -5.852     18177197618.01  2629.31313  2629.31313  2629.31313
     48098    96.5431        69.2066         -5.013      -5.013     18174941642.46  2629.20435  2629.20435  2629.20435
     48100    96.5432        69.2079         -4.649      -4.649     18183132076.91  2629.59923  2629.59923  2629.59923
     48102    96.5434        69.2092         -3.101      -3.101     18183665170.94  2629.62493  2629.62493  2629.62493
     48104    96.5435        69.2105         -2.612      -2.612     18182015114.00  2629.54539  2629.54539  2629.54539
     48106    96.5436        69.2117         -2.749      -2.749     18188817336.20  2629.87327  2629.87327  2629.87327
     48108    96.5438        69.2130         -3.126      -3.126     18184860990.90  2629.68257  2629.68257  2629.68257
     48110    96.5439        69.2122         -4.060      -4.060     18188067561.52  2629.83713  2629.83713  2629.83713
     48112    96.5441        69.2114         -3.768      -3.768     18186385250.28  2629.75605  2629.75605  2629.75605
     48114    96.5442        69.2106         -4.018      -4.018     18190806915.51  2629.96915  2629.96915  2629.96915
     48116    96.5444        69.2119         -4.562      -4.562     18190638583.93  2629.96104  2629.96104  2629.96104
     48118    96.5445        69.2132         -5.261      -5.261     18197146837.69  2630.27465  2630.27465  2630.27465
     48120    96.5446        69.2145         -5.611      -5.611     18204249643.52  2630.61683  2630.61683  2630.61683
     48122    96.5448        69.2137         -5.892      -5.892     18206107293.82  2630.70631  2630.70631  2630.70631
     48124    96.5449        69.2149         -5.159      -5.159     18201968213.88  2630.50693  2630.50693  2630.50693
     48126    96.5451        69.2162         -5.314      -5.314     18193688538.88  2630.10802  2630.10802  2630.10802
     48128    96.5452        69.2154         -4.508      -4.508     18199663049.03  2630.39588  2630.39588  2630.39588
     48130    96.5453        69.2167         -4.711      -4.711     18200097036.00  2630.41679  2630.41679  2630.41679
     48132    96.5455        69.2180         -5.434      -5.434     18192405344.05  2630.04618  2630.04618  2630.04618
     48134    96.5456        69.2172         -5.271      -5.271     18197062023.66  2630.27057  2630.27057  2630.27057
     48136    96.5458        69.2143         -5.442      -5.442     18197062023.66  2630.27057  2630.27057  2630.27057
     48138    96.5459        69.2156         -5.866      -5.866     18197367356.62  2630.28528  2630.28528  2630.28528
     48140    96.5461        69.2148         -3.821      -3.821     18197609376.49  2630.29694  2630.29694  2630.29694
     48142    96.5462        69.2161         -4.369      -4.369     18198530100.51  2630.34130  2630.34130  2630.34130
     48144    96.5463        69.2173         -3.986      -3.986     18202593236.00  2630.53704  2630.53704  2630.53704
     48146    96.5465        69.2186         -3.778      -3.778     18212036014.55  2630.99183  2630.99183  2630.99183
     48148    96.5466        69.2178         -3.265      -3.265     18208867839.11  2630.83926  2630.83926  2630.83926
     48150    96.5468        69.2191         -3.807      -3.807     18200673725.53  2630.44457  2630.44457  2630.44457
     48152    96.5469        69.2204         -3.790      -3.790     18204959444.83  2630.65102  2630.65102  2630.65102
     48154    96.5470        69.2217         -3.706      -3.706     18194621444.15  2630.15297  2630.15297  2630.15297
     48156    96.5472        69.2229         -3.531      -3.531     18189812448.82  2629.92123  2629.92123  2629.92123
     48158    96.5473        69.2242         -3.243      -3.243     18193699624.70  2630.10855  2630.10855  2630.10855
     48160    96.5475        69.2255         -3.812      -3.812     18192954794.46  2630.07266  2630.07266  2630.07266
     48162    96.5476        69.2268         -3.816      -3.816     18195260059.82  2630.18374  2630.18374  2630.18374
     48164    96.5478        69.2281         -3.885      -3.885     18200320687.63  2630.42756  2630.42756  2630.42756
     48166    96.5479        69.2293         -3.247      -3.247     18188707295.13  2629.86796  2629.86796  2629.86796
     48168    96.5480        69.2306         -3.244      -3.244     18183831931.03  2629.63297  2629.63297  2629.63297
     48170    96.5482        69.2319         -3.979      -3.979     18193960470.29  2630.12112  2630.12112  2630.12112
     48172    96.5483        69.2332         -3.980      -3.980     18189301701.84  2629.89661  2629.89661  2629.89661
     48174    96.5485        69.2344         -3.799      -3.799     18191470144.12  2630.00112  2630.00112  2630.00112
     48176    96.5486        69.2357         -3.799      -3.799     18191661092.85  2630.01032  2630.01032  2630.01032
     48178    96.5487        69.2370         -3.069      -3.069     18188116357.73  2629.83948  2629.83948  2629.83948
     48180    96.5489        69.2341         -3.812      -3.812     18188116357.73  2629.83948  2629.83948  2629.83948
     48182    96.5490        69.2333         -3.872      -3.872     18189918616.43  2629.92634  2629.92634  2629.92634
     48184    96.5492        69.2346         -3.211      -3.211     18193729426.34  2630.10999  2630.10999  2630.10999
     48186    96.5493        69.2359         -3.742      -3.742     18201330720.71  2630.47622  2630.47622  2630.47622
     48188    96.5495        69.2372         -3.960      -3.960     18201750832.99  2630.49646  2630.49646  2630.49646
     48190    96.5496        69.2384         -3.918      -3.918     18199780851.31  2630.40156  2630.40156  2630.40156
     48192    96.5497        69.2397         -3.752      -3.752     18194706122.05  2630.15705  2630.15705  2630.15705
     48194    96.5499        69.2410         -3.911      -3.911     18202140753.32  2630.51524  2630.51524  2630.51524
     48196    96.5500        69.2423         -3.429      -3.429     18192058762.46  2630.02948  2630.02948  2630.02948
     48198    96.5502        69.2435         -3.772      -3.772     18196820194.22  2630.25891  2630.25891  2630.25891
     48200    96.5503        69.2427         -3.770      -3.770     18201088250.13  2630.46454  2630.46454  2630.46454
     48202    96.5504        69.2419         -3.369      -3.369     18201811172.82  2630.49937  2630.49937  2630.49937
     48204    96.5506        69.2432         -2.708      -2.708     18211594813.75  2630.97059  2630.97059  2630.97059
     48206    96.5507        69.2424         -2.378      -2.378     18213184926.29  2631.04716  2631.04716  2631.04716
     48208    96.5509        69.2437         -2.182      -2.182     18218882066.61  2631.32146  2631.32146  2631.32146
     48210    96.5510        69.2450         -2.398      -2.398     18214904485.29  2631.12996  2631.12996  2631.12996
     48212    96.5512        69.2462         -2.123      -2.123     18226683715.28  2631.69700  2631.69700  2631.69700
     48214    96.5513        69.2475         -2.282      -2.282     18224928342.48  2631.61252  2631.61252  2631.61252
     48216    96.5514        69.2467         -2.747      -2.747     18219937901.86  2631.37229  2631.37229  2631.37229
     48218    96.5516        69.2480         -2.420      -2.420     18215205022.85  2631.14443  2631.14443  2631.14443
     48220    96.5517        69.2493         -3.516      -3.516     18219041237.23  2631.32913  2631.32913  2631.32913
     48222    96.5519        69.2505         -3.845      -3.845     18224274683.19  2631.58105  2631.58105  2631.58105
     48224    96.5520        69.2518         -3.603      -3.603     18222967232.77  2631.51812  2631.51812  2631.51812
     48226    96.5521        69.2531         -3.590      -3.590     18223249205.38  2631.53169  2631.53169  2631.53169
     48228    96.5523        69.2544         -3.991      -3.991     18223842023.40  2631.56023  2631.56023  2631.56023
