No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     10608    85.7571    55.2979    -356.748       -356.748      476961568.36      781.16812      781.16812      781.16812
     10610    85.7592    55.2969    -356.730       -356.730      477076148.34      781.22971      781.22971      781.22971
     10612    85.7613    55.2865    -356.708       -356.708      477189979.43      781.29089      781.29089      781.29089
     10614    85.7634    55.2855    -356.681       -356.681      477304353.00      781.35235      781.35235      781.35235
     10616    85.7654    55.2939    -356.651       -356.651      477420304.17      781.41461      781.41461      781.41461
     10618    85.7675    55.2929    -356.637       -356.637      477536304.94      781.47689      781.47689      781.47689
     10620    85.7695    55.2825    -356.619       -356.619      477651557.32      781.53876      781.53876      781.53876
     10622    85.7715    55.2909    -356.616       -356.616      477767773.25      781.60113      781.60113      781.60113
     10624    85.7735    55.2899    -356.588       -356.588      477884711.87      781.66385      781.66385      781.66385
     10626    85.7756    55.2889    -356.574       -356.574      478002324.16      781.72691      781.72691      781.72691
     10628    85.7776    55.2973    -356.560       -356.560      478120353.69      781.79018      781.79018      781.79018
     10630    85.7797    55.2963    -356.556       -356.556      478238741.81      781.85362      781.85362      781.85362
     10632    85.7817    55.2953    -356.538       -356.538      478357815.84      781.91740      781.91740      781.91740
     10634    85.7838    55.2943    -356.521       -356.521      478475906.75      781.98066      781.98066      781.98066
     10636    85.7858    55.3027    -356.508       -356.508      478594241.38      782.04403      782.04403      782.04403
     10638    85.7879    55.3017    -356.472       -356.472      478713277.22      782.10775      782.10775      782.10775
     10640    85.7899    55.3008    -356.444       -356.444      478832242.77      782.17143      782.17143      782.17143
     10642    85.7920    55.2998    -356.408       -356.408      478952123.64      782.23556      782.23556      782.23556
     10644    85.7940    55.2988    -356.357       -356.357      479072732.20      782.30006      782.30006      782.30006
     10646    85.7961    55.2978    -356.318       -356.318      479192672.41      782.36419      782.36419      782.36419
     10648    85.7982    55.2968    -356.294       -356.294      479311771.46      782.42788      782.42788      782.42788
     10650    85.8002    55.3052    -356.282       -356.282      479432195.86      782.49224      782.49224      782.49224
     10652    85.8022    55.3042    -356.264       -356.264      479553242.50      782.55691      782.55691      782.55691
     10654    85.8042    55.3032    -356.256       -356.256      479673539.32      782.62118      782.62118      782.62118
     10656    85.8062    55.3116    -356.227       -356.227      479794959.47      782.68602      782.68602      782.68602
     10658    85.8083    55.3012    -356.193       -356.193      479915641.50      782.75046      782.75046      782.75046
     10660    85.8104    55.3096    -356.152       -356.152      480038404.91      782.81596      782.81596      782.81596
     10662    85.8123    55.3086    -356.114       -356.114      480160771.80      782.88124      782.88124      782.88124
     10664    85.8144    55.3076    -356.060       -356.060      480283367.93      782.94663      782.94663      782.94663
     10666    85.8164    55.3066    -356.002       -356.002      480406135.27      783.01209      783.01209      783.01209
     10668    85.8185    55.3056    -355.953       -355.953      480529050.66      783.07761      783.07761      783.07761
     10670    85.8206    55.3140    -355.907       -355.907      480652023.38      783.14315      783.14315      783.14315
     10672    85.8225    55.3130    -355.859       -355.859      480775768.48      783.20907      783.20907      783.20907
     10674    85.8246    55.3213    -355.811       -355.811      480901523.20      783.27601      783.27601      783.27601
     10676    85.8266    55.3297    -355.749       -355.749      481027943.56      783.34328      783.34328      783.34328
     10678    85.8287    55.3287    -355.681       -355.681      481153591.84      783.41014      783.41014      783.41014
     10680    85.8308    55.3277    -355.616       -355.616      481279880.50      783.47731      783.47731      783.47731
     10682    85.8329    55.3267    -355.562       -355.562      481405913.27      783.54434      783.54434      783.54434
     10684    85.8349    55.3351    -355.502       -355.502      481533946.85      783.61238      783.61238      783.61238
     10686    85.8369    55.3341    -355.436       -355.436      481661114.95      783.67996      783.67996      783.67996
     10688    85.8390    55.3331    -355.388       -355.388      481789150.26      783.74797      783.74797      783.74797
     10690    85.8410    55.3321    -355.308       -355.308      481918118.97      783.81644      783.81644      783.81644
     10692    85.8432    55.3217    -355.256       -355.256      482046342.18      783.88452      783.88452      783.88452
     10694    85.8452    55.3207    -355.196       -355.196      482173578.84      783.95208      783.95208      783.95208
     10696    85.8473    55.3197    -355.140       -355.140      482300938.95      784.01968      784.01968      784.01968
     10698    85.8493    55.3188    -355.077       -355.077      482428684.76      784.08747      784.08747      784.08747
     10700    85.8514    55.3271    -355.008       -355.008      482557105.35      784.15559      784.15559      784.15559
     10702    85.8534    55.3261    -354.953       -354.953      482685833.90      784.22386      784.22386      784.22386
     10704    85.8554    55.3345    -354.893       -354.893      482815338.15      784.29250      784.29250      784.29250
     10706    85.8574    55.3335    -354.844       -354.844      482944754.75      784.36108      784.36108      784.36108
     10708    85.8595    55.3325    -354.792       -354.792      483074574.32      784.42986      784.42986      784.42986
     10710    85.8615    55.3315    -354.720       -354.720      483204732.80      784.49879      784.49879      784.49879
     10712    85.8635    55.3305    -354.671       -354.671      483334721.74      784.56762      784.56762      784.56762
     10714    85.8655    55.3388    -354.632       -354.632      483464538.58      784.63635      784.63635      784.63635
     10716    85.8676    55.3471    -354.595       -354.595      483593228.73      784.70449      784.70449      784.70449
     10718    85.8695    55.3555    -354.548       -354.548      483722419.65      784.77288      784.77288      784.77288
     10720    85.8716    55.3545    -354.499       -354.499      483850844.83      784.84085      784.84085      784.84085
     10722    85.8736    55.3535    -354.434       -354.434      483978267.10      784.90830      784.90830      784.90830
     10724    85.8757    55.3525    -354.375       -354.375      484105062.91      784.97542      784.97542      784.97542
     10726    85.8777    55.3608    -354.299       -354.299      484233344.49      785.04328      785.04328      785.04328
     10728    85.8798    55.3598    -354.210       -354.210      484360820.12      785.11072      785.11072      785.11072
     10730    85.8818    55.3588    -354.127       -354.127      484487965.87      785.17797      785.17797      785.17797
