No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     38774    95.7977    66.4879    -51.861       -51.861      5349780337.11      1631.29146      1631.29146      1631.29146
     38776    95.7980    66.4896    -51.857       -51.857      5350310415.25      1631.34140      1631.34140      1631.34140
     38778    95.7982    66.4913    -51.854       -51.854      5350840701.05      1631.39136      1631.39136      1631.39136
     38780    95.7984    66.4930    -51.851       -51.851      5351371205.77      1631.44132      1631.44132      1631.44132
     38782    95.7986    66.4948    -51.848       -51.848      5351901933.47      1631.49130      1631.49130      1631.49130
     38784    95.7988    66.4965    -51.844       -51.844      5352433141.58      1631.54131      1631.54131      1631.54131
     38786    95.7990    66.4982    -51.841       -51.841      5352964316.34      1631.59131      1631.59131      1631.59131
     38788    95.7992    66.4999    -51.838       -51.838      5353495168.50      1631.64129      1631.64129      1631.64129
     38790    95.7994    66.5017    -51.835       -51.835      5354026304.59      1631.69128      1631.69128      1631.69128
     38792    95.7997    66.5034    -51.831       -51.831      5354557719.86      1631.74129      1631.74129      1631.74129
     38794    95.7999    66.5051    -51.828       -51.828      5355088640.25      1631.79126      1631.79126      1631.79126
     38796    95.8001    66.5069    -51.825       -51.825      5355619180.27      1631.84121      1631.84121      1631.84121
     38798    95.8003    66.5086    -51.821       -51.821      5356149933.16      1631.89117      1631.89117      1631.89117
     38800    95.8005    66.5103    -51.818       -51.818      5356680382.12      1631.94111      1631.94111      1631.94111
     38802    95.8007    66.5120    -51.815       -51.815      5357210910.41      1631.99105      1631.99105      1631.99105
     38804    95.8009    66.5138    -51.812       -51.812      5357741578.71      1632.04100      1632.04100      1632.04100
     38806    95.8012    66.5155    -51.808       -51.808      5358272604.32      1632.09096      1632.09096      1632.09096
     38808    95.8014    66.5172    -51.805       -51.805      5358803811.78      1632.14094      1632.14094      1632.14094
     38810    95.8016    66.5189    -51.802       -51.802      5359335331.02      1632.19093      1632.19093      1632.19093
     38812    95.8018    66.5155    -51.798       -51.798      5359866776.46      1632.24091      1632.24091      1632.24091
     38814    95.8020    66.5172    -51.795       -51.795      5360398303.19      1632.29090      1632.29090      1632.29090
     38816    95.8022    66.5190    -51.792       -51.792      5360929492.26      1632.34086      1632.34086      1632.34086
     38818    95.8024    66.5181    -51.789       -51.789      5361460530.16      1632.39081      1632.39081      1632.39081
     38820    95.8027    66.5173    -51.786       -51.786      5361991734.01      1632.44077      1632.44077      1632.44077
     38822    95.8029    66.5190    -51.782       -51.782      5362523090.54      1632.49074      1632.49074      1632.49074
     38824    95.8031    66.5207    -51.779       -51.779      5363054196.61      1632.54069      1632.54069      1632.54069
     38826    95.8033    66.5224    -51.776       -51.776      5363585217.70      1632.59063      1632.59063      1632.59063
     38828    95.8035    66.5242    -51.773       -51.773      5364116570.82      1632.64059      1632.64059      1632.64059
     38830    95.8037    66.5233    -51.769       -51.769      5364648104.31      1632.69055      1632.69055      1632.69055
     38832    95.8039    66.5250    -51.766       -51.766      5365179664.41      1632.74052      1632.74052      1632.74052
     38834    95.8041    66.5216    -51.763       -51.763      5365711150.76      1632.79048      1632.79048      1632.79048
     38836    95.8044    66.5233    -51.760       -51.760      5366242095.69      1632.84040      1632.84040      1632.84040
     38838    95.8046    66.5251    -51.756       -51.756      5366773068.92      1632.89032      1632.89032      1632.89032
     38840    95.8048    66.5268    -51.753       -51.753      5367303493.26      1632.94021      1632.94021      1632.94021
     38842    95.8050    66.5285    -51.750       -51.750      5367833933.79      1632.99010      1632.99010      1632.99010
     38844    95.8052    66.5302    -51.747       -51.747      5368364130.27      1633.03997      1633.03997      1633.03997
     38846    95.8054    66.5294    -51.744       -51.744      5368894594.30      1633.08985      1633.08985      1633.08985
     38848    95.8056    66.5311    -51.741       -51.741      5369424952.56      1633.13972      1633.13972      1633.13972
     38850    95.8059    66.5302    -51.737       -51.737      5369955209.25      1633.18959      1633.18959      1633.18959
     38852    95.8061    66.5320    -51.734       -51.734      5370485410.48      1633.23945      1633.23945      1633.23945
     38854    95.8063    66.5311    -51.731       -51.731      5371015627.77      1633.28931      1633.28931      1633.28931
     38856    95.8065    66.5328    -51.728       -51.728      5371545764.54      1633.33916      1633.33916      1633.33916
     38858    95.8067    66.5346    -51.724       -51.724      5372075705.97      1633.38899      1633.38899      1633.38899
     38860    95.8069    66.5363    -51.721       -51.721      5372605449.09      1633.43881      1633.43881      1633.43881
     38862    95.8071    66.5354    -51.718       -51.718      5373135397.05      1633.48864      1633.48864      1633.48864
     38864    95.8073    66.5346    -51.715       -51.715      5373665044.34      1633.53846      1633.53846      1633.53846
     38866    95.8076    66.5363    -51.712       -51.712      5374194727.20      1633.58827      1633.58827      1633.58827
     38868    95.8078    66.5380    -51.708       -51.708      5374724771.16      1633.63810      1633.63810      1633.63810
     38870    95.8080    66.5397    -51.705       -51.705      5375254911.60      1633.68793      1633.68793      1633.68793
     38872    95.8082    66.5415    -51.702       -51.702      5375785057.00      1633.73776      1633.73776      1633.73776
     38874    95.8084    66.5432    -51.699       -51.699      5376315526.79      1633.78761      1633.78761      1633.78761
     38876    95.8086    66.5449    -51.696       -51.696      5376845967.77      1633.83745      1633.83745      1633.83745
     38878    95.8088    66.5466    -51.692       -51.692      5377376513.40      1633.88730      1633.88730      1633.88730
     38880    95.8090    66.5484    -51.689       -51.689      5377907215.17      1633.93715      1633.93715      1633.93715
     38882    95.8093    66.5449    -51.686       -51.686      5378437843.44      1633.98700      1633.98700      1633.98700
     38884    95.8095    66.5441    -51.683       -51.683      5378968438.03      1634.03684      1634.03684      1634.03684
     38886    95.8097    66.5458    -51.680       -51.680      5379499422.80      1634.08671      1634.08671      1634.08671
     38888    95.8099    66.5475    -51.676       -51.676      5380030598.77      1634.13658      1634.13658      1634.13658
     38890    95.8101    66.5492    -51.673       -51.673      5380562142.66      1634.18647      1634.18647      1634.18647
     38892    95.8103    66.5510    -51.670       -51.670      5381093547.05      1634.23636      1634.23636      1634.23636
     38894    95.8105    66.5501    -51.667       -51.667      5381624782.07      1634.28623      1634.28623      1634.28623
     38896    95.8107    66.5493    -51.664       -51.664      5382156084.66      1634.33610      1634.33610      1634.33610
     38898    95.8110    66.5510    -51.660       -51.660      5382687837.17      1634.38599      1634.38599      1634.38599
     38900    95.8112    66.5527    -51.657       -51.657      5383219879.21      1634.43590      1634.43590      1634.43590
     38902    95.8114    66.5544    -51.654       -51.654      5383751860.13      1634.48581      1634.48581      1634.48581
     38904    95.8116    66.5561    -51.651       -51.651      5384284066.33      1634.53572      1634.53572      1634.53572
     38906    95.8118    66.5553    -51.647       -51.647      5384816221.46      1634.58563      1634.58563      1634.58563
     38908    95.8120    66.5570    -51.644       -51.644      5385348689.24      1634.63556      1634.63556      1634.63556
     38910    95.8122    66.5587    -51.641       -51.641      5385881306.94      1634.68549      1634.68549      1634.68549
     38912    95.8125    66.5579    -51.637       -51.637      5386414034.52      1634.73543      1634.73543      1634.73543
     38914    95.8127    66.5596    -51.634       -51.634      5386946774.99      1634.78536      1634.78536      1634.78536
     38916    95.8129    66.5613    -51.631       -51.631      5387479812.77      1634.83531      1634.83531      1634.83531
     38918    95.8131    66.5630    -51.628       -51.628      5388012696.88      1634.88525      1634.88525      1634.88525
     38920    95.8133    66.5647    -51.625       -51.625      5388545319.42      1634.93517      1634.93517      1634.93517
     38922    95.8135    66.5665    -51.621       -51.621      5389078182.31      1634.98510      1634.98510      1634.98510
     38924    95.8137    66.5682    -51.618       -51.618      5389611256.64      1635.03504      1635.03504      1635.03504
     38926    95.8139    66.5699    -51.615       -51.615      5390144558.89      1635.08500      1635.08500      1635.08500
     38928    95.8142    66.5691    -51.612       -51.612      5390678131.83      1635.13496      1635.13496      1635.13496
     38930    95.8144    66.5708    -51.609       -51.609      5391211865.12      1635.18494      1635.18494      1635.18494
     38932    95.8146    66.5699    -51.605       -51.605      5391745833.05      1635.23493      1635.23493      1635.23493
     38934    95.8148    66.5691    -51.602       -51.602      5392279631.38      1635.28490      1635.28490      1635.28490
     38936    95.8150    66.5708    -51.599       -51.599      5392813597.53      1635.33488      1635.33488      1635.33488
     38938    95.8152    66.5699    -51.596       -51.596      5393347185.96      1635.38484      1635.38484      1635.38484
     38940    95.8154    66.5716    -51.592       -51.592      5393880728.00      1635.43479      1635.43479      1635.43479
     38942    95.8156    66.5734    -51.589       -51.589      5394414434.05      1635.48474      1635.48474      1635.48474
     38944    95.8159    66.5751    -51.586       -51.586      5394948369.31      1635.53471      1635.53471      1635.53471
     38946    95.8161    66.5768    -51.583       -51.583      5395482332.89      1635.58468      1635.58468      1635.58468
     38948    95.8163    66.5785    -51.580       -51.580      5396016554.23      1635.63466      1635.63466      1635.63466
     38950    95.8165    66.5802    -51.576       -51.576      5396550968.35      1635.68465      1635.68465      1635.68465
     38952    95.8167    66.5819    -51.573       -51.573      5397085069.63      1635.73462      1635.73462      1635.73462
     38954    95.8169    66.5785    -51.570       -51.570      5397619097.12      1635.78459      1635.78459      1635.78459
     38956    95.8171    66.5802    -51.567       -51.567      5398153473.74      1635.83457      1635.83457      1635.83457
     38958    95.8173    66.5794    -51.563       -51.563      5398687684.47      1635.88453      1635.88453      1635.88453
     38960    95.8176    66.5811    -51.560       -51.560      5399222056.34      1635.93451      1635.93451      1635.93451
     38962    95.8178    66.5828    -51.557       -51.557      5399756114.87      1635.98446      1635.98446      1635.98446
     38964    95.8180    66.5820    -51.554       -51.554      5400290285.04      1636.03442      1636.03442      1636.03442
     38966    95.8182    66.5811    -51.551       -51.551      5400824604.95      1636.08439      1636.08439      1636.08439
     38968    95.8184    66.5828    -51.547       -51.547      5401358780.22      1636.13434      1636.13434      1636.13434
     38970    95.8186    66.5846    -51.544       -51.544      5401893394.10      1636.18432      1636.18432      1636.18432
     38972    95.8188    66.5863    -51.541       -51.541      5402428496.96      1636.23432      1636.23432      1636.23432
     38974    95.8190    66.5880    -51.538       -51.538      5402963693.71      1636.28433      1636.28433      1636.28433
     38976    95.8193    66.5897    -51.535       -51.535      5403498638.86      1636.33432      1636.33432      1636.33432
     38978    95.8195    66.5888    -51.532       -51.532      5404033685.74      1636.38431      1636.38431      1636.38431
     38980    95.8197    66.5880    -51.528       -51.528      5404568405.45      1636.43429      1636.43429      1636.43429
     38982    95.8199    66.5897    -51.525       -51.525      5405103025.21      1636.48425      1636.48425      1636.48425
     38984    95.8201    66.5889    -51.522       -51.522      5405637594.26      1636.53421      1636.53421      1636.53421
     38986    95.8203    66.5906    -51.519       -51.519      5406172088.91      1636.58416      1636.58416      1636.58416
     38988    95.8205    66.5872    -51.516       -51.516      5406706509.81      1636.63410      1636.63410      1636.63410
     38990    95.8207    66.5889    -51.512       -51.512      5407241124.81      1636.68405      1636.68405      1636.68405
     38992    95.8210    66.5906    -51.509       -51.509      5407776088.76      1636.73402      1636.73402      1636.73402
     38994    95.8212    66.5923    -51.506       -51.506      5408311197.80      1636.78400      1636.78400      1636.78400
     38996    95.8214    66.5940    -51.503       -51.503      5408846613.34      1636.83399      1636.83399      1636.83399
     38998    95.8216    66.5932    -51.500       -51.500      5409381948.35      1636.88398      1636.88398      1636.88398
     39000    95.8218    66.5923    -51.497       -51.497      5409917384.84      1636.93397      1636.93397      1636.93397
     39002    95.8220    66.5915    -51.493       -51.493      5410453011.77      1636.98397      1636.98397      1636.98397
     39004    95.8222    66.5932    -51.490       -51.490      5410988282.80      1637.03394      1637.03394      1637.03394
     39006    95.8224    66.5949    -51.487       -51.487      5411523504.07      1637.08391      1637.08391      1637.08391
     39008    95.8226    66.5966    -51.484       -51.484      5412058588.28      1637.13387      1637.13387      1637.13387
     39010    95.8229    66.5983    -51.481       -51.481      5412593687.08      1637.18383      1637.18383      1637.18383
     39012    95.8231    66.6000    -51.477       -51.477      5413129088.33      1637.23380      1637.23380      1637.23380
     39014    95.8233    66.6017    -51.474       -51.474      5413664809.76      1637.28379      1637.28379      1637.28379
     39016    95.8235    66.6009    -51.471       -51.471      5414200620.88      1637.33378      1637.33378      1637.33378
     39018    95.8237    66.6026    -51.468       -51.468      5414736497.30      1637.38377      1637.38377      1637.38377
     39020    95.8239    66.6043    -51.465       -51.465      5415272654.90      1637.43378      1637.43378      1637.43378
     39022    95.8241    66.6060    -51.461       -51.461      5415808930.56      1637.48379      1637.48379      1637.48379
     39024    95.8243    66.6077    -51.458       -51.458      5416345121.25      1637.53380      1637.53380      1637.53380
     39026    95.8245    66.6094    -51.455       -51.455      5416881666.26      1637.58382      1637.58382      1637.58382
     39028    95.8248    66.6086    -51.452       -51.452      5417418459.74      1637.63386      1637.63386      1637.63386
     39030    95.8250    66.6103    -51.449       -51.449      5417955548.03      1637.68391      1637.68391      1637.68391
     39032    95.8252    66.6094    -51.445       -51.445      5418492355.38      1637.73394      1637.73394      1637.73394
     39034    95.8254    66.6086    -51.442       -51.442      5419029100.48      1637.78397      1637.78397      1637.78397
     39036    95.8256    66.6103    -51.439       -51.439      5419566279.25      1637.83402      1637.83402      1637.83402
     39038    95.8258    66.6095    -51.436       -51.436      5420103293.55      1637.88405      1637.88405      1637.88405
     39040    95.8260    66.6112    -51.433       -51.433      5420639936.92      1637.93406      1637.93406      1637.93406
     39042    95.8262    66.6129    -51.430       -51.430      5421176174.35      1637.98405      1637.98405      1637.98405
     39044    95.8265    66.6146    -51.427       -51.427      5421712036.08      1638.03401      1638.03401      1638.03401
     39046    95.8267    66.6112    -51.423       -51.423      5422247824.01      1638.08396      1638.08396      1638.08396
     39048    95.8269    66.6129    -51.420       -51.420      5422784001.85      1638.13394      1638.13394      1638.13394
     39050    95.8271    66.6146    -51.417       -51.417      5423319935.98      1638.18389      1638.18389      1638.18389
     39052    95.8273    66.6163    -51.414       -51.414      5423855589.66      1638.23383      1638.23383      1638.23383
     39054    95.8275    66.6180    -51.411       -51.411      5424391168.79      1638.28376      1638.28376      1638.28376
     39056    95.8277    66.6197    -51.408       -51.408      5424926444.82      1638.33367      1638.33367      1638.33367
     39058    95.8279    66.6189    -51.405       -51.405      5425461789.61      1638.38359      1638.38359      1638.38359
     39060    95.8281    66.6180    -51.401       -51.401      5425997343.44      1638.43351      1638.43351      1638.43351
     39062    95.8284    66.6197    -51.398       -51.398      5426532837.25      1638.48342      1638.48342      1638.48342
     39064    95.8286    66.6189    -51.395       -51.395      5427068095.67      1638.53332      1638.53332      1638.53332
     39066    95.8288    66.6206    -51.392       -51.392      5427603320.75      1638.58322      1638.58322      1638.58322
     39068    95.8290    66.6223    -51.389       -51.389      5428138348.22      1638.63310      1638.63310      1638.63310
     39070    95.8292    66.6214    -51.385       -51.385      5428673133.33      1638.68296      1638.68296      1638.68296
     39072    95.8294    66.6232    -51.382       -51.382      5429207593.48      1638.73281      1638.73281      1638.73281
     39074    95.8296    66.6249    -51.379       -51.379      5429741996.72      1638.78264      1638.78264      1638.78264
     39076    95.8298    66.6240    -51.376       -51.376      5430276616.19      1638.83249      1638.83249      1638.83249
     39078    95.8300    66.6257    -51.373       -51.373      5430811410.66      1638.88234      1638.88234      1638.88234
     39080    95.8303    66.6249    -51.370       -51.370      5431346059.29      1638.93219      1638.93219      1638.93219
     39082    95.8305    66.6215    -51.366       -51.366      5431880634.39      1638.98202      1638.98202      1638.98202
     39084    95.8307    66.6232    -51.363       -51.363      5432415256.03      1639.03186      1639.03186      1639.03186
     39086    95.8309    66.6223    -51.360       -51.360      5432949721.29      1639.08169      1639.08169      1639.08169
     39088    95.8311    66.6240    -51.357       -51.357      5433484049.57      1639.13150      1639.13150      1639.13150
     39090    95.8313    66.6206    -51.354       -51.354      5434018304.37      1639.18131      1639.18131      1639.18131
     39092    95.8315    66.6198    -51.350       -51.350      5434552505.29      1639.23111      1639.23111      1639.23111
     39094    95.8317    66.6215    -51.347       -51.347      5435087055.54      1639.28093      1639.28093      1639.28093
     39096    95.8319    66.6232    -51.344       -51.344      5435621871.38      1639.33076      1639.33076      1639.33076
     39098    95.8321    66.6249    -51.341       -51.341      5436156714.87      1639.38060      1639.38060      1639.38060
     39100    95.8324    66.6240    -51.338       -51.338      5436691719.88      1639.43044      1639.43044      1639.43044
     39102    95.8326    66.6257    -51.335       -51.335      5437226434.87      1639.48026      1639.48026      1639.48026
     39104    95.8328    66.6275    -51.332       -51.332      5437761457.63      1639.53009      1639.53009      1639.53009
     39106    95.8330    66.6292    -51.328       -51.328      5438296667.77      1639.57994      1639.57994      1639.57994
     39108    95.8332    66.6309    -51.325       -51.325      5438831863.90      1639.62978      1639.62978      1639.62978
     39110    95.8334    66.6326    -51.322       -51.322      5439366867.76      1639.67961      1639.67961      1639.67961
     39112    95.8336    66.6317    -51.319       -51.319      5439902050.46      1639.72944      1639.72944      1639.72944
     39114    95.8338    66.6309    -51.316       -51.316      5440437347.13      1639.77928      1639.77928      1639.77928
     39116    95.8340    66.6326    -51.312       -51.312      5440972835.51      1639.82913      1639.82913      1639.82913
     39118    95.8343    66.6343    -51.309       -51.309      5441508248.72      1639.87897      1639.87897      1639.87897
     39120    95.8345    66.6360    -51.306       -51.306      5442043371.26      1639.92880      1639.92880      1639.92880
     39122    95.8347    66.6351    -51.303       -51.303      5442578602.45      1639.97862      1639.97862      1639.97862
     39124    95.8349    66.6343    -51.300       -51.300      5443113598.44      1640.02843      1640.02843      1640.02843
     39126    95.8351    66.6334    -51.296       -51.296      5443648396.92      1640.07823      1640.07823      1640.07823
     39128    95.8353    66.6351    -51.293       -51.293      5444183006.09      1640.12801      1640.12801      1640.12801
     39130    95.8355    66.6369    -51.290       -51.290      5444717868.88      1640.17781      1640.17781      1640.17781
     39132    95.8357    66.6360    -51.286       -51.286      5445252792.61      1640.22760      1640.22760      1640.22760
     39134    95.8359    66.6377    -51.283       -51.283      5445788157.12      1640.27742      1640.27742      1640.27742
     39136    95.8362    66.6394    -51.280       -51.280      5446323236.73      1640.32722      1640.32722      1640.32722
     39138    95.8364    66.6386    -51.276       -51.276      5446858489.32      1640.37703      1640.37703      1640.37703
     39140    95.8366    66.6352    -51.273       -51.273      5447393668.44      1640.42683      1640.42683      1640.42683
     39142    95.8368    66.6369    -51.270       -51.270      5447929090.48      1640.47664      1640.47664      1640.47664
     39144    95.8370    66.6360    -51.267       -51.267      5448464493.95      1640.52645      1640.52645      1640.52645
     39146    95.8372    66.6326    -51.263       -51.263      5448999823.95      1640.57626      1640.57626      1640.57626
     39148    95.8374    66.6343    -51.260       -51.260      5449535396.14      1640.62607      1640.62607      1640.62607
     39150    95.8376    66.6360    -51.257       -51.257      5450070739.71      1640.67587      1640.67587      1640.67587
     39152    95.8378    66.6352    -51.253       -51.253      5450606075.51      1640.72566      1640.72566      1640.72566
     39154    95.8381    66.6343    -51.250       -51.250      5451141261.83      1640.77545      1640.77545      1640.77545
     39156    95.8383    66.6360    -51.246       -51.246      5451676376.86      1640.82523      1640.82523      1640.82523
     39158    95.8385    66.6352    -51.243       -51.243      5452211414.21      1640.87500      1640.87500      1640.87500
     39160    95.8387    66.6343    -51.240       -51.240      5452746276.94      1640.92475      1640.92475      1640.92475
     39162    95.8389    66.6335    -51.236       -51.236      5453281317.87      1640.97452      1640.97452      1640.97452
     39164    95.8391    66.6352    -51.233       -51.233      5453815959.29      1641.02426      1641.02426      1641.02426
     39166    95.8393    66.6343    -51.229       -51.229      5454350726.97      1641.07400      1641.07400      1641.07400
     39168    95.8395    66.6360    -51.226       -51.226      5454885828.16      1641.12377      1641.12377      1641.12377
     39170    95.8397    66.6377    -51.223       -51.223      5455421300.57      1641.17355      1641.17355      1641.17355
     39172    95.8400    66.6394    -51.219       -51.219      5455957162.98      1641.22335      1641.22335      1641.22335
     39174    95.8402    66.6411    -51.216       -51.216      5456493486.85      1641.27318      1641.27318      1641.27318
     39176    95.8404    66.6428    -51.212       -51.212      5457029764.40      1641.32300      1641.32300      1641.32300
     39178    95.8406    66.6420    -51.209       -51.209      5457565969.31      1641.37282      1641.37282      1641.37282
     39180    95.8408    66.6437    -51.206       -51.206      5458102346.44      1641.42264      1641.42264      1641.42264
     39182    95.8410    66.6454    -51.202       -51.202      5458639253.50      1641.47249      1641.47249      1641.47249
     39184    95.8412    66.6471    -51.199       -51.199      5459176290.10      1641.52235      1641.52235      1641.52235
     39186    95.8414    66.6488    -51.195       -51.195      5459712902.87      1641.57218      1641.57218      1641.57218
     39188    95.8416    66.6505    -51.192       -51.192      5460249200.55      1641.62199      1641.62199      1641.62199
     39190    95.8419    66.6497    -51.189       -51.189      5460785491.37      1641.67179      1641.67179      1641.67179
     39192    95.8421    66.6514    -51.185       -51.185      5461321512.45      1641.72158      1641.72158      1641.72158
     39194    95.8423    66.6531    -51.182       -51.182      5461857146.55      1641.77134      1641.77134      1641.77134
     39196    95.8425    66.6548    -51.179       -51.179      5462393109.73      1641.82112      1641.82112      1641.82112
     39198    95.8427    66.6565    -51.175       -51.175      5462928931.28      1641.87089      1641.87089      1641.87089
     39200    95.8429    66.6582    -51.172       -51.172      5463464671.33      1641.92065      1641.92065      1641.92065
     39202    95.8431    66.6599    -51.168       -51.168      5464000373.01      1641.97041      1641.97041      1641.97041
     39204    95.8433    66.6590    -51.165       -51.165      5464536144.42      1642.02016      1642.02016      1642.02016
     39206    95.8435    66.6582    -51.162       -51.162      5465071862.88      1642.06991      1642.06991      1642.06991
     39208    95.8438    66.6599    -51.158       -51.158      5465607501.46      1642.11966      1642.11966      1642.11966
     39210    95.8440    66.6616    -51.155       -51.155      5466142816.29      1642.16938      1642.16938      1642.16938
     39212    95.8442    66.6633    -51.152       -51.152      5466677752.81      1642.21908      1642.21908      1642.21908
     39214    95.8444    66.6650    -51.148       -51.148      5467212767.10      1642.26878      1642.26878      1642.26878
     39216    95.8446    66.6667    -51.145       -51.145      5467747683.55      1642.31847      1642.31847      1642.31847
     39218    95.8448    66.6684    -51.141       -51.141      5468282867.16      1642.36818      1642.36818      1642.36818
     39220    95.8450    66.6701    -51.138       -51.138      5468817671.53      1642.41786      1642.41786      1642.41786
     39222    95.8452    66.6692    -51.135       -51.135      5469352737.87      1642.46755      1642.46755      1642.46755
     39224    95.8454    66.6684    -51.131       -51.131      5469887500.73      1642.51723      1642.51723      1642.51723
     39226    95.8457    66.6701    -51.128       -51.128      5470422079.07      1642.56689      1642.56689      1642.56689
     39228    95.8459    66.6718    -51.124       -51.124      5470956559.98      1642.61654      1642.61654      1642.61654
     39230    95.8461    66.6709    -51.121       -51.121      5471490659.10      1642.66616      1642.66616      1642.66616
     39232    95.8463    66.6701    -51.117       -51.117      5472024661.79      1642.71578      1642.71578      1642.71578
     39234    95.8465    66.6692    -51.114       -51.114      5472558883.30      1642.76541      1642.76541      1642.76541
     39236    95.8467    66.6709    -51.111       -51.111      5473092887.85      1642.81503      1642.81503      1642.81503
     39238    95.8469    66.6701    -51.107       -51.107      5473627019.63      1642.86464      1642.86464      1642.86464
     39240    95.8471    66.6692    -51.104       -51.104      5474161062.37      1642.91425      1642.91425      1642.91425
     39242    95.8473    66.6709    -51.100       -51.100      5474695456.67      1642.96388      1642.96388      1642.96388
     39244    95.8476    66.6726    -51.097       -51.097      5475229762.95      1643.01351      1643.01351      1643.01351
     39246    95.8478    66.6743    -51.094       -51.094      5475764112.20      1643.06313      1643.06313      1643.06313
     39248    95.8480    66.6760    -51.090       -51.090      5476298699.80      1643.11276      1643.11276      1643.11276
     39250    95.8482    66.6777    -51.087       -51.087      5476833456.06      1643.16240      1643.16240      1643.16240
     39252    95.8484    66.6794    -51.084       -51.084      5477368252.12      1643.21204      1643.21204      1643.21204
     39254    95.8486    66.6786    -51.080       -51.080      5477903277.13      1643.26170      1643.26170      1643.26170
     39256    95.8488    66.6803    -51.077       -51.077      5478437664.93      1643.31131      1643.31131      1643.31131
     39258    95.8490    66.6794    -51.074       -51.074      5478972001.30      1643.36091      1643.36091      1643.36091
     39260    95.8492    66.6811    -51.070       -51.070      5479506137.75      1643.41051      1643.41051      1643.41051
     39262    95.8495    66.6828    -51.067       -51.067      5480040560.95      1643.46011      1643.46011      1643.46011
     39264    95.8497    66.6819    -51.063       -51.063      5480575051.85      1643.50972      1643.50972      1643.50972
     39266    95.8499    66.6836    -51.060       -51.060      5481109455.73      1643.55932      1643.55932      1643.55932
     39268    95.8501    66.6828    -51.057       -51.057      5481643907.91      1643.60892      1643.60892      1643.60892
     39270    95.8503    66.6845    -51.053       -51.053      5482178617.13      1643.65854      1643.65854      1643.65854
     39272    95.8505    66.6862    -51.050       -51.050      5482713301.72      1643.70815      1643.70815      1643.70815
     39274    95.8507    66.6853    -51.047       -51.047      5483248120.43      1643.75776      1643.75776      1643.75776
     39276    95.8509    66.6845    -51.043       -51.043      5483782680.06      1643.80736      1643.80736      1643.80736
     39278    95.8511    66.6862    -51.040       -51.040      5484317121.83      1643.85695      1643.85695      1643.85695
     39280    95.8513    66.6879    -51.037       -51.037      5484851870.82      1643.90655      1643.90655      1643.90655
     39282    95.8516    66.6896    -51.033       -51.033      5485386748.20      1643.95616      1643.95616      1643.95616
     39284    95.8518    66.6913    -51.030       -51.030      5485921821.32      1644.00578      1644.00578      1644.00578
     39286    95.8520    66.6930    -51.026       -51.026      5486456566.54      1644.05537      1644.05537      1644.05537
     39288    95.8522    66.6947    -51.023       -51.023      5486991313.10      1644.10497      1644.10497      1644.10497
     39290    95.8524    66.6964    -51.020       -51.020      5487525622.72      1644.15453      1644.15453      1644.15453
     39292    95.8526    66.6981    -51.016       -51.016      5488059663.92      1644.20408      1644.20408      1644.20408
     39294    95.8528    66.6998    -51.013       -51.013      5488593785.81      1644.25363      1644.25363      1644.25363
     39296    95.8530    66.7014    -51.010       -51.010      5489127697.58      1644.30317      1644.30317      1644.30317
     39298    95.8532    66.7006    -51.006       -51.006      5489661455.53      1644.35269      1644.35269      1644.35269
     39300    95.8535    66.7023    -51.003       -51.003      5490195550.86      1644.40223      1644.40223      1644.40223
     39302    95.8537    66.7014    -51.000       -51.000      5490729745.71      1644.45177      1644.45177      1644.45177
     39304    95.8539    66.7031    -50.996       -50.996      5491264270.97      1644.50134      1644.50134      1644.50134
     39306    95.8541    66.7048    -50.993       -50.993      5491798769.84      1644.55089      1644.55089      1644.55089
     39308    95.8543    66.7040    -50.990       -50.990      5492333480.79      1644.60046      1644.60046      1644.60046
     39310    95.8545    66.7057    -50.986       -50.986      5492867970.00      1644.65001      1644.65001      1644.65001
     39312    95.8547    66.7074    -50.983       -50.983      5493402569.62      1644.69957      1644.69957      1644.69957
     39314    95.8549    66.7065    -50.979       -50.979      5493937428.70      1644.74914      1644.74914      1644.74914
     39316    95.8551    66.7082    -50.976       -50.976      5494472100.33      1644.79869      1644.79869      1644.79869
     39318    95.8553    66.7074    -50.973       -50.973      5495006922.94      1644.84825      1644.84825      1644.84825
     39320    95.8556    66.7065    -50.969       -50.969      5495541919.54      1644.89782      1644.89782      1644.89782
     39322    95.8558    66.7082    -50.966       -50.966      5496077328.19      1644.94742      1644.94742      1644.94742
     39324    95.8560    66.7099    -50.963       -50.963      5496613137.83      1644.99703      1644.99703      1644.99703
     39326    95.8562    66.7116    -50.959       -50.959      5497149230.70      1645.04666      1645.04666      1645.04666
     39328    95.8564    66.7133    -50.956       -50.956      5497685364.70      1645.09628      1645.09628      1645.09628
     39330    95.8566    66.7150    -50.952       -50.952      5498221185.11      1645.14589      1645.14589      1645.14589
     39332    95.8568    66.7167    -50.949       -50.949      5498756697.95      1645.19548      1645.19548      1645.19548
     39334    95.8570    66.7184    -50.946       -50.946      5499292134.11      1645.24506      1645.24506      1645.24506
     39336    95.8572    66.7175    -50.942       -50.942      5499827738.29      1645.29464      1645.29464      1645.29464
     39338    95.8574    66.7192    -50.939       -50.939      5500363385.76      1645.34423      1645.34423      1645.34423
     39340    95.8577    66.7209    -50.936       -50.936      5500899025.05      1645.39381      1645.39381      1645.39381
