No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     40288    95.9546        66.9778         -1.996      -1.996     13772860531.44  2397.03688  2397.03688  2397.03688
     40290    95.9548        66.9794         -1.993      -1.993     13780176455.39  2397.46123  2397.46123  2397.46123
     40292    95.9550        66.9810         -1.988      -1.988     13780658211.71  2397.48917  2397.48917  2397.48917
     40294    95.9552        66.9827         -1.435      -1.435     13779158065.00  2397.40217  2397.40217  2397.40217
     40296    95.9554        66.9843         -1.399      -1.399     13780029029.98  2397.45268  2397.45268  2397.45268
     40298    95.9556        66.9835         -1.260      -1.260     13783232872.77  2397.63847  2397.63847  2397.63847
     40300    95.9558        66.9826         -1.122      -1.122     13786285136.06  2397.81544  2397.81544  2397.81544
     40302    95.9560        66.9843         -0.754      -0.754     13788899846.21  2397.96702  2397.96702  2397.96702
     40304    95.9562        66.9859         -0.960      -0.960     13794261704.18  2398.27780  2398.27780  2398.27780
     40306    95.9564        66.9851         -0.588      -0.588     13798645593.32  2398.53183  2398.53183  2398.53183
     40308    95.9566        66.9817         -0.612      -0.612     13798645593.32  2398.53183  2398.53183  2398.53183
     40310    95.9568        66.9809         -0.463      -0.463     13803774438.48  2398.82897  2398.82897  2398.82897
     40312    95.9570        66.9825         -0.561      -0.561     13802392352.02  2398.74891  2398.74891  2398.74891
     40314    95.9572        66.9817         -0.929      -0.929     13805031640.29  2398.90179  2398.90179  2398.90179
     40316    95.9574        66.9809         -0.811      -0.811     13803571552.49  2398.81722  2398.81722  2398.81722
     40318    95.9576        66.9800         -0.798      -0.798     13805899998.44  2398.95209  2398.95209  2398.95209
     40320    95.9578        66.9816         -1.339      -1.339     13810777578.21  2399.23457  2399.23457  2399.23457
     40322    95.9580        66.9808         -1.350      -1.350     13806565826.47  2398.99065  2398.99065  2398.99065
     40324    95.9582        66.9824         -1.875      -1.875     13803497343.73  2398.81292  2398.81292  2398.81292
     40326    95.9584        66.9816         -1.999      -1.999     13806500380.57  2398.98686  2398.98686  2398.98686
     40328    95.9586        66.9808         -1.086      -1.086     13808635177.01  2399.11050  2399.11050  2399.11050
     40330    95.9588        66.9824         -1.040      -1.040     13812623849.24  2399.34148  2399.34148  2399.34148
     40332    95.9590        66.9816         -0.940      -0.940     13813949567.02  2399.41824  2399.41824  2399.41824
     40334    95.9592        66.9832         -1.188      -1.188     13809314075.58  2399.14982  2399.14982  2399.14982
     40336    95.9594        66.9848         -1.187      -1.187     13812345878.66  2399.32538  2399.32538  2399.32538
     40338    95.9596        66.9815         -0.282      -0.282     13812345878.66  2399.32538  2399.32538  2399.32538
     40340    95.9598        66.9831         -0.538      -0.538     13810538957.54  2399.22075  2399.22075  2399.22075
     40342    95.9600        66.9823         -0.314      -0.314     13813273340.59  2399.37908  2399.37908  2399.37908
     40344    95.9602        66.9815         -0.074      -0.074     13816970114.47  2399.59311  2399.59311  2399.59311
     40346    95.9604        66.9831         -0.029      -0.029     13813098450.11  2399.36896  2399.36896  2399.36896
     40348    95.9606        66.9847         -0.054      -0.054     13804676822.41  2398.88124  2398.88124  2398.88124
     40350    95.9608        66.9864         -0.077      -0.077     13800555408.59  2398.64249  2398.64249  2398.64249
     40352    95.9610        66.9880         -0.133      -0.133     13796813808.84  2398.42569  2398.42569  2398.42569
     40354    95.9612        66.9896         -0.198      -0.198     13803145675.50  2398.79255  2398.79255  2398.79255
     40356    95.9614        66.9913         -0.220      -0.220     13803995145.94  2398.84175  2398.84175  2398.84175
     40358    95.9616        66.9929         -0.225      -0.225     13801863207.18  2398.71825  2398.71825  2398.71825
     40360    95.9618        66.9945         -0.151      -0.151     13807317476.54  2399.03419  2399.03419  2399.03419
     40362    95.9620        66.9937         -0.140      -0.140     13807588346.03  2399.04988  2399.04988  2399.04988
     40364    95.9622        66.9953         -0.205      -0.205     13811863773.93  2399.29747  2399.29747  2399.29747
     40366    95.9624        66.9945         -0.038      -0.038     13807444986.79  2399.04157  2399.04157  2399.04157
     40368    95.9626        66.9961         -0.029      -0.029     13811955226.57  2399.30276  2399.30276  2399.30276
     40370    95.9628        66.9978         -0.026      -0.026     13813321189.67  2399.38185  2399.38185  2399.38185
     40372    95.9630        66.9994         -0.033      -0.033     13820448514.94  2399.79446  2399.79446  2399.79446
     40374    95.9632        67.0010         -0.062      -0.062     13824310178.44  2400.01795  2400.01795  2400.01795
     40376    95.9634        67.0002         -0.050      -0.050     13829269521.04  2400.30491  2400.30491  2400.30491
     40378    95.9636        66.9994         -0.029      -0.029     13829637591.05  2400.32621  2400.32621  2400.32621
     40380    95.9638        67.0010         -0.014      -0.014     13829440879.81  2400.31482  2400.31482  2400.31482
     40382    95.9640        66.9977         -0.017      -0.017     13829440879.81  2400.31482  2400.31482  2400.31482
     40384    95.9642        66.9993         -0.037      -0.037     13834009562.21  2400.57912  2400.57912  2400.57912
     40386    95.9644        67.0009         -0.048      -0.048     13836052110.26  2400.69726  2400.69726  2400.69726
     40388    95.9646        67.0001         -0.252      -0.252     13836671023.95  2400.73305  2400.73305  2400.73305
     40390    95.9648        67.0017         -0.292      -0.292     13839780554.07  2400.91288  2400.91288  2400.91288
     40392    95.9650        67.0034         -0.292      -0.292     13841592235.99  2401.01764  2401.01764  2401.01764
     40394    95.9652        67.0025         -0.049      -0.049     13836540033.95  2400.72548  2400.72548  2400.72548
     40396    95.9654        67.0042         -0.009      -0.009     13841243233.48  2400.99746  2400.99746  2400.99746
     40398    95.9656        67.0058         -0.008      -0.008     13847784026.23  2401.37560  2401.37560  2401.37560
     40400    95.9658        67.0025         -0.008      -0.008     13847784026.23  2401.37560  2401.37560  2401.37560
     40402    95.9660        67.0041         -0.005      -0.005     13853973794.14  2401.73334  2401.73334  2401.73334
     40404    95.9662        67.0033         -0.008      -0.008     13851633354.13  2401.59809  2401.59809  2401.59809
     40406    95.9664        67.0049         -0.009      -0.009     13854789657.19  2401.78049  2401.78049  2401.78049
     40408    95.9666        67.0065         -0.010      -0.010     13855220318.83  2401.80537  2401.80537  2401.80537
     40410    95.9668        67.0082         -0.010      -0.010     13856689400.64  2401.89026  2401.89026  2401.89026
     40412    95.9670        67.0098         -0.007      -0.007     13849612916.94  2401.48131  2401.48131  2401.48131
     40414    95.9672        67.0090         -0.002      -0.002     13850339520.62  2401.52331  2401.52331  2401.52331
     40416    95.9674        67.0081         -0.002      -0.002     13853683477.63  2401.71657  2401.71657  2401.71657
     40418    95.9676        67.0073         -0.003      -0.003     13854196982.83  2401.74624  2401.74624  2401.74624
     40420    95.9678        67.0089         -0.003      -0.003     13857656097.19  2401.94611  2401.94611  2401.94611
     40422    95.9680        67.0105         -0.005      -0.005     13860886259.97  2402.13273  2402.13273  2402.13273
     40424    95.9682        67.0097         -0.012      -0.012     13863168720.55  2402.26457  2402.26457  2402.26457
     40426    95.9684        67.0113         -0.011      -0.011     13870783529.94  2402.70433  2402.70433  2402.70433
     40428    95.9686        67.0105         -0.028      -0.028     13868429164.70  2402.56838  2402.56838  2402.56838
     40430    95.9688        67.0121         -0.019      -0.019     13866505280.50  2402.45728  2402.45728  2402.45728
     40432    95.9690        67.0138         -0.007      -0.007     13870331518.05  2402.67823  2402.67823  2402.67823
     40434    95.9692        67.0154         -0.024      -0.024     13866712306.71  2402.46924  2402.46924  2402.46924
     40436    95.9694        67.0145         -0.063      -0.063     13868934446.74  2402.59756  2402.59756  2402.59756
     40438    95.9696        67.0162         -0.304      -0.304     13872324517.08  2402.79331  2402.79331  2402.79331
     40440    95.9698        67.0178         -0.321      -0.321     13873307992.55  2402.85009  2402.85009  2402.85009
     40442    95.9700        67.0194         -0.495      -0.495     13876917139.88  2403.05844  2403.05844  2403.05844
     40444    95.9702        67.0211         -0.412      -0.412     13870292858.75  2402.67600  2402.67600  2402.67600
     40446    95.9704        67.0227         -1.594      -1.594     13876601719.53  2403.04023  2403.04023  2403.04023
     40448    95.9706        67.0243         -1.612      -1.612     13878735653.08  2403.16340  2403.16340  2403.16340
     40450    95.9708        67.0235         -1.610      -1.610     13880502293.07  2403.26536  2403.26536  2403.26536
     40452    95.9710        67.0251         -1.610      -1.610     13881933782.57  2403.34798  2403.34798  2403.34798
     40454    95.9712        67.0267         -1.955      -1.955     13884419883.20  2403.49144  2403.49144  2403.49144
     40456    95.9714        67.0259         -1.469      -1.469     13886716150.17  2403.62393  2403.62393  2403.62393
     40458    95.9716        67.0251         -1.893      -1.893     13888850767.54  2403.74708  2403.74708  2403.74708
     40460    95.9718        67.0217         -1.919      -1.919     13888850767.54  2403.74708  2403.74708  2403.74708
     40462    95.9720        67.0234         -1.908      -1.908     13894841211.14  2404.09262  2404.09262  2404.09262
     40464    95.9722        67.0250         -1.969      -1.969     13903274228.47  2404.57889  2404.57889  2404.57889
     40466    95.9724        67.0242         -1.759      -1.759     13901910269.02  2404.50025  2404.50025  2404.50025
     40468    95.9726        67.0233         -1.330      -1.330     13902813852.42  2404.55235  2404.55235  2404.55235
     40470    95.9728        67.0250         -1.565      -1.565     13904886963.72  2404.67186  2404.67186  2404.67186
     40472    95.9730        67.0266         -0.900      -0.900     13904332451.53  2404.63989  2404.63989  2404.63989
     40474    95.9731        67.0257         -0.852      -0.852     13903974277.19  2404.61924  2404.61924  2404.61924
     40476    95.9733        67.0274         -1.224      -1.224     13908498870.48  2404.88005  2404.88005  2404.88005
     40478    95.9735        67.0290         -1.021      -1.021     13911680458.83  2405.06341  2405.06341  2405.06341
     40480    95.9737        67.0306         -1.853      -1.853     13913563690.08  2405.17193  2405.17193  2405.17193
     40482    95.9739        67.0323         -1.962      -1.962     13913816178.40  2405.18648  2405.18648  2405.18648
     40484    95.9741        67.0339         -1.997      -1.997     13916708188.17  2405.35311  2405.35311  2405.35311
     40486    95.9743        67.0355         -1.830      -1.830     13924297887.69  2405.79029  2405.79029  2405.79029
     40488    95.9745        67.0371         -1.917      -1.917     13927560442.33  2405.97818  2405.97818  2405.97818
     40490    95.9747        67.0388         -1.919      -1.919     13931935838.07  2406.23010  2406.23010  2406.23010
     40492    95.9749        67.0404         -1.775      -1.775     13928449654.94  2406.02938  2406.02938  2406.02938
     40494    95.9751        67.0420         -1.771      -1.771     13927501477.61  2405.97478  2405.97478  2405.97478
     40496    95.9753        67.0412         -1.807      -1.807     13927074301.73  2405.95018  2405.95018  2405.95018
     40498    95.9755        67.0428         -2.002      -2.002     13928043937.75  2406.00602  2406.00602  2406.00602
     40500    95.9757        67.0444         -1.997      -1.997     13932537368.43  2406.26473  2406.26473  2406.26473
     40502    95.9759        67.0461         -1.864      -1.864     13927295821.00  2405.96294  2405.96294  2405.96294
     40504    95.9761        67.0477         -1.659      -1.659     13936420091.65  2406.48824  2406.48824  2406.48824
     40506    95.9763        67.0469         -1.618      -1.618     13941212640.28  2406.76406  2406.76406  2406.76406
     40508    95.9765        67.0485         -2.006      -2.006     13941226708.87  2406.76487  2406.76487  2406.76487
     40510    95.9767        67.0476         -2.001      -2.001     13940737621.25  2406.73672  2406.73672  2406.73672
     40512    95.9769        67.0493         -0.918      -0.918     13946959493.89  2407.09472  2407.09472  2407.09472
     40514    95.9771        67.0484         -1.782      -1.782     13949475357.75  2407.23945  2407.23945  2407.23945
     40516    95.9773        67.0501         -1.731      -1.731     13949567078.88  2407.24472  2407.24472  2407.24472
     40518    95.9775        67.0517         -1.539      -1.539     13952419530.72  2407.40879  2407.40879  2407.40879
     40520    95.9777        67.0508         -1.545      -1.545     13953998005.22  2407.49957  2407.49957  2407.49957
     40522    95.9779        67.0525         -1.739      -1.739     13948822946.47  2407.20192  2407.20192  2407.20192
     40524    95.9781        67.0516         -1.889      -1.889     13948523234.00  2407.18468  2407.18468  2407.18468
     40526    95.9783        67.0532         -1.538      -1.538     13948719846.54  2407.19599  2407.19599  2407.19599
     40528    95.9785        67.0549         -1.735      -1.735     13953972707.71  2407.49812  2407.49812  2407.49812
     40530    95.9787        67.0540         -1.888      -1.888     13955586351.84  2407.59092  2407.59092  2407.59092
     40532    95.9789        67.0557         -1.873      -1.873     13952725404.70  2407.42638  2407.42638  2407.42638
     40534    95.9791        67.0548         -2.062      -2.062     13955290140.87  2407.57388  2407.57388  2407.57388
     40536    95.9793        67.0540         -1.908      -1.908     13957242315.48  2407.68614  2407.68614  2407.68614
     40538    95.9795        67.0556         -2.181      -2.181     13960233120.19  2407.85810  2407.85810  2407.85810
     40540    95.9797        67.0548         -1.962      -1.962     13959845987.24  2407.83585  2407.83585  2407.83585
     40542    95.9799        67.0564         -2.046      -2.046     13962820791.40  2408.00687  2408.00687  2408.00687
     40544    95.9801        67.0580         -2.222      -2.222     13965156960.96  2408.14116  2408.14116  2408.14116
     40546    95.9803        67.0596         -1.808      -1.808     13973206425.83  2408.60375  2408.60375  2408.60375
     40548    95.9805        67.0613         -1.880      -1.880     13975027356.57  2408.70837  2408.70837  2408.70837
     40550    95.9807        67.0604         -1.832      -1.832     13976136912.44  2408.77212  2408.77212  2408.77212
     40552    95.9809        67.0620         -2.981      -2.981     13973889052.58  2408.64297  2408.64297  2408.64297
     40554    95.9811        67.0612         -3.311      -3.311     13969658297.64  2408.39987  2408.39987  2408.39987
     40556    95.9812        67.0628         -3.883      -3.883     13970346566.42  2408.43942  2408.43942  2408.43942
     40558    95.9814        67.0620         -3.908      -3.908     13975496446.53  2408.73532  2408.73532  2408.73532
     40560    95.9816        67.0611         -3.570      -3.570     13972912633.14  2408.58687  2408.58687  2408.58687
     40562    95.9818        67.0603         -3.861      -3.861     13971376534.37  2408.49860  2408.49860  2408.49860
     40564    95.9820        67.0595         -3.711      -3.711     13975983352.41  2408.76330  2408.76330  2408.76330
     40566    95.9822        67.0586         -3.589      -3.589     13975310347.98  2408.72463  2408.72463  2408.72463
     40568    95.9824        67.0553         -3.487      -3.487     13975310347.98  2408.72463  2408.72463  2408.72463
     40570    95.9826        67.0569         -3.818      -3.818     13983019816.29  2409.16747  2409.16747  2409.16747
     40572    95.9828        67.0561         -3.711      -3.711     13985931542.11  2409.33468  2409.33468  2409.33468
     40574    95.9830        67.0577         -2.684      -2.684     13987883183.96  2409.44675  2409.44675  2409.44675
     40576    95.9832        67.0593         -3.218      -3.218     13991403868.72  2409.64888  2409.64888  2409.64888
     40578    95.9834        67.0610         -2.727      -2.727     13992436409.47  2409.70815  2409.70815  2409.70815
     40580    95.9836        67.0626         -2.021      -2.021     13988680960.31  2409.49255  2409.49255  2409.49255
     40582    95.9838        67.0642         -3.328      -3.328     13988253954.46  2409.46804  2409.46804  2409.46804
     40584    95.9840        67.0658         -3.767      -3.767     13990378827.16  2409.59003  2409.59003  2409.59003
     40586    95.9842        67.0675         -3.739      -3.739     13989331647.20  2409.52991  2409.52991  2409.52991
     40588    95.9844        67.0642         -3.650      -3.650     13989331647.20  2409.52991  2409.52991  2409.52991
     40590    95.9846        67.0658         -3.782      -3.782     13993626159.04  2409.77645  2409.77645  2409.77645
     40592    95.9848        67.0674         -3.847      -3.847     13997410636.24  2409.99367  2409.99367  2409.99367
     40594    95.9850        67.0690         -3.839      -3.839     14000230012.64  2410.15546  2410.15546  2410.15546
     40596    95.9852        67.0706         -3.961      -3.961     14007330928.43  2410.56287  2410.56287  2410.56287
     40598    95.9854        67.0723         -3.992      -3.992     14009721647.96  2410.70001  2410.70001  2410.70001
     40600    95.9856        67.0739         -3.054      -3.054     14015141177.96  2411.01082  2411.01082  2411.01082
     40602    95.9858        67.0731         -3.405      -3.405     14011769104.61  2410.81744  2410.81744  2410.81744
     40604    95.9860        67.0697         -3.871      -3.871     14011769104.61  2410.81744  2410.81744  2410.81744
     40606    95.9862        67.0714         -3.950      -3.950     14015896300.01  2411.05412  2411.05412  2411.05412
     40608    95.9864        67.0705         -3.358      -3.358     14018872568.22  2411.22477  2411.22477  2411.22477
     40610    95.9865        67.0721         -3.428      -3.428     14023782964.32  2411.50626  2411.50626  2411.50626
     40612    95.9867        67.0738         -3.883      -3.883     14026549749.89  2411.66484  2411.66484  2411.66484
     40614    95.9869        67.0754         -3.553      -3.553     14034086436.80  2412.09671  2412.09671  2412.09671
     40616    95.9871        67.0746         -3.852      -3.852     14034501905.58  2412.12051  2412.12051  2412.12051
     40618    95.9873        67.0762         -3.747      -3.747     14041539053.37  2412.52360  2412.52360  2412.52360
     40620    95.9875        67.0778         -3.514      -3.514     14037021316.74  2412.26484  2412.26484  2412.26484
     40622    95.9877        67.0794         -3.798      -3.798     14041544420.64  2412.52391  2412.52391  2412.52391
     40624    95.9879        67.0786         -3.565      -3.565     14038486890.98  2412.34879  2412.34879  2412.34879
     40626    95.9881        67.0802         -3.561      -3.561     14046487848.13  2412.80699  2412.80699  2412.80699
     40628    95.9883        67.0794         -3.516      -3.516     14049731241.08  2412.99269  2412.99269  2412.99269
     40630    95.9885        67.0785         -3.879      -3.879     14047194459.87  2412.84745  2412.84745  2412.84745
     40632    95.9887        67.0801         -3.625      -3.625     14044596059.75  2412.69867  2412.69867  2412.69867
     40634    95.9889        67.0793         -3.094      -3.094     14042805888.28  2412.59615  2412.59615  2412.59615
     40636    95.9891        67.0785         -3.909      -3.909     14047507193.52  2412.86536  2412.86536  2412.86536
     40638    95.9893        67.0801         -3.808      -3.808     14049296965.08  2412.96782  2412.96782  2412.96782
     40640    95.9895        67.0817         -3.917      -3.917     14054767523.76  2413.28097  2413.28097  2413.28097
     40642    95.9897        67.0833         -3.689      -3.689     14053793583.59  2413.22523  2413.22523  2413.22523
     40644    95.9899        67.0849         -3.731      -3.731     14059102837.75  2413.52908  2413.52908  2413.52908
     40646    95.9901        67.0866         -3.585      -3.585     14060080124.89  2413.58500  2413.58500  2413.58500
     40648    95.9903        67.0857         -3.267      -3.267     14060724815.27  2413.62189  2413.62189  2413.62189
     40650    95.9905        67.0873         -3.721      -3.721     14058184087.76  2413.47650  2413.47650  2413.47650
     40652    95.9907        67.0890         -3.886      -3.886     14059694675.58  2413.56295  2413.56295  2413.56295
     40654    95.9909        67.0906         -3.924      -3.924     14054755043.97  2413.28026  2413.28026  2413.28026
     40656    95.9911        67.0922         -3.285      -3.285     14056409328.33  2413.37494  2413.37494  2413.37494
     40658    95.9913        67.0913         -2.629      -2.629     14058804063.52  2413.51198  2413.51198  2413.51198
     40660    95.9914        67.0905         -3.337      -3.337     14062670242.57  2413.73320  2413.73320  2413.73320
     40662    95.9916        67.0921         -2.698      -2.698     14061341077.40  2413.65715  2413.65715  2413.65715
     40664    95.9918        67.0913         -2.863      -2.863     14061722341.76  2413.67897  2413.67897  2413.67897
     40666    95.9920        67.0929         -2.745      -2.745     14065064380.82  2413.87017  2413.87017  2413.87017
     40668    95.9922        67.0945         -3.706      -3.706     14068414637.65  2414.06182  2414.06182  2414.06182
     40670    95.9924        67.0937         -3.706      -3.706     14068387512.20  2414.06026  2414.06026  2414.06026
     40672    95.9926        67.0953         -3.541      -3.541     14064203459.10  2413.82092  2413.82092  2413.82092
     40674    95.9928        67.0969         -3.862      -3.862     14073062291.65  2414.32762  2414.32762  2414.32762
     40676    95.9930        67.0985         -3.952      -3.952     14081510740.64  2414.81066  2414.81066  2414.81066
     40678    95.9932        67.0977         -3.594      -3.594     14077317806.69  2414.57095  2414.57095  2414.57095
     40680    95.9934        67.0993         -3.917      -3.917     14078362357.87  2414.63067  2414.63067  2414.63067
     40682    95.9936        67.0985         -3.715      -3.715     14078915999.55  2414.66232  2414.66232  2414.66232
     40684    95.9938        67.0976         -3.685      -3.685     14077680070.30  2414.59166  2414.59166  2414.59166
     40686    95.9940        67.0968         -3.538      -3.538     14078565909.98  2414.64231  2414.64231  2414.64231
     40688    95.9942        67.0959         -3.558      -3.558     14081345633.42  2414.80122  2414.80122  2414.80122
     40690    95.9944        67.0976         -3.211      -3.211     14074353662.26  2414.40147  2414.40147  2414.40147
     40692    95.9946        67.0992         -2.195      -2.195     14075717373.26  2414.47945  2414.47945  2414.47945
     40694    95.9948        67.1008         -2.239      -2.239     14077213704.13  2414.56500  2414.56500  2414.56500
     40696    95.9950        67.1024         -1.606      -1.606     14078309987.44  2414.62768  2414.62768  2414.62768
     40698    95.9952        67.1016         -1.991      -1.991     14081249123.98  2414.79570  2414.79570  2414.79570
     40700    95.9953        67.1007         -2.157      -2.157     14079686339.29  2414.70636  2414.70636  2414.70636
     40702    95.9955        67.1024         -2.054      -2.054     14083096074.93  2414.90127  2414.90127  2414.90127
     40704    95.9957        67.1040         -1.803      -1.803     14087794635.46  2415.16981  2415.16981  2415.16981
     40706    95.9959        67.1056         -2.088      -2.088     14090947936.77  2415.34999  2415.34999  2415.34999
     40708    95.9961        67.1047         -2.052      -2.052     14092887869.89  2415.46083  2415.46083  2415.46083
     40710    95.9963        67.1064         -1.720      -1.720     14089864639.63  2415.28809  2415.28809  2415.28809
     40712    95.9965        67.1080         -1.311      -1.311     14091589113.00  2415.38663  2415.38663  2415.38663
     40714    95.9967        67.1096         -2.028      -2.028     14091670597.37  2415.39128  2415.39128  2415.39128
     40716    95.9969        67.1088         -1.760      -1.760     14090800353.21  2415.34156  2415.34156  2415.34156
     40718    95.9971        67.1104         -1.943      -1.943     14091663808.67  2415.39089  2415.39089  2415.39089
     40720    95.9973        67.1120         -1.926      -1.926     14086816246.06  2415.11389  2415.11389  2415.11389
     40722    95.9975        67.1111         -1.945      -1.945     14087259418.36  2415.13922  2415.13922  2415.13922
     40724    95.9977        67.1128         -1.436      -1.436     14084593458.24  2414.98686  2414.98686  2414.98686
     40726    95.9979        67.1119         -1.990      -1.990     14084022491.77  2414.95423  2414.95423  2414.95423
     40728    95.9981        67.1135         -1.116      -1.116     14082296057.12  2414.85555  2414.85555  2414.85555
     40730    95.9983        67.1127         -1.982      -1.982     14085494433.28  2415.03835  2415.03835  2415.03835
     40732    95.9985        67.1143         -1.984      -1.984     14086592236.51  2415.10109  2415.10109  2415.10109
     40734    95.9987        67.1159         -1.745      -1.745     14090072050.55  2415.29994  2415.29994  2415.29994
     40736    95.9989        67.1175         -1.767      -1.767     14096710413.20  2415.67920  2415.67920  2415.67920
     40738    95.9991        67.1192         -1.780      -1.780     14098245497.63  2415.76688  2415.76688  2415.76688
     40740    95.9993        67.1183         -1.742      -1.742     14099666914.64  2415.84807  2415.84807  2415.84807
     40742    95.9995        67.1199         -1.903      -1.903     14104658340.19  2416.13311  2416.13311  2416.13311
     40744    95.9997        67.1191         -0.740      -0.740     14105361251.29  2416.17325  2416.17325  2416.17325
     40746    95.9999        67.1182         -0.797      -0.797     14106574464.01  2416.24252  2416.24252  2416.24252
     40748    96.0000        67.1174         -1.957      -1.957     14106277439.69  2416.22556  2416.22556  2416.22556
     40750    96.0002        67.1190         -1.998      -1.998     14101688104.56  2415.96350  2415.96350  2415.96350
     40752    96.0004        67.1206         -1.906      -1.906     14100882754.03  2415.91750  2415.91750  2415.91750
     40754    96.0006        67.1222         -1.957      -1.957     14103038687.62  2416.04062  2416.04062  2416.04062
     40756    96.0008        67.1239         -1.082      -1.082     14106385716.12  2416.23174  2416.23174  2416.23174
     40758    96.0010        67.1255         -1.083      -1.083     14105327436.88  2416.17132  2416.17132  2416.17132
     40760    96.0012        67.1271         -1.764      -1.764     14108610980.21  2416.35879  2416.35879  2416.35879
     40762    96.0014        67.1287         -1.968      -1.968     14112486790.70  2416.58003  2416.58003  2416.58003
     40764    96.0016        67.1303         -1.590      -1.590     14110317499.25  2416.45621  2416.45621  2416.45621
     40766    96.0018        67.1295         -1.912      -1.912     14112655490.48  2416.58966  2416.58966  2416.58966
     40768    96.0020        67.1311         -1.910      -1.910     14116460622.71  2416.80683  2416.80683  2416.80683
     40770    96.0022        67.1327         -1.297      -1.297     14113666612.19  2416.64737  2416.64737  2416.64737
     40772    96.0024        67.1343         -1.870      -1.870     14121889819.08  2417.11663  2417.11663  2417.11663
     40774    96.0026        67.1359         -1.926      -1.926     14112404817.34  2416.57535  2416.57535  2416.57535
     40776    96.0028        67.1375         -1.554      -1.554     14112222095.12  2416.56492  2416.56492  2416.56492
     40778    96.0030        67.1391         -0.713      -0.713     14110282866.37  2416.45423  2416.45423  2416.45423
     40780    96.0032        67.1383         -1.599      -1.599     14108272172.32  2416.33944  2416.33944  2416.33944
     40782    96.0034        67.1399         -1.599      -1.599     14109065085.39  2416.38471  2416.38471  2416.38471
     40784    96.0036        67.1415         -1.983      -1.983     14113095205.88  2416.61476  2416.61476  2416.61476
     40786    96.0038        67.1407         -1.350      -1.350     14116573839.35  2416.81330  2416.81330  2416.81330
     40788    96.0040        67.1423         -2.002      -2.002     14115177986.78  2416.73363  2416.73363  2416.73363
     40790    96.0042        67.1415         -1.716      -1.716     14117989685.33  2416.89409  2416.89409  2416.89409
     40792    96.0043        67.1431         -1.980      -1.980     14117299775.72  2416.85472  2416.85472  2416.85472
     40794    96.0045        67.1447         -1.991      -1.991     14119287642.07  2416.96816  2416.96816  2416.96816
     40796    96.0047        67.1438         -1.671      -1.671     14121940416.23  2417.11952  2417.11952  2417.11952
     40798    96.0049        67.1430         -1.591      -1.591     14126645796.02  2417.38794  2417.38794  2417.38794
     40800    96.0051        67.1446         -1.625      -1.625     14129648409.40  2417.55920  2417.55920  2417.55920
     40802    96.0053        67.1462         -1.771      -1.771     14139040019.00  2418.09472  2418.09472  2418.09472
     40804    96.0055        67.1478         -1.879      -1.879     14143940832.18  2418.37407  2418.37407  2418.37407
     40806    96.0057        67.1494         -1.997      -1.997     14144100082.39  2418.38314  2418.38314  2418.38314
     40808    96.0059        67.1510         -1.300      -1.300     14151427314.33  2418.80068  2418.80068  2418.80068
     40810    96.0061        67.1527         -1.312      -1.312     14146340808.48  2418.51084  2418.51084  2418.51084
     40812    96.0063        67.1494         -1.869      -1.869     14146340808.48  2418.51084  2418.51084  2418.51084
     40814    96.0065        67.1510         -2.017      -2.017     14153631228.73  2418.92624  2418.92624  2418.92624
     40816    96.0067        67.1526         -1.868      -1.868     14156347655.95  2419.08098  2419.08098  2419.08098
     40818    96.0069        67.1542         -1.873      -1.873     14151994234.73  2418.83298  2418.83298  2418.83298
     40820    96.0071        67.1534         -2.006      -2.006     14156413926.67  2419.08475  2419.08475  2419.08475
     40822    96.0073        67.1501         -0.342      -0.342     14156413926.67  2419.08475  2419.08475  2419.08475
     40824    96.0075        67.1492         -2.071      -2.071     14158299687.57  2419.19216  2419.19216  2419.19216
     40826    96.0077        67.1484         -2.093      -2.093     14159384707.63  2419.25396  2419.25396  2419.25396
     40828    96.0079        67.1475         -2.035      -2.035     14158529562.49  2419.20526  2419.20526  2419.20526
     40830    96.0081        67.1492         -1.942      -1.942     14158608349.54  2419.20974  2419.20974  2419.20974
     40832    96.0082        67.1508         -1.968      -1.968     14163981365.06  2419.51572  2419.51572  2419.51572
     40834    96.0084        67.1524         -1.700      -1.700     14162857735.17  2419.45174  2419.45174  2419.45174
     40836    96.0086        67.1540         -2.008      -2.008     14162813793.71  2419.44924  2419.44924  2419.44924
     40838    96.0088        67.1556         -2.004      -2.004     14162571578.28  2419.43545  2419.43545  2419.43545
     40840    96.0090        67.1572         -2.010      -2.010     14162059126.41  2419.40627  2419.40627  2419.40627
     40842    96.0092        67.1588         -1.894      -1.894     14161813365.65  2419.39227  2419.39227  2419.39227
     40844    96.0094        67.1604         -1.853      -1.853     14161803217.50  2419.39169  2419.39169  2419.39169
     40846    96.0096        67.1620         -1.972      -1.972     14165024762.96  2419.57513  2419.57513  2419.57513
     40848    96.0098        67.1636         -0.962      -0.962     14170418556.60  2419.88221  2419.88221  2419.88221
     40850    96.0100        67.1652         -1.965      -1.965     14171666151.43  2419.95322  2419.95322  2419.95322
     40852    96.0102        67.1668         -1.711      -1.711     14167473555.81  2419.71456  2419.71456  2419.71456
     40854    96.0104        67.1636         -1.914      -1.914     14167473555.81  2419.71456  2419.71456  2419.71456
