No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     46580    96.6666        69.8003         -7.433      -7.433     21643566427.67  2535.81310  2516.86084  3391.19201
     46582    96.6667        69.8016         -6.347      -6.347     21654862337.80  2536.25418  2517.29862  3391.78187
     46584    96.6669        69.8029         -6.830      -6.830     21651832844.59  2536.13590  2517.18122  3391.62369
     46586    96.6670        69.8042         -7.261      -7.261     21656013203.93  2536.29911  2517.34321  3391.84196
     46588    96.6672        69.8055         -7.432      -7.432     21653206743.17  2536.18954  2517.23446  3391.69543
     46590    96.6673        69.8047         -6.423      -6.423     21655405712.20  2536.27539  2517.31967  3391.81024
     46592    96.6674        69.8038         -6.093      -6.093     21659020516.29  2536.41651  2517.45973  3391.99895
     46594    96.6676        69.8030         -6.061      -6.061     21652045039.72  2536.14418  2517.18944  3391.63477
     46596    96.6677        69.8043         -5.541      -5.541     21652562984.89  2536.16441  2517.20952  3391.66182
     46598    96.6679        69.8056         -6.084      -6.084     21651097458.13  2536.10719  2517.15272  3391.58530
     46600    96.6680        69.8069         -5.962      -5.962     21656074689.78  2536.30151  2517.34559  3391.84517
     46602    96.6681        69.8060         -5.594      -5.594     21657026420.05  2536.33866  2517.38247  3391.89485
     46604    96.6683        69.8073         -5.599      -5.599     21645468268.06  2535.88738  2516.93456  3391.29134
     46606    96.6684        69.8086         -4.885      -4.885     21646997015.33  2535.94707  2516.99381  3391.37118
     46608    96.6686        69.8099         -6.990      -6.990     21653221764.88  2536.19013  2517.23504  3391.69621
     46610    96.6687        69.8112         -7.318      -7.318     21649639813.26  2536.05027  2517.09623  3391.50918
     46612    96.6688        69.8103         -7.402      -7.402     21646556674.25  2535.92988  2516.97674  3391.34818
     46614    96.6690        69.8116         -7.423      -7.423     21654680626.20  2536.24708  2517.29158  3391.77238
     46616    96.6691        69.8129         -7.019      -7.019     21657679140.99  2536.36414  2517.40776  3391.92893
     46618    96.6693        69.8099         -7.460      -7.460     21657679140.99  2536.36414  2517.40776  3391.92893
     46620    96.6694        69.8112         -6.800      -6.800     21651573951.31  2536.12579  2517.17119  3391.61018
     46622    96.6695        69.8104         -7.010      -7.010     21659070628.51  2536.41846  2517.46167  3392.00157
     46624    96.6697        69.8117         -7.113      -7.113     21670397950.14  2536.86055  2517.90046  3392.59279
     46626    96.6698        69.8130         -6.875      -6.875     21672210737.84  2536.93129  2517.97067  3392.68738
     46628    96.6700        69.8100         -6.452      -6.452     21672210737.84  2536.93129  2517.97067  3392.68738
     46630    96.6701        69.8091         -6.931      -6.931     21675623833.74  2537.06446  2518.10284  3392.86548
     46632    96.6702        69.8083         -6.745      -6.745     21670243331.78  2536.85452  2517.89447  3392.58472
     46634    96.6704        69.8096         -5.893      -5.893     21679037150.86  2537.19763  2518.23501  3393.04356
     46636    96.6705        69.8109         -5.793      -5.793     21685050014.38  2537.43218  2518.46781  3393.35723
     46638    96.6707        69.8122         -7.889      -7.889     21683304575.85  2537.36409  2518.40024  3393.26618
     46640    96.6708        69.8113         -6.886      -6.886     21690787218.94  2537.65593  2518.68989  3393.65646
     46642    96.6709        69.8126         -6.246      -6.246     21691331307.95  2537.67715  2518.71095  3393.68484
     46644    96.6711        69.8139         -7.329      -7.329     21685492834.93  2537.44945  2518.48495  3393.38033
     46646    96.6712        69.8152         -6.624      -6.624     21692139108.97  2537.70865  2518.74222  3393.72696
     46648    96.6714        69.8165         -7.223      -7.223     21696859823.54  2537.89273  2518.92492  3393.97313
     46650    96.6715        69.8156         -7.204      -7.204     21699084592.92  2537.97947  2519.01101  3394.08913
     46652    96.6716        69.8148         -6.423      -6.423     21696872968.09  2537.89324  2518.92543  3393.97382
     46654    96.6718        69.8161         -6.793      -6.793     21694859116.84  2537.81471  2518.84749  3393.86881
     46656    96.6719        69.8174         -7.694      -7.694     21696912451.38  2537.89478  2518.92695  3393.97588
     46658    96.6721        69.8187         -7.708      -7.708     21702277861.55  2538.10396  2519.13457  3394.25562
     46660    96.6722        69.8200         -7.890      -7.890     21711731713.04  2538.47245  2519.50031  3394.74841
     46662    96.6723        69.8191         -7.684      -7.684     21709730766.51  2538.39447  2519.42291  3394.64412
     46664    96.6725        69.8204         -7.484      -7.484     21706720202.76  2538.27712  2519.30644  3394.48720
     46666    96.6726        69.8217         -6.871      -6.871     21710843117.55  2538.43782  2519.46594  3394.70210
     46668    96.6728        69.8230         -7.173      -7.173     21706425497.44  2538.26564  2519.29504  3394.47183
     46670    96.6729        69.8222         -7.252      -7.252     21710913859.01  2538.44058  2519.46867  3394.70578
     46672    96.6730        69.8234         -6.172      -6.172     21717286364.92  2538.68891  2519.71515  3395.03788
     46674    96.6732        69.8247         -6.678      -6.678     21720385724.49  2538.80967  2519.83501  3395.19938
     46676    96.6733        69.8260         -7.891      -7.891     21718192896.57  2538.72423  2519.75021  3395.08512
     46678    96.6734        69.8273         -7.763      -7.763     21728959520.30  2539.14368  2520.16652  3395.64606
     46680    96.6736        69.8286         -7.707      -7.707     21730977460.50  2539.22228  2520.24454  3395.75117
     46682    96.6737        69.8299         -7.260      -7.260     21735115326.72  2539.38344  2520.40449  3395.96669
     46684    96.6739        69.8312         -7.875      -7.875     21737715946.87  2539.48471  2520.50501  3396.10213
     46686    96.6740        69.8325         -7.314      -7.314     21744206683.95  2539.73745  2520.75585  3396.44011
     46688    96.6741        69.8338         -7.218      -7.218     21739301678.49  2539.54646  2520.56629  3396.18471
     46690    96.6743        69.8329         -7.142      -7.142     21739806121.23  2539.56611  2520.58579  3396.21097
     46692    96.6744        69.8342         -7.225      -7.225     21748220595.14  2539.89371  2520.91095  3396.64909
     46694    96.6746        69.8355         -7.400      -7.400     21740954298.02  2539.61081  2520.63016  3396.27076
     46696    96.6747        69.8368         -7.744      -7.744     21739757353.97  2539.56421  2520.58391  3396.20844
     46698    96.6748        69.8381         -7.628      -7.628     21742628519.80  2539.67600  2520.69487  3396.35794
     46700    96.6750        69.8373         -6.735      -6.735     21745275163.39  2539.77905  2520.79714  3396.49574
     46702    96.6751        69.8386         -7.652      -7.652     21746296906.88  2539.81882  2520.83662  3396.54894
     46704    96.6753        69.8377         -7.552      -7.552     21750519130.69  2539.98319  2520.99976  3396.76875
     46706    96.6754        69.8390         -7.201      -7.201     21750137601.75  2539.96834  2520.98502  3396.74889
     46708    96.6755        69.8403         -6.708      -6.708     21754000628.58  2540.11870  2521.13426  3396.94997
     46710    96.6757        69.8416         -6.267      -6.267     21749635686.13  2539.94880  2520.96562  3396.72276
     46712    96.6758        69.8407         -6.646      -6.646     21746408636.51  2539.82317  2520.84094  3396.55476
     46714    96.6760        69.8399         -5.817      -5.817     21745240076.22  2539.77768  2520.79578  3396.49392
     46716    96.6761        69.8412         -6.313      -6.313     21752807302.16  2540.07225  2521.08816  3396.88786
     46718    96.6762        69.8425         -6.234      -6.234     21746246474.12  2539.81686  2520.83467  3396.54631
     46720    96.6764        69.8438         -6.291      -6.291     21746859686.48  2539.84073  2520.85837  3396.57824
     46722    96.6765        69.8450         -7.102      -7.102     21743798656.99  2539.72156  2520.74008  3396.41887
     46724    96.6767        69.8463         -7.397      -7.397     21753494437.70  2540.09900  2521.11470  3396.92363
     46726    96.6768        69.8476         -6.312      -6.312     21748971298.96  2539.92294  2520.93995  3396.68817
     46728    96.6769        69.8489         -6.979      -6.979     21753040248.44  2540.08132  2521.09716  3396.89998
     46730    96.6771        69.8502         -7.162      -7.162     21761972677.41  2540.42895  2521.44219  3397.36488
     46732    96.6772        69.8515         -7.178      -7.178     21756057552.14  2540.19876  2521.21372  3397.05703
     46734    96.6774        69.8528         -7.014      -7.014     21760502528.76  2540.37174  2521.38541  3397.28837
     46736    96.6775        69.8541         -6.573      -6.573     21768144509.24  2540.66909  2521.68053  3397.68602
     46738    96.6776        69.8554         -7.430      -7.430     21768384808.59  2540.67844  2521.68981  3397.69852
     46740    96.6778        69.8567         -7.691      -7.691     21769898187.04  2540.73731  2521.74825  3397.77725
     46742    96.6779        69.8579         -7.506      -7.506     21767819770.33  2540.65645  2521.66799  3397.66912
     46744    96.6781        69.8592         -7.511      -7.511     21777257339.44  2541.02357  2522.03237  3398.16008
     46746    96.6782        69.8584         -6.951      -6.951     21771974582.25  2540.81809  2521.82842  3397.88528
     46748    96.6783        69.8575         -7.433      -7.433     21776364544.64  2540.98885  2521.99790  3398.11364
     46750    96.6785        69.8588         -7.420      -7.420     21768072380.74  2540.66628  2521.67775  3397.68226
     46752    96.6786        69.8601         -7.193      -7.193     21764042340.01  2540.50948  2521.52212  3397.47257
     46754    96.6788        69.8614         -7.667      -7.667     21767891821.25  2540.65926  2521.67077  3397.67287
     46756    96.6789        69.8627         -7.819      -7.819     21758088992.43  2540.27782  2521.29218  3397.16276
     46758    96.6790        69.8640         -7.319      -7.319     21757141254.10  2540.24094  2521.25558  3397.11344
     46760    96.6792        69.8653         -7.164      -7.164     21755482469.30  2540.17638  2521.19150  3397.02710
     46762    96.6793        69.8644         -7.494      -7.494     21758423041.63  2540.29082  2521.30509  3397.18015
     46764    96.6794        69.8657         -7.234      -7.234     21760184745.26  2540.35938  2521.37313  3397.27183
     46766    96.6796        69.8670         -6.839      -6.839     21762766303.45  2540.45983  2521.47284  3397.40617
     46768    96.6797        69.8683         -7.057      -7.057     21772144224.81  2540.82469  2521.83497  3397.89410
     46770    96.6799        69.8696         -6.745      -6.745     21769047096.12  2540.70420  2521.71538  3397.73298
     46772    96.6800        69.8709         -6.825      -6.825     21766162973.07  2540.59199  2521.60401  3397.58292
     46774    96.6801        69.8722         -6.808      -6.808     21768906102.71  2540.69872  2521.70994  3397.72564
     46776    96.6803        69.8734         -5.997      -5.997     21762868629.45  2540.46381  2521.47679  3397.41150
     46778    96.6804        69.8747         -6.125      -6.125     21773160527.33  2540.86422  2521.87421  3397.94697
     46780    96.6806        69.8760         -6.096      -6.096     21770759985.65  2540.77084  2521.78152  3397.82209
     46782    96.6807        69.8773         -7.437      -7.437     21772149413.51  2540.82489  2521.83517  3397.89437
     46784    96.6808        69.8765         -7.442      -7.442     21767454878.71  2540.64226  2521.65390  3397.65014
     46786    96.6810        69.8756         -7.312      -7.312     21766900616.50  2540.62069  2521.63250  3397.62130
     46788    96.6811        69.8748         -7.324      -7.324     21763199304.71  2540.47668  2521.48956  3397.42871
     46790    96.6813        69.8760         -7.097      -7.097     21768604034.18  2540.68697  2521.69827  3397.70992
     46792    96.6814        69.8773         -6.668      -6.668     21759935738.73  2540.34969  2521.36352  3397.25887
     46794    96.6815        69.8786         -7.794      -7.794     21751867965.47  2540.03569  2521.05187  3396.83896
     46796    96.6817        69.8799         -6.985      -6.985     21751226309.56  2540.01072  2521.02708  3396.80556
     46798    96.6818        69.8791         -6.875      -6.875     21754973096.29  2540.15655  2521.17182  3397.00059
     46800    96.6820        69.8782         -6.875      -6.875     21755483511.55  2540.17642  2521.19154  3397.02716
     46802    96.6821        69.8795         -7.647      -7.647     21742283381.72  2539.66256  2520.68153  3396.33997
     46804    96.6822        69.8808         -7.553      -7.553     21754206112.33  2540.12670  2521.14220  3396.96067
     46806    96.6824        69.8799         -6.551      -6.551     21759013560.42  2540.31380  2521.32790  3397.21088
     46808    96.6825        69.8812         -6.633      -6.633     21766335627.23  2540.59871  2521.61068  3397.59190
     46810    96.6826        69.8804         -6.433      -6.433     21759532444.78  2540.33399  2521.34794  3397.23789
     46812    96.6828        69.8817         -7.664      -7.664     21756821508.48  2540.22849  2521.24323  3397.09680
     46814    96.6829        69.8829         -6.974      -6.974     21757581018.36  2540.25805  2521.27256  3397.13633
     46816    96.6831        69.8842         -6.595      -6.595     21763173032.62  2540.47566  2521.48855  3397.42734
     46818    96.6832        69.8855         -7.230      -7.230     21763435105.99  2540.48586  2521.49867  3397.44098
     46820    96.6833        69.8847         -6.147      -6.147     21770146123.08  2540.74696  2521.75782  3397.79015
     46822    96.6835        69.8860         -6.803      -6.803     21775914733.38  2540.97135  2521.98054  3398.09024
     46824    96.6836        69.8851         -7.529      -7.529     21775165650.15  2540.94222  2521.95162  3398.05128
     46826    96.6838        69.8864         -7.550      -7.550     21766200438.38  2540.59345  2521.60546  3397.58487
     46828    96.6839        69.8877         -7.532      -7.532     21767361302.24  2540.63862  2521.65029  3397.64527
     46830    96.6840        69.8890         -7.725      -7.725     21764328681.27  2540.52063  2521.53318  3397.48747
     46832    96.6842        69.8860         -7.370      -7.370     21764328681.27  2540.52063  2521.53318  3397.48747
     46834    96.6843        69.8873         -7.031      -7.031     21770467262.94  2540.75945  2521.77022  3397.80686
     46836    96.6845        69.8885         -7.545      -7.545     21779803825.04  2541.12261  2522.13067  3398.29252
     46838    96.6846        69.8898         -7.739      -7.739     21789334227.16  2541.49321  2522.49849  3398.78813
     46840    96.6847        69.8911         -7.179      -7.179     21795404345.98  2541.72919  2522.73271  3399.10371
     46842    96.6849        69.8924         -5.701      -5.701     21803413038.15  2542.04047  2523.04166  3399.51999
     46844    96.6850        69.8937         -7.258      -7.258     21815652332.07  2542.51604  2523.51368  3400.15598
     46846    96.6851        69.8928         -7.692      -7.692     21817883702.21  2542.60272  2523.59971  3400.27190
     46848    96.6853        69.8941         -6.576      -6.576     21815801444.01  2542.52183  2523.51943  3400.16372
     46850    96.6854        69.8954         -7.206      -7.206     21811960518.03  2542.37261  2523.37132  3399.96417
     46852    96.6856        69.8946         -6.924      -6.924     21819244812.75  2542.65559  2523.65219  3400.34261
     46854    96.6857        69.8958         -7.694      -7.694     21825683968.46  2542.90569  2523.90042  3400.67707
     46856    96.6858        69.8950         -7.345      -7.345     21829747301.63  2543.06349  2524.05703  3400.88809
     46858    96.6860        69.8963         -7.652      -7.652     21841227512.12  2543.50921  2524.49942  3401.48416
     46860    96.6861        69.8976         -7.360      -7.360     21848628546.08  2543.79647  2524.78454  3401.86832
     46862    96.6862        69.8989         -7.335      -7.335     21857849464.46  2544.15428  2525.13967  3402.34683
     46864    96.6864        69.9001         -7.688      -7.688     21863019031.84  2544.35483  2525.33873  3402.61503
     46866    96.6865        69.9014         -7.469      -7.469     21854261697.07  2544.01507  2525.00150  3402.16066
     46868    96.6867        69.9027         -7.668      -7.668     21860733428.98  2544.26617  2525.25072  3402.49646
     46870    96.6868        69.9040         -7.222      -7.222     21872360259.50  2544.71715  2525.69834  3403.09957
     46872    96.6869        69.9053         -7.412      -7.412     21876593710.96  2544.88132  2525.86128  3403.31911
     46874    96.6871        69.9066         -7.426      -7.426     21887138620.63  2545.29014  2526.26705  3403.86584
     46876    96.6872        69.9078         -7.149      -7.149     21886841128.76  2545.27861  2526.25560  3403.85042
     46878    96.6874        69.9070         -6.816      -6.816     21893948600.16  2545.55410  2526.52903  3404.21883
     46880    96.6875        69.9061         -7.055      -7.055     21890780000.43  2545.43129  2526.40714  3404.05460
     46882    96.6876        69.9032         -6.575      -6.575     21890780000.43  2545.43129  2526.40714  3404.05460
     46884    96.6878        69.9044         -6.045      -6.045     21883330097.07  2545.14250  2526.12051  3403.66840
     46886    96.6879        69.9036         -7.421      -7.421     21888102995.42  2545.32753  2526.30415  3403.91584
     46888    96.6880        69.9049         -7.892      -7.892     21883317249.78  2545.14201  2526.12002  3403.66773
     46890    96.6882        69.9062         -7.052      -7.052     21885224981.28  2545.21596  2526.19342  3403.76664
     46892    96.6883        69.9053         -6.974      -6.974     21879775954.07  2545.00471  2525.98375  3403.48412
     46894    96.6885        69.9045         -6.707      -6.707     21876200824.14  2544.86608  2525.84616  3403.29874
     46896    96.6886        69.9057         -7.346      -7.346     21884693761.05  2545.19537  2526.17298  3403.73910
     46898    96.6887        69.9070         -7.459      -7.459     21887356684.31  2545.29860  2526.27544  3403.87715
     46900    96.6889        69.9062         -7.423      -7.423     21885837899.50  2545.23972  2526.21700  3403.79841
     46902    96.6890        69.9075         -7.506      -7.506     21881482186.70  2545.07086  2526.04940  3403.57259
     46904    96.6892        69.9066         -7.624      -7.624     21883004531.61  2545.12988  2526.10798  3403.65152
     46906    96.6893        69.9058         -7.134      -7.134     21890041747.35  2545.40268  2526.37874  3404.01633
     46908    96.6894        69.9071         -7.335      -7.335     21886825479.27  2545.27801  2526.25500  3403.84961
     46910    96.6896        69.9083         -7.686      -7.686     21899593340.72  2545.77285  2526.74614  3404.51137
     46912    96.6897        69.9075         -7.185      -7.185     21898223007.01  2545.71975  2526.69344  3404.44036
     46914    96.6898        69.9088         -7.012      -7.012     21897146926.54  2545.67805  2526.65205  3404.38459
     46916    96.6900        69.9101         -7.349      -7.349     21897838552.09  2545.70485  2526.67865  3404.42043
     46918    96.6901        69.9113         -7.447      -7.447     21897375228.17  2545.68689  2526.66083  3404.39642
     46920    96.6903        69.9126         -7.445      -7.445     21895181456.08  2545.60188  2526.57645  3404.28273
     46922    96.6904        69.9118         -7.826      -7.826     21898884394.86  2545.74538  2526.71888  3404.47463
     46924    96.6905        69.9131         -7.600      -7.600     21895854037.19  2545.62794  2526.60232  3404.31759
     46926    96.6907        69.9143         -7.393      -7.393     21895807558.89  2545.62614  2526.60054  3404.31518
     46928    96.6908        69.9156         -7.716      -7.716     21899452660.79  2545.76740  2526.74073  3404.50408
     46930    96.6909        69.9169         -7.465      -7.465     21888378865.23  2545.33822  2526.31477  3403.93014
     46932    96.6911        69.9160         -7.418      -7.418     21890776393.18  2545.43115  2526.40700  3404.05441
     46934    96.6912        69.9173         -7.364      -7.364     21888670805.79  2545.34954  2526.32600  3403.94527
     46936    96.6914        69.9165         -7.797      -7.797     21890431978.29  2545.41780  2526.39375  3404.03656
     46938    96.6915        69.9156         -6.882      -6.882     21897865697.15  2545.70590  2526.67970  3404.42184
     46940    96.6916        69.9169         -6.245      -6.245     21897140082.54  2545.67778  2526.65179  3404.38424
     46942    96.6918        69.9182         -5.997      -5.997     21889081177.97  2545.36544  2526.34179  3403.96654
     46944    96.6919        69.9173         -6.959      -6.959     21893772833.96  2545.54729  2526.52227  3404.20972
     46946    96.6920        69.9186         -6.819      -6.819     21890817000.27  2545.43273  2526.40856  3404.05652
     46948    96.6922        69.9199         -6.690      -6.690     21894208061.66  2545.56415  2526.53901  3404.23228
     46950    96.6923        69.9212         -6.121      -6.121     21891724206.51  2545.46789  2526.44346  3404.10354
     46952    96.6925        69.9225         -6.915      -6.915     21882809141.04  2545.12231  2526.10047  3403.64139
     46954    96.6926        69.9238         -6.818      -6.818     21870397414.57  2544.64103  2525.62278  3402.99776
     46956    96.6927        69.9229         -5.331      -5.331     21866588915.86  2544.49331  2525.47617  3402.80022
     46958    96.6929        69.9242         -5.176      -5.176     21874058652.27  2544.78301  2525.76371  3403.18765
     46960    96.6930        69.9255         -5.868      -5.868     21870200274.78  2544.63338  2525.61519  3402.98754
     46962    96.6932        69.9246         -5.633      -5.633     21866032957.74  2544.47174  2525.45477  3402.77138
     46964    96.6933        69.9238         -4.745      -4.745     21859896825.96  2544.23371  2525.21851  3402.45305
     46966    96.6934        69.9229         -4.507      -4.507     21867490033.25  2544.52826  2525.51086  3402.84696
     46968    96.6936        69.9242         -5.511      -5.511     21874836664.46  2544.81318  2525.79365  3403.22800
     46970    96.6937        69.9255         -5.651      -5.651     21865005510.51  2544.43189  2525.41521  3402.71808
     46972    96.6938        69.9268         -6.034      -6.034     21860789740.13  2544.26835  2525.25289  3402.49938
     46974    96.6940        69.9280         -5.647      -5.647     21865707989.13  2544.45914  2525.44226  3402.75452
     46976    96.6941        69.9293         -5.187      -5.187     21861963729.94  2544.31389  2525.29810  3402.56029
     46978    96.6943        69.9306         -4.255      -4.255     21854496029.68  2544.02416  2525.01053  3402.17282
     46980    96.6944        69.9319         -5.941      -5.941     21860845737.67  2544.27052  2525.25505  3402.50228
     46982    96.6945        69.9332         -5.971      -5.971     21865580723.65  2544.45420  2525.43736  3402.74792
     46984    96.6947        69.9344         -5.916      -5.916     21864432253.55  2544.40965  2525.39314  3402.68835
     46986    96.6948        69.9336         -5.354      -5.354     21871075001.58  2544.66730  2525.64886  3403.03291
     46988    96.6950        69.9349         -5.426      -5.426     21872198585.26  2544.71088  2525.69211  3403.09118
     46990    96.6951        69.9362         -5.251      -5.251     21873497613.73  2544.76126  2525.74211  3403.15855
     46992    96.6952        69.9374         -5.620      -5.620     21877183726.43  2544.90420  2525.88399  3403.34971
     46994    96.6954        69.9387         -5.000      -5.000     21891286603.75  2545.45093  2526.42663  3404.08086
     46996    96.6955        69.9379         -5.599      -5.599     21891713444.42  2545.46747  2526.44305  3404.10298
     46998    96.6956        69.9370         -5.893      -5.893     21893012911.46  2545.51783  2526.49304  3404.17034
     47000    96.6958        69.9383         -4.996      -4.996     21899926489.09  2545.78576  2526.75896  3404.52863
     47002    96.6959        69.9396         -5.650      -5.650     21894111287.88  2545.56040  2526.53529  3404.22727
     47004    96.6961        69.9409         -4.772      -4.772     21906039021.09  2546.02259  2526.99402  3404.84535
     47006    96.6962        69.9421         -4.319      -4.319     21910466235.70  2546.19409  2527.16424  3405.07471
     47008    96.6963        69.9434         -3.242      -3.242     21911306199.90  2546.22663  2527.19653  3405.11822
     47010    96.6965        69.9447         -3.563      -3.563     21914131818.06  2546.33608  2527.30516  3405.26459
     47012    96.6966        69.9438         -4.428      -4.428     21914080567.97  2546.33409  2527.30319  3405.26193
     47014    96.6968        69.9451         -4.529      -4.529     21903510419.98  2545.92462  2526.89678  3404.71434
     47016    96.6969        69.9443         -5.249      -5.249     21896340712.28  2545.64680  2526.62104  3404.34281
     47018    96.6970        69.9456         -4.590      -4.590     21898336805.77  2545.72416  2526.69782  3404.44626
     47020    96.6972        69.9468         -4.915      -4.915     21904041539.76  2545.94520  2526.91721  3404.74186
     47022    96.6973        69.9460         -3.937      -3.937     21911049116.53  2546.21667  2527.18665  3405.10491
     47024    96.6974        69.9473         -5.221      -5.221     21921499930.60  2546.62143  2527.58838  3405.64619
     47026    96.6976        69.9485         -5.599      -5.599     21922649607.24  2546.66594  2527.63257  3405.70573
     47028    96.6977        69.9498         -5.555      -5.555     21926043029.83  2546.79734  2527.76298  3405.88144
     47030    96.6979        69.9511         -5.117      -5.117     21917117899.60  2546.45173  2527.41995  3405.41925
     47032    96.6980        69.9502         -5.913      -5.913     21916087263.73  2546.41181  2527.38033  3405.36587
     47034    96.6981        69.9515         -5.149      -5.149     21908346197.56  2546.11197  2527.08273  3404.96488
     47036    96.6983        69.9528         -5.917      -5.917     21911254315.09  2546.22462  2527.19454  3405.11553
     47038    96.6984        69.9541         -5.755      -5.755     21903840867.81  2545.93742  2526.90949  3404.73146
     47040    96.6985        69.9532         -5.568      -5.568     21897727393.88  2545.70054  2526.67438  3404.41467
     47042    96.6987        69.9545         -5.960      -5.960     21889436220.83  2545.37921  2526.35544  3403.98495
     47044    96.6988        69.9558         -5.808      -5.808     21895078613.83  2545.59789  2526.57250  3404.27740
     47046    96.6990        69.9549         -5.571      -5.571     21898484292.26  2545.72987  2526.70349  3404.45390
     47048    96.6991        69.9541         -5.290      -5.290     21893758003.52  2545.54671  2526.52170  3404.20896
     47050    96.6992        69.9554         -5.148      -5.148     21903105986.13  2545.90895  2526.88123  3404.69339
     47052    96.6994        69.9566         -5.796      -5.796     21903362925.87  2545.91891  2526.89111  3404.70670
     47054    96.6995        69.9579         -5.101      -5.101     21907372573.53  2546.07425  2527.04529  3404.91444
     47056    96.6997        69.9592         -5.760      -5.760     21911551170.13  2546.23612  2527.20595  3405.13091
     47058    96.6998        69.9605         -5.706      -5.706     21911065071.87  2546.21729  2527.18726  3405.10573
     47060    96.6999        69.9596         -5.260      -5.260     21905784838.49  2546.01274  2526.98424  3404.83218
     47062    96.7001        69.9609         -5.007      -5.007     21906666435.75  2546.04689  2527.01814  3404.87786
     47064    96.7002        69.9622         -5.702      -5.702     21916593046.56  2546.43140  2527.39978  3405.39207
     47066    96.7003        69.9635         -4.394      -4.394     21924467596.72  2546.73634  2527.70243  3405.79987
     47068    96.7005        69.9647         -5.568      -5.568     21923411654.54  2546.69545  2527.66185  3405.74519
     47070    96.7006        69.9660         -4.563      -4.563     21920337753.43  2546.57642  2527.54371  3405.58601
     47072    96.7008        69.9673         -5.173      -5.173     21917154192.89  2546.45313  2527.42135  3405.42113
     47074    96.7009        69.9686         -4.517      -4.517     21916959929.85  2546.44561  2527.41388  3405.41107
     47076    96.7010        69.9698         -5.866      -5.866     21922405270.83  2546.65648  2527.62318  3405.69307
     47078    96.7012        69.9711         -5.855      -5.855     21924083743.04  2546.72148  2527.68768  3405.77999
     47080    96.7013        69.9724         -5.948      -5.948     21934785591.62  2547.13579  2528.09890  3406.33406
     47082    96.7014        69.9737         -5.554      -5.554     21945918723.13  2547.56665  2528.52654  3406.91026
     47084    96.7016        69.9728         -5.818      -5.818     21950224412.22  2547.73325  2528.69189  3407.13305
     47086    96.7017        69.9741         -5.845      -5.845     21952965092.77  2547.83928  2528.79713  3407.27485
     47088    96.7019        69.9754         -5.872      -5.872     21946167989.68  2547.57630  2528.53612  3406.92316
     47090    96.7020        69.9766         -5.357      -5.357     21940274719.77  2547.34824  2528.30976  3406.61818
     47092    96.7021        69.9758         -5.150      -5.150     21940038164.30  2547.33909  2528.30068  3406.60593
     47094    96.7023        69.9771         -5.863      -5.863     21928836952.59  2546.90551  2527.87034  3406.02610
     47096    96.7024        69.9783         -5.413      -5.413     21919566848.12  2546.54657  2527.51408  3405.54608
     47098    96.7026        69.9796         -4.888      -4.888     21919866526.91  2546.55817  2527.52560  3405.56160
     47100    96.7027        69.9809         -5.587      -5.587     21915463582.23  2546.38766  2527.35636  3405.33357
     47102    96.7028        69.9822         -5.683      -5.683     21926432095.23  2546.81240  2527.77793  3405.90159
     47104    96.7030        69.9813         -5.665      -5.665     21923617371.36  2546.70342  2527.66976  3405.75584
     47106    96.7031        69.9826         -4.842      -4.842     21921837479.33  2546.63450  2527.60135  3405.66367
     47108    96.7032        69.9839         -4.996      -4.996     21923947214.01  2546.71619  2527.68244  3405.77292
     47110    96.7034        69.9851         -5.199      -5.199     21925787515.89  2546.78744  2527.75316  3405.86821
     47112    96.7035        69.9864         -4.727      -4.727     21925515451.60  2546.77691  2527.74270  3405.85412
     47114    96.7037        69.9877         -4.000      -4.000     21920879487.58  2546.59740  2527.56453  3405.61406
     47116    96.7038        69.9890         -4.774      -4.774     21921485597.16  2546.62087  2527.58783  3405.64545
     47118    96.7039        69.9902         -4.579      -4.579     21922152211.94  2546.64668  2527.61345  3405.67997
     47120    96.7041        69.9915         -5.137      -5.137     21930967121.72  2546.98797  2527.95219  3406.13638
     47122    96.7042        69.9928         -5.646      -5.646     21938444915.34  2547.27742  2528.23948  3406.52347
     47124    96.7043        69.9941         -5.745      -5.745     21939194005.80  2547.30642  2528.26825  3406.56224
     47126    96.7045        69.9953         -4.966      -4.966     21939904461.28  2547.33391  2528.29554  3406.59901
     47128    96.7046        69.9966         -3.398      -3.398     21935484055.47  2547.16282  2528.12573  3406.37021
     47130    96.7048        69.9958         -5.058      -5.058     21933077525.34  2547.06967  2528.03327  3406.24564
     47132    96.7049        69.9970         -4.739      -4.739     21939912961.15  2547.33424  2528.29587  3406.59945
     47134    96.7050        69.9962         -4.763      -4.763     21934124872.83  2547.11021  2528.07351  3406.29985
     47136    96.7052        69.9975         -4.411      -4.411     21937176872.23  2547.22834  2528.19076  3406.45784
     47138    96.7053        69.9987         -4.912      -4.912     21935185252.47  2547.15126  2528.11425  3406.35474
     47140    96.7054        70.0000         -5.162      -5.162     21936909217.22  2547.21798  2528.18048  3406.44398
     47142    96.7056        69.9992         -5.248      -5.248     21935706716.67  2547.17144  2528.13429  3406.38174
     47144    96.7057        70.0004         -5.207      -5.207     21935529534.54  2547.16458  2528.12748  3406.37257
     47146    96.7059        70.0017         -4.789      -4.789     21939821073.65  2547.33068  2528.29234  3406.59470
