No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     44316    96.4970    68.9390    -43.885       -43.885      8729277847.77      1744.84122      1731.80055      2333.40998
     44318    96.4972    68.9381    -43.883       -43.883      8729948467.86      1744.88404      1731.84305      2333.46724
     44320    96.4973    68.9395    -43.880       -43.880      8730619309.89      1744.92687      1731.88556      2333.52452
     44322    96.4975    68.9409    -43.878       -43.878      8731290235.76      1744.96970      1731.92807      2333.58180
     44324    96.4977    68.9423    -43.876       -43.876      8731961540.21      1745.01254      1731.97060      2333.63910
     44326    96.4978    68.9437    -43.873       -43.873      8732632834.75      1745.05539      1732.01312      2333.69639
     44328    96.4980    68.9451    -43.871       -43.871      8733303942.02      1745.09822      1732.05563      2333.75367
     44330    96.4981    68.9465    -43.868       -43.868      8733974937.40      1745.14105      1732.09814      2333.81094
     44332    96.4983    68.9479    -43.866       -43.866      8734646166.05      1745.18388      1732.14065      2333.86823
     44334    96.4985    68.9493    -43.863       -43.863      8735317337.95      1745.22671      1732.18316      2333.92551
     44336    96.4986    68.9507    -43.861       -43.861      8735988944.42      1745.26956      1732.22569      2333.98280
     44338    96.4988    68.9521    -43.858       -43.858      8736660281.17      1745.31239      1732.26820      2334.04009
     44340    96.4989    68.9513    -43.856       -43.856      8737331867.25      1745.35523      1732.31072      2334.09738
     44342    96.4991    68.9527    -43.853       -43.853      8738003737.39      1745.39808      1732.35325      2334.15468
     44344    96.4992    68.9541    -43.851       -43.851      8738676053.28      1745.44095      1732.39580      2334.21201
     44346    96.4994    68.9532    -43.849       -43.849      8739348409.88      1745.48382      1732.43835      2334.26934
     44348    96.4996    68.9546    -43.846       -43.846      8740020751.51      1745.52668      1732.48089      2334.32666
     44350    96.4997    68.9560    -43.844       -43.844      8740692994.67      1745.56954      1732.52343      2334.38398
     44352    96.4999    68.9574    -43.841       -43.841      8741365431.15      1745.61241      1732.56598      2334.44131
     44354    96.5000    68.9566    -43.839       -43.839      8742037896.06      1745.65527      1732.60852      2334.49863
     44356    96.5002    68.9557    -43.836       -43.836      8742710142.88      1745.69813      1732.65106      2334.55594
     44358    96.5003    68.9571    -43.834       -43.834      8743382583.66      1745.74099      1732.69360      2334.61326
     44360    96.5005    68.9563    -43.831       -43.831      8744054525.85      1745.78383      1732.73611      2334.67055
     44362    96.5006    68.9554    -43.829       -43.829      8744726304.46      1745.82665      1732.77862      2334.72782
     44364    96.5008    68.9546    -43.827       -43.827      8745397938.56      1745.86948      1732.82112      2334.78509
     44366    96.5010    68.9560    -43.824       -43.824      8746070088.04      1745.91232      1732.86365      2334.84238
     44368    96.5011    68.9551    -43.822       -43.822      8746741958.80      1745.95515      1732.90615      2334.89966
     44370    96.5013    68.9565    -43.819       -43.819      8747413252.27      1745.99795      1732.94864      2334.95690
     44372    96.5014    68.9579    -43.817       -43.817      8748084195.28      1746.04074      1732.99110      2335.01412
     44374    96.5016    68.9593    -43.814       -43.814      8748755588.02      1746.08354      1733.03359      2335.07136
     44376    96.5017    68.9607    -43.812       -43.812      8749426842.76      1746.12633      1733.07606      2335.12859
     44378    96.5019    68.9621    -43.809       -43.809      8750098397.78      1746.16914      1733.11855      2335.18584
     44380    96.5021    68.9635    -43.807       -43.807      8750769464.71      1746.21193      1733.16101      2335.24305
     44382    96.5022    68.9649    -43.805       -43.805      8751440866.55      1746.25472      1733.20349      2335.30029
     44384    96.5024    68.9663    -43.802       -43.802      8752112110.98      1746.29751      1733.24596      2335.35751
     44386    96.5025    68.9677    -43.800       -43.800      8752783189.64      1746.34029      1733.28842      2335.41472
     44388    96.5027    68.9691    -43.797       -43.797      8753454699.44      1746.38308      1733.33089      2335.47195
     44390    96.5028    68.9705    -43.795       -43.795      8754126492.86      1746.42589      1733.37338      2335.52919
     44392    96.5030    68.9719    -43.792       -43.792      8754798046.89      1746.46868      1733.41585      2335.58642
     44394    96.5032    68.9710    -43.790       -43.790      8755469697.46      1746.51148      1733.45833      2335.64365
     44396    96.5033    68.9702    -43.787       -43.787      8756141457.41      1746.55428      1733.50081      2335.70089
     44398    96.5035    68.9716    -43.785       -43.785      8756812920.38      1746.59706      1733.54327      2335.75810
     44400    96.5036    68.9707    -43.783       -43.783      8757484546.67      1746.63985      1733.58574      2335.81533
     44402    96.5038    68.9721    -43.780       -43.780      8758156315.14      1746.68264      1733.62822      2335.87256
     44404    96.5039    68.9735    -43.778       -43.778      8758828174.73      1746.72544      1733.67069      2335.92979
     44406    96.5041    68.9749    -43.775       -43.775      8759499830.83      1746.76823      1733.71316      2335.98700
     44408    96.5043    68.9763    -43.773       -43.773      8760171432.23      1746.81101      1733.75562      2336.04422
     44410    96.5044    68.9755    -43.770       -43.770      8760843037.05      1746.85379      1733.79808      2336.10143
     44412    96.5046    68.9769    -43.768       -43.768      8761514779.29      1746.89657      1733.84054      2336.15864
     44414    96.5047    68.9760    -43.766       -43.766      8762186823.99      1746.93936      1733.88302      2336.21587
     44416    96.5049    68.9774    -43.763       -43.763      8762858904.52      1746.98216      1733.92549      2336.27310
     44418    96.5050    68.9788    -43.761       -43.761      8763531028.03      1747.02495      1733.96796      2336.33033
     44420    96.5052    68.9802    -43.758       -43.758      8764203380.52      1747.06775      1734.01044      2336.38757
     44422    96.5054    68.9816    -43.756       -43.756      8764875849.66      1747.11056      1734.05293      2336.44481
     44424    96.5055    68.9830    -43.753       -43.753      8765548150.38      1747.15335      1734.09540      2336.50204
     44426    96.5057    68.9844    -43.751       -43.751      8766219952.53      1747.19612      1734.13786      2336.55924
     44428    96.5058    68.9835    -43.748       -43.748      8766891973.49      1747.23890      1734.18032      2336.61645
     44430    96.5060    68.9849    -43.746       -43.746      8767563911.40      1747.28168      1734.22277      2336.67366
     44432    96.5061    68.9863    -43.744       -43.744      8768235523.79      1747.32444      1734.26521      2336.73084
     44434    96.5063    68.9877    -43.741       -43.741      8768907033.34      1747.36719      1734.30765      2336.78802
     44436    96.5065    68.9891    -43.739       -43.739      8769579117.55      1747.40997      1734.35010      2336.84522
     44438    96.5066    68.9905    -43.736       -43.736      8770251241.07      1747.45275      1734.39256      2336.90243
     44440    96.5068    68.9919    -43.734       -43.734      8770923400.03      1747.49552      1734.43502      2336.95963
     44442    96.5069    68.9910    -43.731       -43.731      8771595447.43      1747.53829      1734.47747      2337.01683
     44444    96.5071    68.9924    -43.729       -43.729      8772267423.65      1747.58105      1734.51991      2337.07401
     44446    96.5072    68.9938    -43.726       -43.726      8772939376.69      1747.62382      1734.56235      2337.13120
     44448    96.5074    68.9952    -43.724       -43.724      8773611402.98      1747.66658      1734.60479      2337.18839
     44450    96.5076    68.9944    -43.721       -43.721      8774283464.52      1747.70934      1734.64724      2337.24557
     44452    96.5077    68.9958    -43.719       -43.719      8774956012.88      1747.75212      1734.68970      2337.30279
     44454    96.5079    68.9949    -43.716       -43.716      8775628638.99      1747.79490      1734.73216      2337.36000
     44456    96.5080    68.9941    -43.714       -43.714      8776300941.79      1747.83767      1734.77461      2337.41719
     44458    96.5082    68.9955    -43.711       -43.711      8776973098.42      1747.88043      1734.81705      2337.47437
     44460    96.5083    68.9969    -43.709       -43.709      8777645485.32      1747.92319      1734.85949      2337.53157
     44462    96.5085    68.9960    -43.707       -43.707      8778318181.65      1747.96597      1734.90195      2337.58877
     44464    96.5086    68.9974    -43.704       -43.704      8778990666.33      1748.00874      1734.94440      2337.64597
     44466    96.5088    68.9988    -43.702       -43.702      8779663403.69      1748.05151      1734.98685      2337.70317
     44468    96.5090    69.0002    -43.699       -43.699      8780336193.24      1748.09429      1735.02931      2337.76038
     44470    96.5091    69.0016    -43.697       -43.697      8781009310.90      1748.13708      1735.07178      2337.81760
     44472    96.5093    69.0007    -43.694       -43.694      8781682384.22      1748.17986      1735.11424      2337.87481
     44474    96.5094    69.0021    -43.692       -43.692      8782355302.01      1748.22264      1735.15670      2337.93202
     44476    96.5096    69.0035    -43.690       -43.690      8783027843.09      1748.26540      1735.19914      2337.98920
     44478    96.5097    69.0049    -43.687       -43.687      8783700286.48      1748.30815      1735.24157      2338.04637
     44480    96.5099    69.0063    -43.685       -43.685      8784373066.09      1748.35091      1735.28402      2338.10356
     44482    96.5101    69.0077    -43.682       -43.682      8785045866.63      1748.39368      1735.32646      2338.16075
     44484    96.5102    69.0091    -43.680       -43.680      8785718853.02      1748.43645      1735.36891      2338.21795
     44486    96.5104    69.0105    -43.677       -43.677      8786391748.92      1748.47921      1735.41135      2338.27514
     44488    96.5105    69.0119    -43.675       -43.675      8787064495.35      1748.52197      1735.45379      2338.33232
     44490    96.5107    69.0133    -43.673       -43.673      8787737625.19      1748.56474      1735.49624      2338.38951
     44492    96.5108    69.0147    -43.670       -43.670      8788410615.65      1748.60750      1735.53868      2338.44670
     44494    96.5110    69.0160    -43.668       -43.668      8789083955.47      1748.65027      1735.58114      2338.50390
     44496    96.5111    69.0174    -43.665       -43.665      8789757598.07      1748.69306      1735.62360      2338.56112
     44498    96.5113    69.0188    -43.663       -43.663      8790431426.86      1748.73585      1735.66608      2338.61835
     44500    96.5115    69.0202    -43.660       -43.660      8791105289.63      1748.77864      1735.70855      2338.67557
     44502    96.5116    69.0216    -43.658       -43.658      8791779768.35      1748.82146      1735.75104      2338.73283
     44504    96.5118    69.0230    -43.655       -43.655      8792454420.34      1748.86427      1735.79354      2338.79009
     44506    96.5119    69.0244    -43.653       -43.653      8793128970.95      1748.90709      1735.83603      2338.84735
     44508    96.5121    69.0258    -43.651       -43.651      8793804138.22      1748.94992      1735.87855      2338.90463
     44510    96.5122    69.0272    -43.648       -43.648      8794479167.69      1748.99275      1735.92106      2338.96191
     44512    96.5124    69.0286    -43.646       -43.646      8795153723.86      1749.03556      1735.96355      2339.01916
     44514    96.5125    69.0300    -43.643       -43.643      8795827858.31      1749.07835      1736.00602      2339.07638
     44516    96.5127    69.0314    -43.641       -43.641      8796502039.17      1749.12114      1736.04849      2339.13360
     44518    96.5129    69.0305    -43.639       -43.639      8797175874.22      1749.16391      1736.09094      2339.19081
     44520    96.5130    69.0296    -43.636       -43.636      8797849569.37      1749.20668      1736.13339      2339.24800
     44522    96.5132    69.0310    -43.634       -43.634      8798523736.82      1749.24946      1736.17585      2339.30521
     44524    96.5133    69.0324    -43.631       -43.631      8799198277.28      1749.29226      1736.21833      2339.36245
     44526    96.5135    69.0338    -43.629       -43.629      8799873090.18      1749.33507      1736.26081      2339.41969
     44528    96.5136    69.0352    -43.626       -43.626      8800548133.68      1749.37788      1736.30331      2339.47695
     44530    96.5138    69.0366    -43.624       -43.624      8801222789.39      1749.42068      1736.34578      2339.53418
     44532    96.5140    69.0380    -43.622       -43.622      8801896682.92      1749.46344      1736.38823      2339.59137
     44534    96.5141    69.0394    -43.619       -43.619      8802570606.84      1749.50620      1736.43067      2339.64855
     44536    96.5143    69.0408    -43.617       -43.617      8803244087.35      1749.54895      1736.47309      2339.70572
     44538    96.5144    69.0422    -43.614       -43.614      8803917199.87      1749.59167      1736.51550      2339.76285
     44540    96.5146    69.0436    -43.612       -43.612      8804590057.21      1749.63439      1736.55790      2339.81998
     44542    96.5147    69.0449    -43.609       -43.609      8805263195.67      1749.67711      1736.60030      2339.87711
     44544    96.5149    69.0463    -43.607       -43.607      8805935944.84      1749.71982      1736.64269      2339.93422
     44546    96.5150    69.0477    -43.605       -43.605      8806608242.86      1749.76250      1736.68506      2339.99131
     44548    96.5152    69.0491    -43.602       -43.602      8807280933.65      1749.80520      1736.72744      2340.04841
     44550    96.5154    69.0505    -43.600       -43.600      8807953457.32      1749.84790      1736.76981      2340.10551
     44552    96.5155    69.0496    -43.597       -43.597      8808625899.18      1749.89058      1736.81218      2340.16259
     44554    96.5157    69.0510    -43.595       -43.595      8809297574.29      1749.93324      1736.85451      2340.21963
     44556    96.5158    69.0524    -43.593       -43.593      8809968881.56      1749.97587      1736.89683      2340.27665
     44558    96.5160    69.0538    -43.590       -43.590      8810640557.29      1750.01852      1736.93916      2340.33369
     44560    96.5161    69.0552    -43.588       -43.588      8811312602.61      1750.06119      1736.98151      2340.39075
     44562    96.5163    69.0544    -43.585       -43.585      8811984372.66      1750.10384      1737.02384      2340.44778
     44564    96.5164    69.0557    -43.583       -43.583      8812655783.54      1750.14647      1737.06615      2340.50480
     44566    96.5166    69.0571    -43.581       -43.581      8813326951.62      1750.18909      1737.10846      2340.56180
     44568    96.5168    69.0585    -43.578       -43.578      8813997696.56      1750.23170      1737.15074      2340.61877
     44570    96.5169    69.0599    -43.576       -43.576      8814667963.49      1750.27428      1737.19301      2340.67572
     44572    96.5171    69.0613    -43.573       -43.573      8815338679.22      1750.31688      1737.23529      2340.73269
     44574    96.5172    69.0627    -43.571       -43.571      8816008924.81      1750.35946      1737.27755      2340.78963
     44576    96.5174    69.0641    -43.568       -43.568      8816679573.23      1750.40205      1737.31982      2340.84659
     44578    96.5175    69.0655    -43.566       -43.566      8817349728.92      1750.44462      1737.36207      2340.90352
     44580    96.5177    69.0668    -43.564       -43.564      8818019464.20      1750.48717      1737.40431      2340.96042
     44582    96.5178    69.0660    -43.561       -43.561      8818689512.75      1750.52973      1737.44655      2341.01734
     44584    96.5180    69.0651    -43.559       -43.559      8819359504.82      1750.57229      1737.48879      2341.07426
     44586    96.5182    69.0643    -43.556       -43.556      8820029276.67      1750.61484      1737.53102      2341.13116
     44588    96.5183    69.0634    -43.554       -43.554      8820699272.09      1750.65740      1737.57326      2341.18807
     44590    96.5185    69.0648    -43.551       -43.551      8821369426.40      1750.69996      1737.61550      2341.24498
     44592    96.5186    69.0662    -43.549       -43.549      8822040045.06      1750.74253      1737.65776      2341.30192
     44594    96.5188    69.0676    -43.546       -43.546      8822710280.10      1750.78509      1737.70000      2341.35884
     44596    96.5189    69.0690    -43.544       -43.544      8823380345.00      1750.82764      1737.74224      2341.41574
     44598    96.5191    69.0704    -43.542       -43.542      8824050371.11      1750.87019      1737.78447      2341.47264
     44600    96.5192    69.0717    -43.539       -43.539      8824720787.02      1750.91275      1737.82671      2341.52956
     44602    96.5194    69.0731    -43.537       -43.537      8825390808.36      1750.95530      1737.86894      2341.58646
     44604    96.5196    69.0745    -43.534       -43.534      8826060449.02      1750.99783      1737.91114      2341.64333
     44606    96.5197    69.0737    -43.532       -43.532      8826729871.40      1751.04034      1737.95334      2341.70019
     44608    96.5199    69.0751    -43.530       -43.530      8827398800.39      1751.08284      1737.99552      2341.75702
     44610    96.5200    69.0764    -43.527       -43.527      8828068268.25      1751.12535      1738.03772      2341.81387
     44612    96.5202    69.0756    -43.525       -43.525      8828737384.82      1751.16785      1738.07990      2341.87070
     44614    96.5203    69.0770    -43.522       -43.522      8829406356.18      1751.21034      1738.12207      2341.92753
     44616    96.5205    69.0784    -43.520       -43.520      8830075507.37      1751.25284      1738.16425      2341.98436
     44618    96.5206    69.0797    -43.517       -43.517      8830745036.85      1751.29535      1738.20644      2342.04121
     44620    96.5208    69.0811    -43.515       -43.515      8831414681.12      1751.33786      1738.24864      2342.09806
     44622    96.5210    69.0803    -43.513       -43.513      8832083844.96      1751.38035      1738.29081      2342.15489
     44624    96.5211    69.0817    -43.510       -43.510      8832753117.06      1751.42284      1738.33299      2342.21171
     44626    96.5213    69.0830    -43.508       -43.508      8833422601.49      1751.46534      1738.37517      2342.26855
     44628    96.5214    69.0822    -43.505       -43.505      8834091973.62      1751.50784      1738.41735      2342.32538
     44630    96.5216    69.0836    -43.503       -43.503      8834761151.67      1751.55032      1738.45951      2342.38220
     44632    96.5217    69.0850    -43.501       -43.501      8835430359.27      1751.59281      1738.50168      2342.43901
     44634    96.5219    69.0863    -43.498       -43.498      8836098849.11      1751.63526      1738.54382      2342.49579
     44636    96.5220    69.0877    -43.496       -43.496      8836767486.02      1751.67772      1738.58596      2342.55257
     44638    96.5222    69.0869    -43.493       -43.493      8837435938.42      1751.72017      1738.62809      2342.60933
     44640    96.5223    69.0860    -43.491       -43.491      8838104513.72      1751.76262      1738.67022      2342.66610
     44642    96.5225    69.0874    -43.488       -43.488      8838773310.56      1751.80508      1738.71236      2342.72289
     44644    96.5227    69.0888    -43.486       -43.486      8839441533.34      1751.84751      1738.75448      2342.77963
     44646    96.5228    69.0902    -43.484       -43.484      8840109696.69      1751.88994      1738.79659      2342.83637
     44648    96.5230    69.0916    -43.481       -43.481      8840777663.40      1751.93236      1738.83870      2342.89310
     44650    96.5231    69.0907    -43.479       -43.479      8841445887.82      1751.97479      1738.88081      2342.94984
     44652    96.5233    69.0921    -43.476       -43.476      8842114829.82      1752.01725      1738.92295      2343.00662
     44654    96.5234    69.0935    -43.474       -43.474      8842783269.62      1752.05968      1738.96506      2343.06337
     44656    96.5236    69.0949    -43.472       -43.472      8843451161.50      1752.10209      1739.00716      2343.12008
     44658    96.5237    69.0962    -43.469       -43.469      8844119188.15      1752.14450      1739.04925      2343.17680
     44660    96.5239    69.0931    -43.467       -43.467      8844787137.70      1752.18691      1739.09134      2343.23352
     44662    96.5241    69.0945    -43.464       -43.464      8845455103.12      1752.22932      1739.13343      2343.29023
     44664    96.5242    69.0959    -43.462       -43.462      8846122713.67      1752.27171      1739.17551      2343.34692
     44666    96.5244    69.0973    -43.460       -43.460      8846790878.09      1752.31412      1739.21760      2343.40364
     44668    96.5245    69.0942    -43.457       -43.457      8847458965.40      1752.35653      1739.25969      2343.46035
     44670    96.5247    69.0934    -43.455       -43.455      8848127088.45      1752.39894      1739.30178      2343.51706
     44672    96.5248    69.0947    -43.452       -43.452      8848795669.93      1752.44136      1739.34389      2343.57380
     44674    96.5250    69.0961    -43.450       -43.450      8849464733.72      1752.48380      1739.38602      2343.63055
     44676    96.5251    69.0953    -43.448       -43.448      8850133345.59      1752.52622      1739.42812      2343.68729
     44678    96.5253    69.0966    -43.445       -43.445      8850802123.00      1752.56865      1739.47023      2343.74402
     44680    96.5254    69.0980    -43.443       -43.443      8851471282.27      1752.61109      1739.51235      2343.80078
     44682    96.5256    69.0994    -43.440       -43.440      8852140574.78      1752.65353      1739.55448      2343.85754
     44684    96.5258    69.1008    -43.438       -43.438      8852810189.80      1752.69599      1739.59662      2343.91432
     44686    96.5259    69.1022    -43.436       -43.436      8853479988.60      1752.73845      1739.63876      2343.97110
     44688    96.5261    69.1036    -43.433       -43.433      8854149998.48      1752.78092      1739.68091      2344.02789
     44690    96.5262    69.1049    -43.431       -43.431      8854819898.43      1752.82338      1739.72305      2344.08468
     44692    96.5264    69.1041    -43.428       -43.428      8855489987.94      1752.86584      1739.76520      2344.14147
     44694    96.5265    69.1055    -43.426       -43.426      8856160449.65      1752.90832      1739.80737      2344.19828
     44696    96.5267    69.1069    -43.424       -43.424      8856830806.08      1752.95080      1739.84952      2344.25508
     44698    96.5268    69.1082    -43.421       -43.421      8857501215.58      1752.99327      1739.89168      2344.31188
     44700    96.5270    69.1074    -43.419       -43.419      8858171811.74      1753.03575      1739.93384      2344.36869
     44702    96.5271    69.1065    -43.416       -43.416      8858842178.82      1753.07822      1739.97599      2344.42549
     44704    96.5273    69.1079    -43.414       -43.414      8859512701.78      1753.12070      1740.01815      2344.48229
     44706    96.5275    69.1093    -43.412       -43.412      8860183121.25      1753.16317      1740.06030      2344.53908
     44708    96.5276    69.1107    -43.409       -43.409      8860853265.57      1753.20562      1740.10244      2344.59586
     44710    96.5278    69.1121    -43.407       -43.407      8861523907.64      1753.24809      1740.14460      2344.65266
     44712    96.5279    69.1134    -43.404       -43.404      8862193982.76      1753.29054      1740.18673      2344.70943
     44714    96.5281    69.1148    -43.402       -43.402      8862864465.14      1753.33301      1740.22887      2344.76621
     44716    96.5282    69.1162    -43.400       -43.400      8863535077.24      1753.37547      1740.27102      2344.82301
     44718    96.5284    69.1176    -43.397       -43.397      8864205692.12      1753.41794      1740.31317      2344.87980
     44720    96.5285    69.1190    -43.395       -43.395      8864876711.64      1753.46042      1740.35533      2344.93661
     44722    96.5287    69.1203    -43.392       -43.392      8865548216.87      1753.50292      1740.39752      2344.99344
     44724    96.5288    69.1195    -43.390       -43.390      8866220007.11      1753.54543      1740.43971      2345.05029
     44726    96.5290    69.1209    -43.388       -43.388      8866892363.78      1753.58795      1740.48192      2345.10716
     44728    96.5292    69.1223    -43.385       -43.385      8867565037.44      1753.63049      1740.52414      2345.16405
     44730    96.5293    69.1236    -43.383       -43.383      8868237335.79      1753.67302      1740.56634      2345.22092
     44732    96.5295    69.1250    -43.380       -43.380      8868909969.83      1753.71555      1740.60856      2345.27780
     44734    96.5296    69.1219    -43.378       -43.378      8869582526.41      1753.75808      1740.65077      2345.33468
     44736    96.5298    69.1211    -43.376       -43.376      8870254967.13      1753.80061      1740.69298      2345.39154
     44738    96.5299    69.1224    -43.373       -43.373      8870927710.87      1753.84314      1740.73519      2345.44842
     44740    96.5301    69.1216    -43.371       -43.371      8871600532.98      1753.88568      1740.77741      2345.50531
     44742    96.5302    69.1230    -43.368       -43.368      8872272958.70      1753.92819      1740.81961      2345.56217
     44744    96.5304    69.1221    -43.366       -43.366      8872945151.21      1753.97070      1740.86180      2345.61901
     44746    96.5305    69.1213    -43.364       -43.364      8873617323.12      1754.01320      1740.90399      2345.67585
     44748    96.5307    69.1226    -43.361       -43.361      8874290042.72      1754.05573      1740.94619      2345.73272
     44750    96.5309    69.1240    -43.359       -43.359      8874963100.40      1754.09826      1740.98841      2345.78961
     44752    96.5310    69.1254    -43.356       -43.356      8875636309.51      1754.14080      1741.03063      2345.84650
     44754    96.5312    69.1268    -43.354       -43.354      8876309481.41      1754.18334      1741.07285      2345.90338
     44756    96.5313    69.1282    -43.352       -43.352      8876982962.45      1754.22589      1741.11508      2345.96028
     44758    96.5315    69.1295    -43.349       -43.349      8877656624.40      1754.26844      1741.15732      2346.01719
     44760    96.5316    69.1309    -43.347       -43.347      8878330212.95      1754.31099      1741.19955      2346.07409
     44762    96.5318    69.1323    -43.344       -43.344      8879003674.61      1754.35353      1741.24177      2346.13098
     44764    96.5319    69.1337    -43.342       -43.342      8879676972.99      1754.39607      1741.28399      2346.18786
     44766    96.5321    69.1351    -43.340       -43.340      8880350152.29      1754.43859      1741.32620      2346.24473
     44768    96.5322    69.1364    -43.337       -43.337      8881024034.08      1754.48115      1741.36843      2346.30164
     44770    96.5324    69.1378    -43.335       -43.335      8881697967.75      1754.52370      1741.41067      2346.35855
     44772    96.5326    69.1392    -43.333       -43.333      8882371773.59      1754.56625      1741.45290      2346.41545
     44774    96.5327    69.1383    -43.330       -43.330      8883045356.75      1754.60878      1741.49511      2346.47233
     44776    96.5329    69.1375    -43.328       -43.328      8883719054.41      1754.65132      1741.53734      2346.52922
     44778    96.5330    69.1389    -43.325       -43.325      8884393147.67      1754.69387      1741.57957      2346.58613
     44780    96.5332    69.1402    -43.323       -43.323      8885067714.57      1754.73644      1741.62182      2346.64306
     44782    96.5333    69.1394    -43.321       -43.321      8885741975.72      1754.77900      1741.66406      2346.69997
     44784    96.5335    69.1408    -43.318       -43.318      8886416209.40      1754.82155      1741.70630      2346.75688
     44786    96.5336    69.1399    -43.316       -43.316      8887090097.04      1754.86409      1741.74852      2346.81376
     44788    96.5338    69.1413    -43.313       -43.313      8887763935.72      1754.90663      1741.79073      2346.87065
     44790    96.5339    69.1427    -43.311       -43.311      8888437611.20      1754.94915      1741.83294      2346.92752
     44792    96.5341    69.1440    -43.309       -43.309      8889111200.16      1754.99167      1741.87514      2346.98438
     44794    96.5342    69.1454    -43.306       -43.306      8889785407.23      1755.03422      1741.91737      2347.04127
     44796    96.5344    69.1468    -43.304       -43.304      8890459968.19      1755.07677      1741.95961      2347.09818
     44798    96.5346    69.1482    -43.301       -43.301      8891133911.81      1755.11930      1742.00182      2347.15506
     44800    96.5347    69.1473    -43.299       -43.299      8891808021.73      1755.16184      1742.04403      2347.21194
     44802    96.5349    69.1487    -43.297       -43.297      8892482547.92      1755.20439      1742.08627      2347.26884
     44804    96.5350    69.1501    -43.294       -43.294      8893156896.11      1755.24693      1742.12849      2347.32573
     44806    96.5352    69.1515    -43.292       -43.292      8893831088.35      1755.28946      1742.17070      2347.38261
     44808    96.5353    69.1528    -43.290       -43.290      8894505364.12      1755.33199      1742.21292      2347.43950
     44810    96.5355    69.1542    -43.287       -43.287      8895179598.12      1755.37452      1742.25513      2347.49637
     44812    96.5356    69.1534    -43.285       -43.285      8895853603.13      1755.41704      1742.29733      2347.55323
     44814    96.5358    69.1525    -43.282       -43.282      8896527877.70      1755.45957      1742.33954      2347.61011
     44816    96.5359    69.1539    -43.280       -43.280      8897202761.38      1755.50212      1742.38178      2347.66701
     44818    96.5361    69.1553    -43.278       -43.278      8897877983.15      1755.54469      1742.42402      2347.72393
     44820    96.5362    69.1566    -43.275       -43.275      8898553554.11      1755.58726      1742.46628      2347.78087
     44822    96.5364    69.1580    -43.273       -43.273      8899228671.09      1755.62982      1742.50852      2347.83778
     44824    96.5366    69.1594    -43.271       -43.271      8899903995.14      1755.67238      1742.55076      2347.89470
     44826    96.5367    69.1585    -43.268       -43.268      8900579401.92      1755.71494      1742.59301      2347.95162
     44828    96.5369    69.1599    -43.266       -43.266      8901254357.69      1755.75749      1742.63523      2348.00852
     44830    96.5370    69.1613    -43.263       -43.263      8901929088.49      1755.80002      1742.67745      2348.06540
     44832    96.5372    69.1627    -43.261       -43.261      8902603473.38      1755.84254      1742.71965      2348.12226
     44834    96.5373    69.1618    -43.259       -43.259      8903277769.14      1755.88505      1742.76184      2348.17911
     44836    96.5375    69.1632    -43.256       -43.256      8903951681.38      1755.92754      1742.80402      2348.23594
     44838    96.5376    69.1645    -43.254       -43.254      8904625338.98      1755.97003      1742.84618      2348.29275
     44840    96.5378    69.1659    -43.251       -43.251      8905299057.11      1756.01251      1742.88835      2348.34956
     44842    96.5379    69.1673    -43.249       -43.249      8905972542.88      1756.05498      1742.93050      2348.40636
     44844    96.5381    69.1664    -43.247       -43.247      8906646066.91      1756.09745      1742.97266      2348.46316
     44846    96.5382    69.1678    -43.244       -43.244      8907319652.56      1756.13993      1743.01481      2348.51996
     44848    96.5384    69.1692    -43.242       -43.242      8907992601.49      1756.18237      1743.05694      2348.57672
     44850    96.5385    69.1706    -43.240       -43.240      8908665036.83      1756.22479      1743.09905      2348.63346
     44852    96.5387    69.1719    -43.237       -43.237      8909337750.77      1756.26723      1743.14116      2348.69020
     44854    96.5389    69.1733    -43.235       -43.235      8910010501.12      1756.30966      1743.18328      2348.74695
     44856    96.5390    69.1747    -43.232       -43.232      8910682593.91      1756.35206      1743.22537      2348.80365
     44858    96.5392    69.1761    -43.230       -43.230      8911354255.21      1756.39445      1743.26743      2348.86034
     44860    96.5393    69.1752    -43.228       -43.228      8912025480.30      1756.43681      1743.30948      2348.91699
     44862    96.5395    69.1744    -43.225       -43.225      8912696999.88      1756.47919      1743.35154      2348.97366
     44864    96.5396    69.1757    -43.223       -43.223      8913368805.02      1756.52157      1743.39361      2349.03034
     44866    96.5398    69.1771    -43.221       -43.221      8914041048.21      1756.56397      1743.43569      2349.08705
     44868    96.5399    69.1785    -43.218       -43.218      8914713652.02      1756.60639      1743.47779      2349.14377
     44870    96.5401    69.1799    -43.216       -43.216      8915386297.90      1756.64880      1743.51989      2349.20049
     44872    96.5402    69.1812    -43.213       -43.213      8916058881.68      1756.69121      1743.56198      2349.25720
     44874    96.5404    69.1826    -43.211       -43.211      8916731631.54      1756.73363      1743.60408      2349.31393
     44876    96.5405    69.1817    -43.209       -43.209      8917404307.99      1756.77603      1743.64617      2349.37064
     44878    96.5407    69.1787    -43.206       -43.206      8918076907.30      1756.81844      1743.68826      2349.42735
     44880    96.5408    69.1800    -43.204       -43.204      8918749258.61      1756.86083      1743.73033      2349.48404
     44882    96.5410    69.1814    -43.202       -43.202      8919421893.41      1756.90324      1743.77242      2349.54075
