No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     25678    93.6803    61.3132    -106.164       -106.164      2910438247.53      1241.70824      1232.42791      1660.56050
     25680    93.6808    61.3084    -106.154       -106.154      2910894476.00      1241.76632      1232.48556      1660.63817
     25682    93.6813    61.3075    -106.143       -106.143      2911350860.67      1241.82441      1232.54321      1660.71585
     25684    93.6818    61.3067    -106.133       -106.133      2911807442.57      1241.88251      1232.60088      1660.79355
     25686    93.6822    61.3019    -106.123       -106.123      2912263908.04      1241.94060      1232.65853      1660.87123
     25688    93.6827    61.3049    -106.113       -106.113      2912720632.62      1241.99870      1232.71620      1660.94893
     25690    93.6832    61.3040    -106.103       -106.103      2913177265.50      1242.05679      1232.77386      1661.02662
     25692    93.6836    61.3070    -106.092       -106.092      2913634359.09      1242.11492      1232.83155      1661.10436
     25694    93.6841    61.3100    -106.082       -106.082      2914091288.14      1242.17303      1232.88922      1661.18206
     25696    93.6846    61.3092    -106.072       -106.072      2914548534.29      1242.23116      1232.94692      1661.25980
     25698    93.6851    61.3122    -106.062       -106.062      2915005490.12      1242.28926      1233.00459      1661.33750
     25700    93.6855    61.3152    -106.052       -106.052      2915463036.64      1242.34741      1233.06230      1661.41527
     25702    93.6860    61.3182    -106.042       -106.042      2915920810.40      1242.40557      1233.12003      1661.49305
     25704    93.6865    61.3212    -106.032       -106.032      2916378985.86      1242.46376      1233.17778      1661.57087
     25706    93.6870    61.3203    -106.021       -106.021      2916836954.75      1242.52193      1233.23552      1661.64866
     25708    93.6874    61.3233    -106.011       -106.011      2917294556.95      1242.58007      1233.29322      1661.72641
     25710    93.6879    61.3263    -106.001       -106.001      2917752232.69      1242.63820      1233.35092      1661.80415
     25712    93.6884    61.3255    -105.990       -105.990      2918209797.03      1242.69632      1233.40861      1661.88188
     25714    93.6888    61.3285    -105.980       -105.980      2918667773.20      1242.75447      1233.46632      1661.95965
     25716    93.6893    61.3315    -105.970       -105.970      2919126027.88      1242.81265      1233.52406      1662.03744
     25718    93.6898    61.3345    -105.959       -105.959      2919584770.26      1242.87086      1233.58184      1662.11528
     25720    93.6903    61.3375    -105.950       -105.950      2920043804.19      1242.92909      1233.63963      1662.19316
     25722    93.6907    61.3405    -105.939       -105.939      2920502679.12      1242.98730      1233.69741      1662.27100
     25724    93.6912    61.3396    -105.930       -105.930      2920961833.52      1243.04553      1233.75520      1662.34888
     25726    93.6917    61.3426    -105.920       -105.920      2921421180.76      1243.10377      1233.81301      1662.42677
     25728    93.6921    61.3417    -105.910       -105.910      2921880800.98      1243.16203      1233.87084      1662.50468
     25730    93.6926    61.3447    -105.900       -105.900      2922340736.11      1243.22032      1233.92869      1662.58263
     25732    93.6931    61.3439    -105.891       -105.891      2922800728.83      1243.27860      1233.98654      1662.66058
     25734    93.6935    61.3469    -105.881       -105.881      2923260776.62      1243.33689      1234.04439      1662.73852
     25736    93.6940    61.3499    -105.871       -105.871      2923720499.77      1243.39514      1234.10220      1662.81642
     25738    93.6945    61.3490    -105.862       -105.862      2924180347.07      1243.45340      1234.16003      1662.89433
     25740    93.6949    61.3481    -105.851       -105.851      2924640344.34      1243.51167      1234.21786      1662.97226
     25742    93.6954    61.3511    -105.841       -105.841      2925099795.49      1243.56988      1234.27564      1663.05011
     25744    93.6959    61.3502    -105.832       -105.832      2925559388.97      1243.62811      1234.33343      1663.12797
     25746    93.6963    61.3532    -105.822       -105.822      2926018837.18      1243.68631      1234.39120      1663.20581
     25748    93.6968    61.3562    -105.812       -105.812      2926478493.64      1243.74453      1234.44898      1663.28367
     25750    93.6973    61.3592    -105.802       -105.802      2926938164.04      1243.80275      1234.50676      1663.36152
     25752    93.6977    61.3583    -105.792       -105.792      2927398052.45      1243.86098      1234.56456      1663.43939
     25754    93.6982    61.3575    -105.783       -105.783      2927858077.65      1243.91921      1234.62236      1663.51727
     25756    93.6987    61.3605    -105.773       -105.773      2928318436.01      1243.97747      1234.68018      1663.59519
     25758    93.6992    61.3596    -105.763       -105.763      2928778534.66      1244.03571      1234.73798      1663.67306
     25760    93.6996    61.3626    -105.754       -105.754      2929239144.61      1244.09398      1234.79582      1663.75099
     25762    93.7001    61.3656    -105.744       -105.744      2929699881.11      1244.15226      1234.85366      1663.82893
     25764    93.7006    61.3647    -105.734       -105.734      2930160714.90      1244.21054      1234.91151      1663.90687
     25766    93.7010    61.3638    -105.724       -105.724      2930621484.39      1244.26882      1234.96935      1663.98480
     25768    93.7015    61.3668    -105.715       -105.715      2931082165.94      1244.32708      1235.02717      1664.06272
     25770    93.7020    61.3659    -105.705       -105.705      2931543093.33      1244.38535      1235.08502      1664.14065
     25772    93.7024    61.3689    -105.695       -105.695      2932003760.94      1244.44361      1235.14283      1664.21855
     25774    93.7029    61.3719    -105.686       -105.686      2932464512.96      1244.50186      1235.20065      1664.29646
     25776    93.7033    61.3710    -105.676       -105.676      2932924901.98      1244.56008      1235.25843      1664.37431
     25778    93.7038    61.3740    -105.667       -105.667      2933385219.76      1244.61828      1235.31620      1664.45215
     25780    93.7043    61.3732    -105.657       -105.657      2933845744.99      1244.67650      1235.37399      1664.53001
     25782    93.7047    61.3762    -105.648       -105.648      2934305632.09      1244.73466      1235.43171      1664.60779
     25784    93.7052    61.3791    -105.638       -105.638      2934765018.23      1244.79277      1235.48939      1664.68550
     25786    93.7057    61.3821    -105.628       -105.628      2935224543.19      1244.85089      1235.54707      1664.76322
     25788    93.7061    61.3851    -105.619       -105.619      2935683965.97      1244.90900      1235.60474      1664.84093
     25790    93.7066    61.3804    -105.609       -105.609      2936143272.37      1244.96709      1235.66240      1664.91861
     25792    93.7071    61.3756    -105.599       -105.599      2936602462.43      1245.02516      1235.72004      1664.99628
     25794    93.7075    61.3747    -105.589       -105.589      2937061957.17      1245.08326      1235.77771      1665.07398
     25796    93.7080    61.3777    -105.580       -105.580      2937522029.30      1245.14140      1235.83541      1665.15173
     25798    93.7084    61.3769    -105.570       -105.570      2937981832.64      1245.19952      1235.89309      1665.22945
     25800    93.7089    61.3798    -105.561       -105.561      2938441662.39      1245.25763      1235.95077      1665.30717
     25802    93.7094    61.3828    -105.551       -105.551      2938901696.02      1245.31576      1236.00846      1665.38490
     25804    93.7099    61.3820    -105.541       -105.541      2939361993.29      1245.37390      1236.06617      1665.46265
     25806    93.7103    61.3811    -105.532       -105.532      2939822532.73      1245.43206      1236.12390      1665.54043
     25808    93.7108    61.3802    -105.522       -105.522      2940283224.32      1245.49023      1236.18163      1665.61822
     25810    93.7112    61.3832    -105.513       -105.513      2940744096.18      1245.54841      1236.23938      1665.69603
     25812    93.7117    61.3862    -105.503       -105.503      2941205527.50      1245.60663      1236.29716      1665.77389
     25814    93.7122    61.3892    -105.494       -105.494      2941667032.60      1245.66486      1236.35495      1665.85176
     25816    93.7126    61.3844    -105.485       -105.485      2942128420.98      1245.72307      1236.41273      1665.92960
     25818    93.7131    61.3874    -105.475       -105.475      2942590115.90      1245.78130      1236.47053      1666.00748
