No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     39292    95.8284        66.7566         -8.159      -8.159     15911140779.88  2288.62554  2271.52071  3060.62329
     39294    95.8286        66.7583         -7.736      -7.736     15906193571.81  2288.38831  2271.28526  3060.30604
     39296    95.8288        66.7574         -7.740      -7.740     15907040492.15  2288.42893  2271.32557  3060.36036
     39298    95.8290        66.7566         -8.002      -8.002     15911303631.98  2288.63334  2271.52846  3060.63373
     39300    95.8292        66.7583         -8.146      -8.146     15903232122.43  2288.24628  2271.14429  3060.11611
     39302    95.8294        66.7600         -8.409      -8.409     15907260028.36  2288.43945  2271.33602  3060.37444
     39304    95.8296        66.7617         -8.638      -8.638     15909609877.48  2288.55213  2271.44786  3060.52512
     39306    95.8298        66.7608         -8.380      -8.380     15903789587.01  2288.27302  2271.17083  3060.15186
     39308    95.8300        66.7599         -7.585      -7.585     15906285906.01  2288.39274  2271.28966  3060.31197
     39310    95.8302        66.7616         -7.387      -7.387     15904878526.28  2288.32525  2271.22267  3060.22170
     39312    95.8305        66.7633         -7.331      -7.331     15901502987.97  2288.16335  2271.06198  3060.00520
     39314    95.8307        66.7625         -7.721      -7.721     15907056323.63  2288.42969  2271.32632  3060.36137
     39316    95.8309        66.7642         -7.119      -7.119     15901689635.08  2288.17230  2271.07086  3060.01717
     39318    95.8311        66.7659         -6.814      -6.814     15903957058.81  2288.28105  2271.17880  3060.16260
     39320    95.8313        66.7675         -7.015      -7.015     15897436793.17  2287.96830  2270.86838  3059.74435
     39322    95.8315        66.7642         -7.491      -7.491     15897436793.17  2287.96830  2270.86838  3059.74435
     39324    95.8317        66.7658         -7.725      -7.725     15902708738.42  2288.22118  2271.11938  3060.08254
     39326    95.8319        66.7650         -7.422      -7.422     15906433388.50  2288.39981  2271.29667  3060.32142
     39328    95.8321        66.7641         -6.494      -6.494     15907784871.85  2288.46462  2271.36100  3060.40809
     39330    95.8323        66.7658         -6.786      -6.786     15912424912.02  2288.68710  2271.58182  3060.70562
     39332    95.8325        66.7650         -7.164      -7.164     15914570509.33  2288.78997  2271.68391  3060.84318
     39334    95.8327        66.7667         -7.096      -7.096     15916294711.29  2288.87262  2271.76595  3060.95372
     39336    95.8330        66.7684         -7.200      -7.200     15923172177.86  2289.20225  2272.09311  3061.39453
     39338    95.8332        66.7675         -7.428      -7.428     15926462866.19  2289.35993  2272.24962  3061.60541
     39340    95.8334        66.7692         -7.187      -7.187     15937396224.68  2289.88369  2272.76946  3062.30584
     39342    95.8336        66.7683         -6.548      -6.548     15940347498.68  2290.02502  2272.90974  3062.49485
     39344    95.8338        66.7700         -6.661      -6.661     15946876875.61  2290.33766  2273.22004  3062.91294
     39346    95.8340        66.7717         -7.059      -7.059     15947868351.26  2290.38512  2273.26715  3062.97642
     39348    95.8342        66.7734         -7.401      -7.401     15942512067.61  2290.12867  2273.01262  3062.63346
     39350    95.8344        66.7751         -7.800      -7.800     15954348928.24  2290.69532  2273.57503  3063.39125
     39352    95.8346        66.7742         -7.891      -7.891     15953256920.71  2290.64306  2273.52315  3063.32136
     39354    95.8348        66.7759         -7.793      -7.793     15957481063.11  2290.84521  2273.72380  3063.59170
     39356    95.8350        66.7776         -7.695      -7.695     15953821603.83  2290.67008  2273.54998  3063.35750
     39358    95.8352        66.7793         -6.435      -6.435     15958339991.72  2290.88631  2273.76459  3063.64667
     39360    95.8355        66.7810         -6.846      -6.846     15968010787.98  2291.34898  2274.22380  3064.26540
     39362    95.8357        66.7827         -7.041      -7.041     15974256153.73  2291.64767  2274.52026  3064.66485
     39364    95.8359        66.7818         -6.001      -6.001     15979353008.77  2291.89137  2274.76214  3064.99076
     39366    95.8361        66.7835         -6.288      -6.288     15978724799.83  2291.86134  2274.73233  3064.95059
     39368    95.8363        66.7852         -6.417      -6.417     15975397070.24  2291.70223  2274.57441  3064.73781
     39370    95.8365        66.7869         -7.449      -7.449     15979441273.47  2291.89559  2274.76633  3064.99640
     39372    95.8367        66.7886         -7.434      -7.434     15982951296.36  2292.06339  2274.93288  3065.22080
     39374    95.8369        66.7877         -7.423      -7.423     15987137975.80  2292.26351  2275.13149  3065.48842
     39376    95.8371        66.7894         -6.854      -6.854     15993832316.24  2292.58341  2275.44901  3065.91623
     39378    95.8373        66.7886         -7.641      -7.641     15994831737.44  2292.63116  2275.49640  3065.98009
     39380    95.8375        66.7902         -6.678      -6.678     16002880438.78  2293.01566  2275.87802  3066.49428
     39382    95.8377        66.7919         -6.753      -6.753     16002894795.34  2293.01634  2275.87870  3066.49520
     39384    95.8380        66.7936         -7.028      -7.028     16011050119.28  2293.40579  2276.26524  3067.01602
     39386    95.8382        66.7953         -7.685      -7.685     16011632771.25  2293.43361  2276.29285  3067.05322
     39388    95.8384        66.7945         -7.249      -7.249     16013125169.72  2293.50487  2276.36357  3067.14851
     39390    95.8386        66.7961         -6.409      -6.409     16009889810.79  2293.35039  2276.21026  3066.94193
     39392    95.8388        66.7978         -6.593      -6.593     16012225461.19  2293.46191  2276.32094  3067.09107
     39394    95.8390        66.7944         -5.922      -5.922     16012225461.19  2293.46191  2276.32094  3067.09107
     39396    95.8392        66.7961         -7.831      -7.831     16011760572.13  2293.43972  2276.29891  3067.06138
     39398    95.8394        66.7978         -7.057      -7.057     16010759986.69  2293.39194  2276.25149  3066.99749
     39400    95.8396        66.7995         -6.828      -6.828     16020536413.69  2293.85864  2276.71470  3067.62162
     39402    95.8398        66.7986         -6.417      -6.417     16024659066.52  2294.05539  2276.90998  3067.88473
     39404    95.8400        66.8003         -5.622      -5.622     16026644952.39  2294.15015  2277.00403  3068.01146
     39406    95.8402        66.8020         -6.254      -6.254     16026158970.24  2294.12696  2276.98102  3067.98045
     39408    95.8404        66.8012         -7.657      -7.657     16028011438.65  2294.21535  2277.06875  3068.09865
     39410    95.8407        66.8028         -7.059      -7.059     16037237654.03  2294.65547  2277.50558  3068.68724
     39412    95.8409        66.8020         -7.980      -7.980     16031321840.72  2294.37329  2277.22550  3068.30987
     39414    95.8411        66.8011         -7.568      -7.568     16030869011.07  2294.35168  2277.20406  3068.28098
     39416    95.8413        66.7977         -7.500      -7.500     16030869011.07  2294.35168  2277.20406  3068.28098
     39418    95.8415        66.7994         -7.766      -7.766     16033885959.67  2294.49560  2277.34691  3068.47344
     39420    95.8417        66.7986         -7.166      -7.166     16028335742.32  2294.23082  2277.08410  3068.11935
     39422    95.8419        66.7952         -7.254      -7.254     16028335742.32  2294.23082  2277.08410  3068.11935
     39424    95.8421        66.7969         -7.816      -7.816     16034995315.26  2294.54852  2277.39943  3068.54421
     39426    95.8423        66.7986         -6.208      -6.208     16034916919.00  2294.54478  2277.39572  3068.53921
     39428    95.8425        66.7977         -6.481      -6.481     16034475866.48  2294.52374  2277.37484  3068.51107
     39430    95.8427        66.7994         -6.148      -6.148     16040339999.05  2294.80343  2277.65243  3068.88510
     39432    95.8429        66.8011         -6.489      -6.489     16045100412.78  2295.03042  2277.87773  3069.18866
     39434    95.8431        66.8028         -6.071      -6.071     16049197388.08  2295.22574  2278.07159  3069.44987
     39436    95.8434        66.8044         -6.514      -6.514     16043285257.41  2294.94387  2277.79182  3069.07292
     39438    95.8436        66.8011         -6.716      -6.716     16043285257.41  2294.94387  2277.79182  3069.07292
     39440    95.8438        66.8002         -7.433      -7.433     16039585585.63  2294.76745  2277.61672  3068.83699
     39442    95.8440        66.7994         -7.498      -7.498     16036529763.96  2294.62171  2277.47207  3068.64209
     39444    95.8442        66.8010         -6.938      -6.938     16040997437.79  2294.83478  2277.68355  3068.92703
     39446    95.8444        66.7976         -7.578      -7.578     16040997437.79  2294.83478  2277.68355  3068.92703
     39448    95.8446        66.7993         -6.193      -6.193     16046465370.91  2295.09550  2277.94232  3069.27569
     39450    95.8448        66.8010         -6.563      -6.563     16053592762.15  2295.43525  2278.27953  3069.73005
     39452    95.8450        66.7976         -6.879      -6.879     16053592762.15  2295.43525  2278.27953  3069.73005
     39454    95.8452        66.7993         -7.288      -7.288     16046254337.31  2295.08544  2277.93233  3069.26224
     39456    95.8454        66.8010         -7.681      -7.681     16054021303.18  2295.45568  2278.29981  3069.75737
     39458    95.8456        66.8001         -6.679      -6.679     16056535683.16  2295.57551  2278.41874  3069.91762
     39460    95.8459        66.8018         -7.025      -7.025     16065848609.45  2296.01924  2278.85916  3070.51103
     39462    95.8461        66.8010         -6.197      -6.197     16066934330.14  2296.07096  2278.91049  3070.58020
     39464    95.8463        66.8027         -5.629      -5.629     16075013200.44  2296.45574  2279.29239  3071.09477
     39466    95.8465        66.8043         -6.648      -6.648     16076411775.93  2296.52234  2279.35849  3071.18383
     39468    95.8467        66.8035         -7.238      -7.238     16073138816.44  2296.36648  2279.20380  3070.97540
     39470    95.8469        66.8001         -7.733      -7.733     16073138816.44  2296.36648  2279.20380  3070.97540
     39472    95.8471        66.7993         -7.366      -7.366     16077730015.03  2296.58510  2279.42079  3071.26777
     39474    95.8473        66.7984         -6.936      -6.936     16080051659.52  2296.69564  2279.53050  3071.41560
     39476    95.8475        66.8001         -6.649      -6.649     16091221043.01  2297.22729  2280.05818  3072.12658
     39478    95.8477        66.7992         -6.626      -6.626     16096713766.80  2297.48864  2280.31758  3072.47610
     39480    95.8479        66.8009         -6.578      -6.578     16100243165.11  2297.65655  2280.48423  3072.70064
     39482    95.8481        66.8026         -6.885      -6.885     16102560187.74  2297.76677  2280.59362  3072.84803
     39484    95.8483        66.8043         -7.518      -7.518     16102999465.12  2297.78766  2280.61436  3072.87597
     39486    95.8485        66.8060         -6.904      -6.904     16103201532.32  2297.79727  2280.62390  3072.88883
     39488    95.8487        66.8076         -7.710      -7.710     16103802162.33  2297.82584  2280.65225  3072.92703
     39490    95.8490        66.8068         -7.789      -7.789     16109187146.29  2298.08193  2280.90643  3073.26951
     39492    95.8492        66.8085         -7.256      -7.256     16106337018.25  2297.94640  2280.77191  3073.08826
     39494    95.8494        66.8076         -7.700      -7.700     16108955736.54  2298.07093  2280.89551  3073.25480
     39496    95.8496        66.8042         -6.866      -6.866     16108955736.54  2298.07093  2280.89551  3073.25480
     39498    95.8498        66.8059         -7.527      -7.527     16107133610.85  2297.98428  2280.80951  3073.13892
     39500    95.8500        66.8076         -7.394      -7.394     16113480151.82  2298.28606  2281.10903  3073.54249
     39502    95.8502        66.8067         -7.678      -7.678     16112638232.77  2298.24603  2281.06930  3073.48896
     39504    95.8504        66.8084         -7.109      -7.109     16119683602.52  2298.58096  2281.40173  3073.93686
     39506    95.8506        66.8076         -6.525      -6.525     16125783973.75  2298.87088  2281.68948  3074.32458
     39508    95.8508        66.8093         -7.153      -7.153     16124800477.83  2298.82414  2281.64310  3074.26208
     39510    95.8510        66.8109         -7.426      -7.426     16125661653.57  2298.86507  2281.68371  3074.31681
     39512    95.8512        66.8126         -7.309      -7.309     16134048304.96  2299.26353  2282.07920  3074.84968
     39514    95.8514        66.8092         -7.148      -7.148     16134048304.96  2299.26353  2282.07920  3074.84968
     39516    95.8516        66.8109         -7.159      -7.159     16138483006.72  2299.47417  2282.28827  3075.13138
     39518    95.8518        66.8126         -7.753      -7.753     16144705219.02  2299.76966  2282.58154  3075.52654
     39520    95.8521        66.8143         -7.415      -7.415     16143618812.71  2299.71807  2282.53034  3075.45755
     39522    95.8523        66.8160         -6.817      -6.817     16145973237.43  2299.82986  2282.64130  3075.60705
     39524    95.8525        66.8176         -6.488      -6.488     16150533056.58  2300.04634  2282.85616  3075.89656
     39526    95.8527        66.8193         -6.929      -6.929     16154331233.71  2300.22663  2283.03510  3076.13766
     39528    95.8529        66.8210         -6.493      -6.493     16147475035.91  2299.90117  2282.71207  3075.70241
     39530    95.8531        66.8227         -5.925      -5.925     16145816558.12  2299.82243  2282.63392  3075.59711
     39532    95.8533        66.8218         -7.099      -7.099     16147728051.84  2299.91318  2282.72399  3075.71847
     39534    95.8535        66.8184         -7.046      -7.046     16147728051.84  2299.91318  2282.72399  3075.71847
     39536    95.8537        66.8201         -7.625      -7.625     16149708647.94  2300.00721  2282.81732  3075.84422
     39538    95.8539        66.8193         -6.625      -6.625     16147637170.76  2299.90887  2282.71971  3075.71270
     39540    95.8541        66.8184         -6.301      -6.301     16143326256.28  2299.70418  2282.51655  3075.43897
     39542    95.8543        66.8176         -6.489      -6.489     16143038560.06  2299.69052  2282.50300  3075.42070
     39544    95.8545        66.8192         -6.562      -6.562     16146562822.84  2299.85786  2282.66908  3075.64449
     39546    95.8547        66.8209         -6.848      -6.848     16153867680.50  2300.20463  2283.01327  3076.10824
     39548    95.8549        66.8201         -7.249      -7.249     16147876393.67  2299.92022  2282.73098  3075.72789
     39550    95.8552        66.8192         -7.059      -7.059     16143046128.44  2299.69088  2282.50335  3075.42118
     39552    95.8554        66.8184         -7.040      -7.040     16144503643.23  2299.76009  2282.57204  3075.51374
     39554    95.8556        66.8175         -6.131      -6.131     16147765968.47  2299.91498  2282.72578  3075.72088
     39556    95.8558        66.8192         -6.229      -6.229     16150813419.61  2300.05965  2282.86937  3075.91435
     39558    95.8560        66.8183         -6.230      -6.230     16152088919.23  2300.12020  2282.92947  3075.99532
     39560    95.8562        66.8175         -6.937      -6.937     16156600866.42  2300.33435  2283.14202  3076.28172
     39562    95.8564        66.8192         -6.033      -6.033     16159511856.44  2300.47250  2283.27913  3076.46646
     39564    95.8566        66.8208         -6.923      -6.923     16161065123.66  2300.54620  2283.35229  3076.56503
     39566    95.8568        66.8225         -6.441      -6.441     16172213254.44  2301.07506  2283.87719  3077.27228
     39568    95.8570        66.8242         -7.177      -7.177     16172070478.01  2301.06829  2283.87047  3077.26323
     39570    95.8572        66.8259         -7.107      -7.107     16163180080.45  2300.64655  2283.45189  3076.69923
     39572    95.8574        66.8276         -7.410      -7.410     16163597703.12  2300.66637  2283.47155  3076.72573
     39574    95.8576        66.8292         -6.840      -6.840     16172010599.81  2301.06545  2283.86765  3077.25943
     39576    95.8578        66.8259         -6.474      -6.474     16172010599.81  2301.06545  2283.86765  3077.25943
     39578    95.8580        66.8250         -6.646      -6.646     16177177054.12  2301.31047  2284.11084  3077.58709
     39580    95.8583        66.8242         -7.217      -7.217     16171589111.62  2301.04546  2283.84781  3077.23270
     39582    95.8585        66.8233         -7.410      -7.410     16176897078.78  2301.29719  2284.09766  3077.56934
     39584    95.8587        66.8250         -7.359      -7.359     16178672501.70  2301.38138  2284.18122  3077.68192
     39586    95.8589        66.8267         -7.419      -7.419     16187531433.47  2301.80135  2284.59806  3078.24357
     39588    95.8591        66.8283         -7.551      -7.551     16187421194.09  2301.79613  2284.59287  3078.23658
     39590    95.8593        66.8275         -7.300      -7.300     16183367797.56  2301.60399  2284.40216  3077.97962
     39592    95.8595        66.8241         -6.801      -6.801     16183367797.56  2301.60399  2284.40216  3077.97962
     39594    95.8597        66.8258         -6.996      -6.996     16185425604.05  2301.70154  2284.49898  3078.11008
     39596    95.8599        66.8249         -5.446      -5.446     16190765504.72  2301.95464  2284.75019  3078.44855
     39598    95.8601        66.8216         -7.356      -7.356     16190765504.72  2301.95464  2284.75019  3078.44855
     39600    95.8603        66.8232         -7.010      -7.010     16186081764.28  2301.73264  2284.52986  3078.15167
     39602    95.8605        66.8249         -7.335      -7.335     16189371460.41  2301.88857  2284.68462  3078.36020
     39604    95.8607        66.8266         -7.563      -7.563     16194121529.28  2302.11367  2284.90804  3078.66124
     39606    95.8609        66.8283         -7.097      -7.097     16202755121.47  2302.52271  2285.31402  3079.20825
     39608    95.8611        66.8299         -6.087      -6.087     16205976503.91  2302.67529  2285.46546  3079.41230
     39610    95.8613        66.8316         -6.550      -6.550     16210110068.52  2302.87105  2285.65976  3079.67410
     39612    95.8615        66.8333         -6.792      -6.792     16220159223.58  2303.34683  2286.13198  3080.31036
     39614    95.8617        66.8350         -7.773      -7.773     16220856424.61  2303.37983  2286.16474  3080.35449
     39616    95.8619        66.8366         -6.883      -6.883     16227625379.76  2303.70019  2286.48270  3080.78291
     39618    95.8621        66.8383         -7.270      -7.270     16233970374.70  2304.00040  2286.78066  3081.18439
     39620    95.8624        66.8400         -7.869      -7.869     16240759383.41  2304.32153  2287.09939  3081.61384
     39622    95.8626        66.8417         -7.672      -7.672     16241852258.39  2304.37321  2287.15069  3081.68296
     39624    95.8628        66.8433         -7.649      -7.649     16246463457.42  2304.59127  2287.36712  3081.97457
     39626    95.8630        66.8450         -6.950      -6.950     16257652126.24  2305.12019  2287.89209  3082.68191
     39628    95.8632        66.8442         -7.167      -7.167     16263517281.44  2305.39736  2288.16719  3083.05257
     39630    95.8634        66.8433         -6.329      -6.329     16265801530.64  2305.50529  2288.27431  3083.19691
     39632    95.8636        66.8450         -6.634      -6.634     16269515271.20  2305.68074  2288.44844  3083.43154
     39634    95.8638        66.8466         -6.997      -6.997     16267609765.89  2305.59072  2288.35910  3083.31115
     39636    95.8640        66.8483         -7.325      -7.325     16270810478.05  2305.74192  2288.50917  3083.51336
     39638    95.8642        66.8475         -7.638      -7.638     16268028866.14  2305.61052  2288.37875  3083.33763
     39640    95.8644        66.8491         -7.517      -7.517     16267120159.74  2305.56759  2288.33614  3083.28022
     39642    95.8646        66.8508         -7.482      -7.482     16263619273.11  2305.40218  2288.17197  3083.05902
     39644    95.8648        66.8525         -7.521      -7.521     16269998816.90  2305.70358  2288.47112  3083.46208
     39646    95.8650        66.8542         -6.772      -6.772     16282029075.73  2306.27173  2289.03502  3084.22188
     39648    95.8652        66.8558         -6.855      -6.855     16286134229.38  2306.46554  2289.22738  3084.48107
     39650    95.8654        66.8550         -7.321      -7.321     16290216649.85  2306.65824  2289.41864  3084.73877
     39652    95.8656        66.8567         -7.514      -7.514     16292832451.85  2306.78170  2289.54118  3084.90387
     39654    95.8658        66.8583         -7.409      -7.409     16291038735.83  2306.69704  2289.45715  3084.79066
     39656    95.8660        66.8575         -7.335      -7.335     16290948640.36  2306.69279  2289.45293  3084.78498
     39658    95.8663        66.8591         -7.321      -7.321     16288761298.93  2306.58955  2289.35046  3084.64691
     39660    95.8665        66.8583         -7.377      -7.377     16285213515.41  2306.42207  2289.18424  3084.42294
     39662    95.8667        66.8574         -7.683      -7.683     16283075937.02  2306.32115  2289.08408  3084.28798
     39664    95.8669        66.8591         -7.008      -7.008     16286082479.27  2306.46309  2289.22495  3084.47780
     39666    95.8671        66.8583         -6.302      -6.302     16285119301.39  2306.41762  2289.17982  3084.41699
     39668    95.8673        66.8599         -5.790      -5.790     16286595990.80  2306.48734  2289.24901  3084.51022
     39670    95.8675        66.8616         -7.250      -7.250     16291337925.54  2306.71116  2289.47117  3084.80955
     39672    95.8677        66.8582         -7.621      -7.621     16291337925.54  2306.71116  2289.47117  3084.80955
     39674    95.8679        66.8599         -7.557      -7.557     16286352256.50  2306.47583  2289.23759  3084.49483
     39676    95.8681        66.8616         -7.520      -7.520     16295252167.38  2306.89589  2289.65451  3085.05658
     39678    95.8683        66.8632         -7.225      -7.225     16302290791.25  2307.22799  2289.98413  3085.50071
     39680    95.8685        66.8649         -6.726      -6.726     16307094497.89  2307.45459  2290.20904  3085.80374
     39682    95.8687        66.8666         -7.278      -7.278     16302488934.65  2307.23734  2289.99341  3085.51321
     39684    95.8689        66.8683         -6.665      -6.665     16303577254.03  2307.28868  2290.04437  3085.58187
     39686    95.8691        66.8699         -6.311      -6.311     16307900132.62  2307.49259  2290.24675  3085.85456
     39688    95.8693        66.8716         -6.586      -6.586     16310183399.69  2307.60027  2290.35363  3085.99857
     39690    95.8695        66.8733         -7.673      -7.673     16310328492.03  2307.60711  2290.36042  3086.00772
     39692    95.8697        66.8749         -7.403      -7.403     16312066389.39  2307.68907  2290.44177  3086.11732
     39694    95.8699        66.8766         -6.746      -6.746     16319298843.87  2308.03008  2290.78023  3086.57336
     39696    95.8702        66.8783         -7.366      -7.366     16321489750.86  2308.13336  2290.88274  3086.71148
     39698    95.8704        66.8799         -7.115      -7.115     16328293496.34  2308.45404  2291.20102  3087.14033
     39700    95.8706        66.8791         -7.250      -7.250     16325200195.68  2308.30826  2291.05633  3086.94537
     39702    95.8708        66.8808         -7.780      -7.780     16324316942.40  2308.26663  2291.01501  3086.88970
     39704    95.8710        66.8824         -6.781      -6.781     16328946664.43  2308.48482  2291.23157  3087.18149
     39706    95.8712        66.8841         -7.254      -7.254     16337214954.25  2308.87440  2291.61823  3087.70248
     39708    95.8714        66.8832         -6.793      -6.793     16332240343.72  2308.64002  2291.38561  3087.38905
     39710    95.8716        66.8849         -7.795      -7.795     16341102712.92  2309.05753  2291.80000  3087.94739
     39712    95.8718        66.8841         -6.686      -6.686     16334756790.25  2308.75859  2291.50329  3087.54761
     39714    95.8720        66.8857         -7.846      -7.846     16343363955.84  2309.16403  2291.90570  3088.08981
     39716    95.8722        66.8849         -6.167      -6.167     16344760567.53  2309.22980  2291.97099  3088.17778
     39718    95.8724        66.8866         -7.218      -7.218     16341649613.24  2309.08329  2291.82556  3087.98184
     39720    95.8726        66.8882         -7.538      -7.538     16344994351.72  2309.24081  2291.98191  3088.19250
     39722    95.8728        66.8874         -7.536      -7.536     16339857620.11  2308.99888  2291.74179  3087.86896
     39724    95.8730        66.8890         -7.199      -7.199     16342604816.70  2309.12828  2291.87022  3088.04200
     39726    95.8732        66.8882         -6.983      -6.983     16343369785.14  2309.16430  2291.90598  3088.09018
     39728    95.8734        66.8899         -7.009      -7.009     16339295747.96  2308.97241  2291.71552  3087.83356
     39730    95.8736        66.8890         -7.171      -7.171     16338339218.67  2308.92736  2291.67080  3087.77331
     39732    95.8738        66.8907         -7.751      -7.751     16338019199.73  2308.91228  2291.65584  3087.75315
     39734    95.8740        66.8923         -7.679      -7.679     16337931051.02  2308.90813  2291.65172  3087.74759
     39736    95.8742        66.8915         -6.237      -6.237     16338244111.40  2308.92288  2291.66635  3087.76731
     39738    95.8744        66.8932         -5.778      -5.778     16334387250.89  2308.74118  2291.48601  3087.52433
     39740    95.8746        66.8948         -7.120      -7.120     16333379263.29  2308.69369  2291.43888  3087.46081
     39742    95.8748        66.8965         -7.520      -7.520     16330936794.47  2308.57860  2291.32465  3087.30691
     39744    95.8751        66.8956         -7.261      -7.261     16324607204.80  2308.28031  2291.02859  3086.90799
     39746    95.8753        66.8948         -7.457      -7.457     16325152165.22  2308.30599  2291.05408  3086.94234
     39748    95.8755        66.8964         -7.390      -7.390     16332032488.55  2308.63023  2291.37589  3087.37595
     39750    95.8757        66.8956         -7.245      -7.245     16334539047.94  2308.74833  2291.49311  3087.53389
     39752    95.8759        66.8947         -7.685      -7.685     16335587130.43  2308.79771  2291.54212  3087.59992
     39754    95.8761        66.8964         -7.232      -7.232     16337112894.82  2308.86959  2291.61346  3087.69605
     39756    95.8763        66.8981         -7.709      -7.709     16338370146.71  2308.92881  2291.67225  3087.77525
     39758    95.8765        66.8997         -7.662      -7.662     16337477029.80  2308.88674  2291.63049  3087.71899
     39760    95.8767        66.9014         -7.236      -7.236     16337955760.79  2308.90929  2291.65287  3087.74915
     39762    95.8769        66.9031         -7.626      -7.626     16340588004.09  2309.03328  2291.77594  3087.91496
     39764    95.8771        66.9047         -7.721      -7.721     16342368480.86  2309.11715  2291.85917  3088.02711
     39766    95.8773        66.9064         -6.506      -6.506     16346871323.25  2309.32920  2292.06964  3088.31070
     39768    95.8775        66.9056         -5.557      -5.557     16340528239.47  2309.03047  2291.77314  3087.91120
     39770    95.8777        66.9047         -6.177      -6.177     16346500272.28  2309.31173  2292.05230  3088.28734
     39772    95.8779        66.9064         -5.683      -5.683     16349044327.47  2309.43153  2292.17120  3088.44754
     39774    95.8781        66.9080         -5.859      -5.859     16344149209.10  2309.20101  2291.94241  3088.13927
     39776    95.8783        66.9072         -6.531      -6.531     16343263872.88  2309.15932  2291.90103  3088.08351
     39778    95.8785        66.9063         -7.384      -7.384     16337947822.66  2308.90892  2291.65250  3087.74865
     39780    95.8787        66.9080         -7.941      -7.941     16332926561.98  2308.67236  2291.41771  3087.43229
     39782    95.8789        66.9097         -7.821      -7.821     16337293098.78  2308.87808  2291.62189  3087.70740
     39784    95.8791        66.9113         -7.243      -7.243     16339474173.35  2308.98082  2291.72386  3087.84480
     39786    95.8793        66.9130         -7.321      -7.321     16339458006.51  2308.98006  2291.72311  3087.84378
     39788    95.8795        66.9146         -7.320      -7.320     16337276629.92  2308.87730  2291.62112  3087.70637
     39790    95.8797        66.9163         -6.876      -6.876     16341871168.54  2309.09372  2291.83592  3087.99579
     39792    95.8799        66.9155         -7.316      -7.316     16341492793.95  2309.07590  2291.81823  3087.97196
     39794    95.8801        66.9171         -6.717      -6.717     16346522583.85  2309.31278  2292.05334  3088.28874
     39796    95.8804        66.9163         -6.621      -6.621     16350105222.46  2309.48148  2292.22078  3088.51434
     39798    95.8806        66.9179         -6.861      -6.861     16351353920.58  2309.54027  2292.27913  3088.59297
     39800    95.8808        66.9196         -6.831      -6.831     16346409509.33  2309.30746  2292.04806  3088.28162
     39802    95.8810        66.9187         -6.164      -6.164     16341317079.44  2309.06762  2291.81002  3087.96089
     39804    95.8812        66.9179         -6.633      -6.633     16345268368.43  2309.25372  2291.99472  3088.20976
     39806    95.8814        66.9170         -7.833      -7.833     16347269754.32  2309.34797  2292.08827  3088.33580
     39808    95.8816        66.9187         -6.865      -6.865     16350048022.95  2309.47879  2292.21811  3088.51074
     39810    95.8818        66.9204         -7.054      -7.054     16344295708.29  2309.20791  2291.94926  3088.14850
     39812    95.8820        66.9220         -7.035      -7.035     16343191247.16  2309.15590  2291.89763  3088.07894
     39814    95.8822        66.9237         -7.505      -7.505     16351989465.03  2309.57019  2292.30883  3088.63298
     39816    95.8824        66.9254         -7.347      -7.347     16353112089.77  2309.62305  2292.36129  3088.70366
     39818    95.8826        66.9245         -7.610      -7.610     16350340997.81  2309.49258  2292.23180  3088.52919
     39820    95.8828        66.9237         -6.814      -6.814     16356147670.88  2309.76595  2292.50312  3088.89477
     39822    95.8830        66.9253         -6.532      -6.532     16348856010.13  2309.42266  2292.16240  3088.43568
     39824    95.8832        66.9245         -7.215      -7.215     16343254228.95  2309.15886  2291.90057  3088.08290
     39826    95.8834        66.9261         -6.841      -6.841     16353558915.67  2309.64408  2292.38217  3088.73180
     39828    95.8836        66.9278         -7.213      -7.213     16355275395.42  2309.72489  2292.46237  3088.83986
     39830    95.8838        66.9269         -7.940      -7.940     16352852452.49  2309.61082  2292.34916  3088.68732
     39832    95.8840        66.9286         -5.931      -5.931     16357494944.96  2309.82936  2292.56607  3088.97958
     39834    95.8842        66.9303         -7.350      -7.350     16361391652.52  2310.01277  2292.74810  3089.22485
     39836    95.8844        66.9294         -7.144      -7.144     16365826877.81  2310.22148  2292.95525  3089.50396
     39838    95.8846        66.9311         -6.821      -6.821     16375290800.26  2310.66671  2293.39715  3090.09937
     39840    95.8848        66.9327         -7.748      -7.748     16377005920.29  2310.74738  2293.47722  3090.20725
     39842    95.8850        66.9344         -7.584      -7.584     16380313274.34  2310.90292  2293.63160  3090.41526
     39844    95.8852        66.9335         -6.629      -6.629     16384883540.84  2311.11782  2293.84489  3090.70265
     39846    95.8854        66.9352         -7.691      -7.691     16380925473.69  2310.93171  2293.66017  3090.45376
     39848    95.8856        66.9369         -7.395      -7.395     16386545218.38  2311.19594  2293.92243  3090.80713
     39850    95.8858        66.9360         -6.945      -6.945     16380503584.37  2310.91187  2293.64048  3090.42723
     39852    95.8860        66.9352         -7.901      -7.901     16381515196.30  2310.95944  2293.68769  3090.49085
     39854    95.8863        66.9368         -7.260      -7.260     16388094745.32  2311.26879  2293.99473  3090.90455
     39856    95.8865        66.9360         -6.566      -6.566     16383646631.48  2311.05966  2293.78717  3090.62488
     39858    95.8867        66.9376         -5.711      -5.711     16388813495.23  2311.30258  2294.02827  3090.94974
