No. moves  % accept.       <E_tot>         <E_sr>
     37556    49.7688        -7024.680       -7024.680
     37558    49.7687        -7024.682       -7024.682
     37560    49.7688        -7024.683       -7024.683
     37562    49.7688        -7024.685       -7024.685
     37564    49.7688        -7024.686       -7024.686
     37566    49.7688        -7024.685       -7024.685
     37568    49.7688        -7024.681       -7024.681
     37570    49.7688        -7024.680       -7024.680
     37572    49.7688        -7024.679       -7024.679
     37574    49.7688        -7024.678       -7024.678
     37576    49.7688        -7024.679       -7024.679
     37578    49.7688        -7024.677       -7024.677
     37580    49.7689        -7024.675       -7024.675
     37582    49.7689        -7024.674       -7024.674
     37584    49.7689        -7024.674       -7024.674
     37586    49.7689        -7024.672       -7024.672
     37588    49.7689        -7024.672       -7024.672
     37590    49.7688        -7024.672       -7024.672
     37592    49.7688        -7024.671       -7024.671
     37594    49.7688        -7024.671       -7024.671
     37596    49.7688        -7024.670       -7024.670
     37598    49.7688        -7024.670       -7024.670
     37600    49.7688        -7024.670       -7024.670
     37602    49.7689        -7024.668       -7024.668
     37604    49.7689        -7024.667       -7024.667
     37606    49.7688        -7024.666       -7024.666
     37608    49.7688        -7024.664       -7024.664
     37610    49.7688        -7024.664       -7024.664
     37612    49.7689        -7024.664       -7024.664
     37614    49.7689        -7024.664       -7024.664
     37616    49.7689        -7024.663       -7024.663
     37618    49.7689        -7024.660       -7024.660
     37620    49.7689        -7024.659       -7024.659
     37622    49.7690        -7024.660       -7024.660
     37624    49.7690        -7024.661       -7024.661
     37626    49.7689        -7024.662       -7024.662
     37628    49.7689        -7024.662       -7024.662
     37630    49.7689        -7024.659       -7024.659
     37632    49.7688        -7024.657       -7024.657
     37634    49.7688        -7024.656       -7024.656
     37636    49.7688        -7024.656       -7024.656
     37638    49.7688        -7024.657       -7024.657
     37640    49.7687        -7024.659       -7024.659
     37642    49.7687        -7024.659       -7024.659
     37644    49.7687        -7024.659       -7024.659
     37646    49.7686        -7024.660       -7024.660
     37648    49.7686        -7024.661       -7024.661
     37650    49.7686        -7024.664       -7024.664
     37652    49.7686        -7024.667       -7024.667
     37654    49.7686        -7024.673       -7024.673
     37656    49.7686        -7024.677       -7024.677
     37658    49.7686        -7024.680       -7024.680
     37660    49.7687        -7024.683       -7024.683
     37662    49.7686        -7024.687       -7024.687
     37664    49.7686        -7024.690       -7024.690
     37666    49.7685        -7024.691       -7024.691
     37668    49.7686        -7024.694       -7024.694
     37670    49.7685        -7024.698       -7024.698
     37672    49.7684        -7024.702       -7024.702
     37674    49.7685        -7024.705       -7024.705
     37676    49.7685        -7024.709       -7024.709
     37678    49.7684        -7024.714       -7024.714
     37680    49.7684        -7024.717       -7024.717
     37682    49.7683        -7024.722       -7024.722
     37684    49.7684        -7024.725       -7024.725
     37686    49.7683        -7024.729       -7024.729
     37688    49.7683        -7024.733       -7024.733
     37690    49.7684        -7024.736       -7024.736
     37692    49.7684        -7024.738       -7024.738
     37694    49.7684        -7024.742       -7024.742
     37696    49.7683        -7024.745       -7024.745
     37698    49.7683        -7024.751       -7024.751
     37700    49.7683        -7024.756       -7024.756
     37702    49.7683        -7024.760       -7024.760
     37704    49.7683        -7024.763       -7024.763
     37706    49.7682        -7024.765       -7024.765
     37708    49.7683        -7024.767       -7024.767
     37710    49.7683        -7024.768       -7024.768
     37712    49.7683        -7024.769       -7024.769
     37714    49.7683        -7024.771       -7024.771
     37716    49.7683        -7024.773       -7024.773
     37718    49.7684        -7024.774       -7024.774
     37720    49.7684        -7024.777       -7024.777
     37722    49.7684        -7024.781       -7024.781
     37724    49.7684        -7024.784       -7024.784
     37726    49.7683        -7024.785       -7024.785
     37728    49.7684        -7024.786       -7024.786
     37730    49.7684        -7024.788       -7024.788
     37732    49.7684        -7024.789       -7024.789
     37734    49.7684        -7024.790       -7024.790
     37736    49.7684        -7024.791       -7024.791
     37738    49.7684        -7024.789       -7024.789
     37740    49.7684        -7024.790       -7024.790
     37742    49.7684        -7024.791       -7024.791
     37744    49.7684        -7024.791       -7024.791
     37746    49.7684        -7024.790       -7024.790
     37748    49.7684        -7024.789       -7024.789
     37750    49.7685        -7024.789       -7024.789
     37752    49.7684        -7024.792       -7024.792
     37754    49.7684        -7024.794       -7024.794
     37756    49.7685        -7024.795       -7024.795
     37758    49.7685        -7024.794       -7024.794
     37760    49.7685        -7024.794       -7024.794
     37762    49.7685        -7024.793       -7024.793
     37764    49.7685        -7024.793       -7024.793
     37766    49.7685        -7024.791       -7024.791
     37768    49.7685        -7024.790       -7024.790
     37770    49.7686        -7024.789       -7024.789
     37772    49.7686        -7024.788       -7024.788
     37774    49.7686        -7024.786       -7024.786
     37776    49.7686        -7024.785       -7024.785
     37778    49.7686        -7024.785       -7024.785
     37780    49.7686        -7024.785       -7024.785
     37782    49.7685        -7024.785       -7024.785
     37784    49.7686        -7024.783       -7024.783
     37786    49.7686        -7024.782       -7024.782
     37788    49.7686        -7024.781       -7024.781
     37790    49.7687        -7024.779       -7024.779
     37792    49.7687        -7024.778       -7024.778
     37794    49.7686        -7024.779       -7024.779
     37796    49.7686        -7024.779       -7024.779
     37798    49.7686        -7024.781       -7024.781
     37800    49.7686        -7024.780       -7024.780
     37802    49.7686        -7024.778       -7024.778
     37804    49.7685        -7024.776       -7024.776
     37806    49.7685        -7024.774       -7024.774
     37808    49.7685        -7024.772       -7024.772
     37810    49.7685        -7024.769       -7024.769
     37812    49.7685        -7024.765       -7024.765
     37814    49.7685        -7024.763       -7024.763
     37816    49.7685        -7024.762       -7024.762
     37818    49.7686        -7024.762       -7024.762
     37820    49.7686        -7024.762       -7024.762
     37822    49.7687        -7024.761       -7024.761
     37824    49.7687        -7024.762       -7024.762
     37826    49.7687        -7024.763       -7024.763
     37828    49.7687        -7024.765       -7024.765
     37830    49.7687        -7024.766       -7024.766
     37832    49.7687        -7024.766       -7024.766
     37834    49.7687        -7024.764       -7024.764
     37836    49.7686        -7024.765       -7024.765
     37838    49.7686        -7024.765       -7024.765
     37840    49.7687        -7024.766       -7024.766
     37842    49.7686        -7024.767       -7024.767
     37844    49.7686        -7024.767       -7024.767
     37846    49.7686        -7024.770       -7024.770
     37848    49.7685        -7024.769       -7024.769
     37850    49.7686        -7024.768       -7024.768
     37852    49.7685        -7024.769       -7024.769
     37854    49.7685        -7024.767       -7024.767
     37856    49.7686        -7024.765       -7024.765
     37858    49.7686        -7024.763       -7024.763
     37860    49.7686        -7024.762       -7024.762
     37862    49.7686        -7024.762       -7024.762
     37864    49.7686        -7024.761       -7024.761
     37866    49.7687        -7024.761       -7024.761
     37868    49.7687        -7024.760       -7024.760
     37870    49.7687        -7024.762       -7024.762
     37872    49.7686        -7024.764       -7024.764
     37874    49.7686        -7024.765       -7024.765
     37876    49.7686        -7024.765       -7024.765
     37878    49.7686        -7024.764       -7024.764
     37880    49.7685        -7024.765       -7024.765
     37882    49.7685        -7024.765       -7024.765
     37884    49.7685        -7024.764       -7024.764
     37886    49.7685        -7024.765       -7024.765
     37888    49.7685        -7024.767       -7024.767
     37890    49.7685        -7024.766       -7024.766
     37892    49.7685        -7024.766       -7024.766
     37894    49.7685        -7024.766       -7024.766
     37896    49.7685        -7024.767       -7024.767
     37898    49.7685        -7024.767       -7024.767
     37900    49.7685        -7024.768       -7024.768
     37902    49.7685        -7024.767       -7024.767
     37904    49.7686        -7024.766       -7024.766
     37906    49.7686        -7024.766       -7024.766
     37908    49.7686        -7024.766       -7024.766
     37910    49.7686        -7024.766       -7024.766
     37912    49.7686        -7024.769       -7024.769
     37914    49.7686        -7024.768       -7024.768
     37916    49.7685        -7024.766       -7024.766
     37918    49.7685        -7024.766       -7024.766
     37920    49.7686        -7024.766       -7024.766
     37922    49.7686        -7024.767       -7024.767
     37924    49.7686        -7024.768       -7024.768
     37926    49.7686        -7024.772       -7024.772
     37928    49.7686        -7024.775       -7024.775
     37930    49.7686        -7024.779       -7024.779
     37932    49.7685        -7024.780       -7024.780
     37934    49.7685        -7024.781       -7024.781
     37936    49.7685        -7024.784       -7024.784
     37938    49.7684        -7024.787       -7024.787
     37940    49.7685        -7024.787       -7024.787
     37942    49.7684        -7024.787       -7024.787
     37944    49.7685        -7024.789       -7024.789
     37946    49.7685        -7024.787       -7024.787
     37948    49.7685        -7024.784       -7024.784
     37950    49.7684        -7024.783       -7024.783
     37952    49.7684        -7024.782       -7024.782
     37954    49.7684        -7024.782       -7024.782
     37956    49.7684        -7024.781       -7024.781
     37958    49.7684        -7024.781       -7024.781
     37960    49.7683        -7024.783       -7024.783
     37962    49.7683        -7024.785       -7024.785
     37964    49.7683        -7024.786       -7024.786
     37966    49.7683        -7024.786       -7024.786
     37968    49.7683        -7024.788       -7024.788
     37970    49.7683        -7024.788       -7024.788
     37972    49.7683        -7024.791       -7024.791
     37974    49.7683        -7024.791       -7024.791
     37976    49.7683        -7024.791       -7024.791
     37978    49.7683        -7024.790       -7024.790
     37980    49.7683        -7024.790       -7024.790
     37982    49.7683        -7024.790       -7024.790
     37984    49.7683        -7024.790       -7024.790
     37986    49.7683        -7024.788       -7024.788
     37988    49.7683        -7024.786       -7024.786
     37990    49.7683        -7024.784       -7024.784
     37992    49.7683        -7024.782       -7024.782
     37994    49.7684        -7024.781       -7024.781
     37996    49.7683        -7024.777       -7024.777
     37998    49.7683        -7024.774       -7024.774
     38000    49.7683        -7024.772       -7024.772
     38002    49.7683        -7024.770       -7024.770
     38004    49.7683        -7024.766       -7024.766
     38006    49.7684        -7024.765       -7024.765
     38008    49.7684        -7024.762       -7024.762
     38010    49.7684        -7024.760       -7024.760
     38012    49.7684        -7024.757       -7024.757
     38014    49.7684        -7024.754       -7024.754
     38016    49.7684        -7024.749       -7024.749
     38018    49.7685        -7024.747       -7024.747
     38020    49.7685        -7024.746       -7024.746
     38022    49.7686        -7024.745       -7024.745
     38024    49.7686        -7024.746       -7024.746
     38026    49.7686        -7024.744       -7024.744
     38028    49.7687        -7024.740       -7024.740
     38030    49.7687        -7024.736       -7024.736
     38032    49.7687        -7024.732       -7024.732
     38034    49.7687        -7024.728       -7024.728
     38036    49.7687        -7024.726       -7024.726
     38038    49.7687        -7024.725       -7024.725
     38040    49.7687        -7024.725       -7024.725
     38042    49.7687        -7024.723       -7024.723
     38044    49.7687        -7024.721       -7024.721
     38046    49.7687        -7024.720       -7024.720
     38048    49.7686        -7024.718       -7024.718
     38050    49.7686        -7024.716       -7024.716
     38052    49.7686        -7024.715       -7024.715
     38054    49.7686        -7024.713       -7024.713
     38056    49.7686        -7024.712       -7024.712
     38058    49.7687        -7024.712       -7024.712
     38060    49.7687        -7024.710       -7024.710
     38062    49.7687        -7024.708       -7024.708
     38064    49.7687        -7024.705       -7024.705
     38066    49.7687        -7024.702       -7024.702
     38068    49.7687        -7024.700       -7024.700
     38070    49.7687        -7024.700       -7024.700
     38072    49.7687        -7024.699       -7024.699
     38074    49.7687        -7024.699       -7024.699
     38076    49.7688        -7024.698       -7024.698
     38078    49.7688        -7024.697       -7024.697
     38080    49.7688        -7024.695       -7024.695
     38082    49.7688        -7024.694       -7024.694
     38084    49.7688        -7024.692       -7024.692
     38086    49.7687        -7024.689       -7024.689
     38088    49.7688        -7024.688       -7024.688
     38090    49.7688        -7024.684       -7024.684
     38092    49.7688        -7024.681       -7024.681
     38094    49.7688        -7024.679       -7024.679
     38096    49.7688        -7024.677       -7024.677
     38098    49.7689        -7024.676       -7024.676
     38100    49.7689        -7024.677       -7024.677
     38102    49.7689        -7024.679       -7024.679
     38104    49.7690        -7024.681       -7024.681
     38106    49.7689        -7024.684       -7024.684
     38108    49.7689        -7024.688       -7024.688
     38110    49.7690        -7024.693       -7024.693
     38112    49.7690        -7024.697       -7024.697
     38114    49.7690        -7024.700       -7024.700
     38116    49.7690        -7024.701       -7024.701
     38118    49.7689        -7024.702       -7024.702
     38120    49.7689        -7024.705       -7024.705
     38122    49.7689        -7024.705       -7024.705
     38124    49.7689        -7024.703       -7024.703
     38126    49.7689        -7024.702       -7024.702
     38128    49.7689        -7024.700       -7024.700
     38130    49.7689        -7024.700       -7024.700
     38132    49.7689        -7024.702       -7024.702
     38134    49.7689        -7024.704       -7024.704
     38136    49.7689        -7024.707       -7024.707
     38138    49.7689        -7024.711       -7024.711
     38140    49.7690        -7024.717       -7024.717
     38142    49.7689        -7024.721       -7024.721
     38144    49.7689        -7024.727       -7024.727
     38146    49.7689        -7024.730       -7024.730
     38148    49.7689        -7024.735       -7024.735
     38150    49.7688        -7024.739       -7024.739
     38152    49.7688        -7024.744       -7024.744
     38154    49.7688        -7024.747       -7024.747
     38156    49.7688        -7024.748       -7024.748
     38158    49.7688        -7024.750       -7024.750
     38160    49.7688        -7024.749       -7024.749
     38162    49.7688        -7024.750       -7024.750
     38164    49.7688        -7024.750       -7024.750
     38166    49.7688        -7024.751       -7024.751
     38168    49.7687        -7024.751       -7024.751
     38170    49.7687        -7024.751       -7024.751
     38172    49.7687        -7024.750       -7024.750
     38174    49.7687        -7024.752       -7024.752
     38176    49.7686        -7024.752       -7024.752
     38178    49.7686        -7024.751       -7024.751
     38180    49.7686        -7024.752       -7024.752
     38182    49.7686        -7024.752       -7024.752
     38184    49.7686        -7024.753       -7024.753
     38186    49.7686        -7024.753       -7024.753
     38188    49.7686        -7024.754       -7024.754
     38190    49.7686        -7024.753       -7024.753
     38192    49.7687        -7024.754       -7024.754
     38194    49.7686        -7024.755       -7024.755
     38196    49.7687        -7024.757       -7024.757
     38198    49.7687        -7024.761       -7024.761
     38200    49.7686        -7024.764       -7024.764
     38202    49.7686        -7024.770       -7024.770
     38204    49.7685        -7024.775       -7024.775
     38206    49.7685        -7024.780       -7024.780
     38208    49.7685        -7024.784       -7024.784
     38210    49.7685        -7024.788       -7024.788
     38212    49.7685        -7024.791       -7024.791
     38214    49.7684        -7024.791       -7024.791
     38216    49.7684        -7024.794       -7024.794
     38218    49.7684        -7024.796       -7024.796
     38220    49.7684        -7024.794       -7024.794
     38222    49.7685        -7024.792       -7024.792
     38224    49.7684        -7024.792       -7024.792
     38226    49.7684        -7024.792       -7024.792
     38228    49.7684        -7024.791       -7024.791
     38230    49.7684        -7024.792       -7024.792
     38232    49.7684        -7024.793       -7024.793
     38234    49.7684        -7024.793       -7024.793
     38236    49.7683        -7024.793       -7024.793
     38238    49.7683        -7024.793       -7024.793
     38240    49.7683        -7024.791       -7024.791
     38242    49.7684        -7024.790       -7024.790
     38244    49.7684        -7024.790       -7024.790
     38246    49.7684        -7024.791       -7024.791
     38248    49.7684        -7024.792       -7024.792
     38250    49.7684        -7024.796       -7024.796
     38252    49.7684        -7024.797       -7024.797
     38254    49.7684        -7024.798       -7024.798
     38256    49.7685        -7024.802       -7024.802
     38258    49.7685        -7024.804       -7024.804
     38260    49.7685        -7024.805       -7024.805
     38262    49.7685        -7024.804       -7024.804
     38264    49.7685        -7024.804       -7024.804
     38266    49.7685        -7024.802       -7024.802
     38268    49.7685        -7024.800       -7024.800
     38270    49.7685        -7024.798       -7024.798
     38272    49.7685        -7024.794       -7024.794
     38274    49.7684        -7024.791       -7024.791
     38276    49.7684        -7024.787       -7024.787
     38278    49.7685        -7024.784       -7024.784
     38280    49.7684        -7024.783       -7024.783
     38282    49.7685        -7024.784       -7024.784
     38284    49.7684        -7024.783       -7024.783
     38286    49.7684        -7024.783       -7024.783
     38288    49.7684        -7024.779       -7024.779
     38290    49.7684        -7024.779       -7024.779
     38292    49.7684        -7024.777       -7024.777
     38294    49.7684        -7024.774       -7024.774
     38296    49.7684        -7024.770       -7024.770
     38298    49.7684        -7024.764       -7024.764
     38300    49.7685        -7024.759       -7024.759
     38302    49.7685        -7024.757       -7024.757
     38304    49.7685        -7024.756       -7024.756
     38306    49.7685        -7024.757       -7024.757
     38308    49.7685        -7024.758       -7024.758
     38310    49.7685        -7024.758       -7024.758
     38312    49.7685        -7024.757       -7024.757
     38314    49.7685        -7024.757       -7024.757
     38316    49.7686        -7024.756       -7024.756
     38318    49.7686        -7024.755       -7024.755
     38320    49.7686        -7024.755       -7024.755
     38322    49.7687        -7024.755       -7024.755
     38324    49.7687        -7024.755       -7024.755
     38326    49.7687        -7024.756       -7024.756
     38328    49.7687        -7024.757       -7024.757
     38330    49.7687        -7024.761       -7024.761
     38332    49.7687        -7024.763       -7024.763
     38334    49.7687        -7024.764       -7024.764
     38336    49.7687        -7024.765       -7024.765
     38338    49.7687        -7024.767       -7024.767
     38340    49.7687        -7024.770       -7024.770
     38342    49.7687        -7024.772       -7024.772
     38344    49.7687        -7024.772       -7024.772
     38346    49.7687        -7024.773       -7024.773
     38348    49.7687        -7024.773       -7024.773
     38350    49.7687        -7024.772       -7024.772
     38352    49.7687        -7024.775       -7024.775
     38354    49.7688        -7024.775       -7024.775
     38356    49.7688        -7024.776       -7024.776
     38358    49.7688        -7024.776       -7024.776
     38360    49.7688        -7024.778       -7024.778
     38362    49.7687        -7024.779       -7024.779
     38364    49.7687        -7024.781       -7024.781
     38366    49.7687        -7024.781       -7024.781
     38368    49.7687        -7024.780       -7024.780
     38370    49.7687        -7024.780       -7024.780
     38372    49.7687        -7024.778       -7024.778
     38374    49.7687        -7024.775       -7024.775
     38376    49.7687        -7024.771       -7024.771
     38378    49.7688        -7024.768       -7024.768
     38380    49.7688        -7024.765       -7024.765
     38382    49.7687        -7024.764       -7024.764
     38384    49.7687        -7024.765       -7024.765
     38386    49.7687        -7024.765       -7024.765
     38388    49.7688        -7024.762       -7024.762
     38390    49.7688        -7024.760       -7024.760
     38392    49.7688        -7024.758       -7024.758
     38394    49.7688        -7024.758       -7024.758
     38396    49.7687        -7024.759       -7024.759
     38398    49.7687        -7024.761       -7024.761
     38400    49.7686        -7024.762       -7024.762
     38402    49.7686        -7024.764       -7024.764
     38404    49.7687        -7024.766       -7024.766
     38406    49.7686        -7024.769       -7024.769
     38408    49.7686        -7024.772       -7024.772
     38410    49.7686        -7024.775       -7024.775
     38412    49.7686        -7024.778       -7024.778
     38414    49.7686        -7024.780       -7024.780
     38416    49.7686        -7024.781       -7024.781
     38418    49.7686        -7024.783       -7024.783
     38420    49.7686        -7024.784       -7024.784
     38422    49.7686        -7024.784       -7024.784
     38424    49.7686        -7024.785       -7024.785
     38426    49.7685        -7024.785       -7024.785
     38428    49.7686        -7024.785       -7024.785
     38430    49.7686        -7024.784       -7024.784
     38432    49.7686        -7024.784       -7024.784
     38434    49.7686        -7024.782       -7024.782
     38436    49.7687        -7024.780       -7024.780
     38438    49.7687        -7024.779       -7024.779
     38440    49.7687        -7024.779       -7024.779
     38442    49.7687        -7024.780       -7024.780
     38444    49.7687        -7024.783       -7024.783
     38446    49.7687        -7024.786       -7024.786
     38448    49.7686        -7024.787       -7024.787
     38450    49.7686        -7024.787       -7024.787
     38452    49.7687        -7024.786       -7024.786
     38454    49.7687        -7024.786       -7024.786
     38456    49.7687        -7024.786       -7024.786
     38458    49.7687        -7024.787       -7024.787
     38460    49.7686        -7024.790       -7024.790
     38462    49.7687        -7024.792       -7024.792
     38464    49.7687        -7024.793       -7024.793
     38466    49.7687        -7024.794       -7024.794
     38468    49.7688        -7024.793       -7024.793
     38470    49.7688        -7024.793       -7024.793
     38472    49.7688        -7024.793       -7024.793
     38474    49.7688        -7024.793       -7024.793
     38476    49.7688        -7024.794       -7024.794
     38478    49.7689        -7024.796       -7024.796
     38480    49.7689        -7024.797       -7024.797
     38482    49.7689        -7024.799       -7024.799
     38484    49.7689        -7024.802       -7024.802
     38486    49.7689        -7024.805       -7024.805
     38488    49.7688        -7024.807       -7024.807
     38490    49.7688        -7024.809       -7024.809
     38492    49.7688        -7024.814       -7024.814
     38494    49.7687        -7024.816       -7024.816
     38496    49.7687        -7024.820       -7024.820
     38498    49.7687        -7024.823       -7024.823
     38500    49.7687        -7024.827       -7024.827
     38502    49.7687        -7024.829       -7024.829
     38504    49.7687        -7024.833       -7024.833
     38506    49.7687        -7024.837       -7024.837
     38508    49.7687        -7024.839       -7024.839
     38510    49.7687        -7024.842       -7024.842
     38512    49.7687        -7024.846       -7024.846
     38514    49.7687        -7024.851       -7024.851
     38516    49.7687        -7024.855       -7024.855
     38518    49.7687        -7024.860       -7024.860
     38520    49.7687        -7024.864       -7024.864
     38522    49.7687        -7024.868       -7024.868
     38524    49.7688        -7024.874       -7024.874
     38526    49.7688        -7024.880       -7024.880
     38528    49.7688        -7024.886       -7024.886
     38530    49.7688        -7024.891       -7024.891
     38532    49.7688        -7024.895       -7024.895
     38534    49.7687        -7024.901       -7024.901
     38536    49.7687        -7024.904       -7024.904
     38538    49.7687        -7024.907       -7024.907
     38540    49.7687        -7024.912       -7024.912
     38542    49.7687        -7024.916       -7024.916
     38544    49.7687        -7024.921       -7024.921
     38546    49.7687        -7024.927       -7024.927
     38548    49.7687        -7024.934       -7024.934
     38550    49.7687        -7024.937       -7024.937
     38552    49.7687        -7024.940       -7024.940
     38554    49.7686        -7024.943       -7024.943
     38556    49.7687        -7024.944       -7024.944
     38558    49.7687        -7024.944       -7024.944
     38560    49.7687        -7024.945       -7024.945
     38562    49.7686        -7024.946       -7024.946
     38564    49.7687        -7024.945       -7024.945
     38566    49.7687        -7024.945       -7024.945
     38568    49.7687        -7024.944       -7024.944
     38570    49.7688        -7024.942       -7024.942
     38572    49.7687        -7024.940       -7024.940
     38574    49.7688        -7024.942       -7024.942
     38576    49.7687        -7024.944       -7024.944
     38578    49.7687        -7024.944       -7024.944
     38580    49.7687        -7024.945       -7024.945
     38582    49.7687        -7024.946       -7024.946
     38584    49.7687        -7024.948       -7024.948
     38586    49.7687        -7024.949       -7024.949
     38588    49.7687        -7024.948       -7024.948
     38590    49.7687        -7024.948       -7024.948
     38592    49.7687        -7024.949       -7024.949
     38594    49.7686        -7024.948       -7024.948
     38596    49.7686        -7024.947       -7024.947
     38598    49.7686        -7024.944       -7024.944
     38600    49.7686        -7024.940       -7024.940
     38602    49.7687        -7024.937       -7024.937
     38604    49.7687        -7024.937       -7024.937
     38606    49.7686        -7024.939       -7024.939
     38608    49.7686        -7024.942       -7024.942
     38610    49.7686        -7024.945       -7024.945
     38612    49.7686        -7024.946       -7024.946
     38614    49.7686        -7024.946       -7024.946
     38616    49.7686        -7024.946       -7024.946
     38618    49.7686        -7024.947       -7024.947
     38620    49.7686        -7024.948       -7024.948
     38622    49.7685        -7024.950       -7024.950
     38624    49.7685        -7024.952       -7024.952
     38626    49.7686        -7024.955       -7024.955
     38628    49.7687        -7024.957       -7024.957
     38630    49.7687        -7024.961       -7024.961
     38632    49.7687        -7024.964       -7024.964
     38634    49.7687        -7024.966       -7024.966
     38636    49.7687        -7024.966       -7024.966
     38638    49.7687        -7024.964       -7024.964
     38640    49.7688        -7024.963       -7024.963
     38642    49.7688        -7024.961       -7024.961
     38644    49.7687        -7024.961       -7024.961
     38646    49.7688        -7024.961       -7024.961
     38648    49.7688        -7024.959       -7024.959
     38650    49.7688        -7024.956       -7024.956
     38652    49.7688        -7024.956       -7024.956
     38654    49.7687        -7024.956       -7024.956
     38656    49.7688        -7024.955       -7024.955
     38658    49.7688        -7024.954       -7024.954
     38660    49.7688        -7024.951       -7024.951
     38662    49.7688        -7024.951       -7024.951
     38664    49.7688        -7024.949       -7024.949
     38666    49.7688        -7024.949       -7024.949
     38668    49.7688        -7024.949       -7024.949
     38670    49.7688        -7024.948       -7024.948
     38672    49.7688        -7024.948       -7024.948
     38674    49.7688        -7024.951       -7024.951
     38676    49.7688        -7024.953       -7024.953
     38678    49.7688        -7024.955       -7024.955
     38680    49.7688        -7024.958       -7024.958
     38682    49.7688        -7024.963       -7024.963
     38684    49.7688        -7024.966       -7024.966
     38686    49.7688        -7024.969       -7024.969
     38688    49.7688        -7024.971       -7024.971
     38690    49.7689        -7024.971       -7024.971
     38692    49.7688        -7024.972       -7024.972
     38694    49.7688        -7024.973       -7024.973
     38696    49.7689        -7024.972       -7024.972
     38698    49.7688        -7024.973       -7024.973
     38700    49.7688        -7024.975       -7024.975
     38702    49.7688        -7024.977       -7024.977
     38704    49.7688        -7024.976       -7024.976
     38706    49.7688        -7024.976       -7024.976
     38708    49.7688        -7024.976       -7024.976
     38710    49.7688        -7024.974       -7024.974
     38712    49.7688        -7024.977       -7024.977
     38714    49.7687        -7024.977       -7024.977
     38716    49.7687        -7024.977       -7024.977
     38718    49.7687        -7024.978       -7024.978
     38720    49.7687        -7024.980       -7024.980
     38722    49.7687        -7024.981       -7024.981
     38724    49.7687        -7024.980       -7024.980
     38726    49.7688        -7024.981       -7024.981
     38728    49.7688        -7024.983       -7024.983
     38730    49.7687        -7024.982       -7024.982
     38732    49.7687        -7024.981       -7024.981
     38734    49.7687        -7024.979       -7024.979
     38736    49.7687        -7024.979       -7024.979
     38738    49.7687        -7024.980       -7024.980
     38740    49.7688        -7024.980       -7024.980
     38742    49.7687        -7024.980       -7024.980
     38744    49.7687        -7024.978       -7024.978
     38746    49.7688        -7024.975       -7024.975
     38748    49.7688        -7024.974       -7024.974
     38750    49.7688        -7024.975       -7024.975
     38752    49.7688        -7024.977       -7024.977
     38754    49.7687        -7024.977       -7024.977
     38756    49.7687        -7024.976       -7024.976
     38758    49.7687        -7024.976       -7024.976
     38760    49.7687        -7024.976       -7024.976
     38762    49.7687        -7024.975       -7024.975
     38764    49.7688        -7024.975       -7024.975
     38766    49.7688        -7024.975       -7024.975
     38768    49.7688        -7024.975       -7024.975
     38770    49.7688        -7024.978       -7024.978
     38772    49.7688        -7024.981       -7024.981
     38774    49.7688        -7024.981       -7024.981
     38776    49.7688        -7024.981       -7024.981
     38778    49.7688        -7024.982       -7024.982
     38780    49.7688        -7024.984       -7024.984
     38782    49.7688        -7024.987       -7024.987
     38784    49.7688        -7024.989       -7024.989
     38786    49.7688        -7024.989       -7024.989
     38788    49.7688        -7024.989       -7024.989
     38790    49.7688        -7024.989       -7024.989
     38792    49.7688        -7024.989       -7024.989
     38794    49.7688        -7024.987       -7024.987
     38796    49.7688        -7024.984       -7024.984
     38798    49.7688        -7024.981       -7024.981
     38800    49.7689        -7024.978       -7024.978
     38802    49.7688        -7024.973       -7024.973
     38804    49.7689        -7024.969       -7024.969
     38806    49.7690        -7024.965       -7024.965
     38808    49.7691        -7024.962       -7024.962
     38810    49.7691        -7024.959       -7024.959
     38812    49.7691        -7024.955       -7024.955
     38814    49.7691        -7024.951       -7024.951
     38816    49.7691        -7024.949       -7024.949
     38818    49.7692        -7024.950       -7024.950
     38820    49.7692        -7024.947       -7024.947
     38822    49.7692        -7024.945       -7024.945
     38824    49.7693        -7024.945       -7024.945
     38826    49.7692        -7024.943       -7024.943
     38828    49.7692        -7024.942       -7024.942
     38830    49.7692        -7024.941       -7024.941
     38832    49.7692        -7024.938       -7024.938
     38834    49.7692        -7024.936       -7024.936
     38836    49.7692        -7024.934       -7024.934
     38838    49.7692        -7024.931       -7024.931
     38840    49.7693        -7024.929       -7024.929
     38842    49.7693        -7024.925       -7024.925
     38844    49.7693        -7024.923       -7024.923
     38846    49.7694        -7024.923       -7024.923
     38848    49.7694        -7024.920       -7024.920
     38850    49.7695        -7024.919       -7024.919
     38852    49.7695        -7024.919       -7024.919
     38854    49.7695        -7024.917       -7024.917
     38856    49.7694        -7024.917       -7024.917
     38858    49.7694        -7024.919       -7024.919
     38860    49.7694        -7024.919       -7024.919
     38862    49.7695        -7024.919       -7024.919
     38864    49.7695        -7024.920       -7024.920
     38866    49.7695        -7024.919       -7024.919
     38868    49.7694        -7024.917       -7024.917
     38870    49.7694        -7024.917       -7024.917
     38872    49.7695        -7024.919       -7024.919
     38874    49.7695        -7024.919       -7024.919
     38876    49.7694        -7024.921       -7024.921
     38878    49.7695        -7024.924       -7024.924
     38880    49.7695        -7024.925       -7024.925
     38882    49.7695        -7024.926       -7024.926
     38884    49.7695        -7024.928       -7024.928
