No. moves  % accept.       <E_tot>         <E_sr>
     48252    49.7677        -7021.645       -7021.645
     48254    49.7677        -7021.643       -7021.643
     48256    49.7677        -7021.642       -7021.642
     48258    49.7677        -7021.640       -7021.640
     48260    49.7677        -7021.637       -7021.637
     48262    49.7677        -7021.636       -7021.636
     48264    49.7677        -7021.637       -7021.637
     48266    49.7676        -7021.637       -7021.637
     48268    49.7676        -7021.638       -7021.638
     48270    49.7677        -7021.639       -7021.639
     48272    49.7677        -7021.639       -7021.639
     48274    49.7676        -7021.638       -7021.638
     48276    49.7676        -7021.637       -7021.637
     48278    49.7677        -7021.636       -7021.636
     48280    49.7676        -7021.635       -7021.635
     48282    49.7676        -7021.635       -7021.635
     48284    49.7677        -7021.634       -7021.634
     48286    49.7677        -7021.633       -7021.633
     48288    49.7677        -7021.632       -7021.632
     48290    49.7677        -7021.631       -7021.631
     48292    49.7677        -7021.628       -7021.628
     48294    49.7678        -7021.626       -7021.626
     48296    49.7678        -7021.627       -7021.627
     48298    49.7679        -7021.628       -7021.628
     48300    49.7678        -7021.629       -7021.629
     48302    49.7679        -7021.629       -7021.629
     48304    49.7679        -7021.630       -7021.630
     48306    49.7679        -7021.632       -7021.632
     48308    49.7679        -7021.633       -7021.633
     48310    49.7679        -7021.636       -7021.636
     48312    49.7679        -7021.638       -7021.638
     48314    49.7679        -7021.638       -7021.638
     48316    49.7679        -7021.640       -7021.640
     48318    49.7679        -7021.643       -7021.643
     48320    49.7679        -7021.644       -7021.644
     48322    49.7679        -7021.645       -7021.645
     48324    49.7679        -7021.644       -7021.644
     48326    49.7678        -7021.642       -7021.642
     48328    49.7678        -7021.641       -7021.641
     48330    49.7678        -7021.641       -7021.641
     48332    49.7678        -7021.641       -7021.641
     48334    49.7678        -7021.640       -7021.640
     48336    49.7678        -7021.640       -7021.640
     48338    49.7678        -7021.639       -7021.639
     48340    49.7677        -7021.639       -7021.639
     48342    49.7678        -7021.638       -7021.638
     48344    49.7677        -7021.637       -7021.637
     48346    49.7677        -7021.637       -7021.637
     48348    49.7677        -7021.637       -7021.637
     48350    49.7677        -7021.638       -7021.638
     48352    49.7677        -7021.638       -7021.638
     48354    49.7677        -7021.638       -7021.638
     48356    49.7677        -7021.639       -7021.639
     48358    49.7677        -7021.639       -7021.639
     48360    49.7677        -7021.639       -7021.639
     48362    49.7677        -7021.639       -7021.639
     48364    49.7677        -7021.638       -7021.638
     48366    49.7677        -7021.637       -7021.637
     48368    49.7677        -7021.635       -7021.635
     48370    49.7677        -7021.633       -7021.633
     48372    49.7678        -7021.631       -7021.631
     48374    49.7678        -7021.629       -7021.629
     48376    49.7678        -7021.628       -7021.628
     48378    49.7678        -7021.626       -7021.626
     48380    49.7679        -7021.624       -7021.624
     48382    49.7679        -7021.621       -7021.621
     48384    49.7679        -7021.619       -7021.619
     48386    49.7680        -7021.618       -7021.618
     48388    49.7680        -7021.618       -7021.618
     48390    49.7680        -7021.618       -7021.618
     48392    49.7680        -7021.617       -7021.617
     48394    49.7680        -7021.616       -7021.616
     48396    49.7680        -7021.613       -7021.613
     48398    49.7680        -7021.612       -7021.612
     48400    49.7680        -7021.611       -7021.611
     48402    49.7680        -7021.610       -7021.610
     48404    49.7681        -7021.608       -7021.608
     48406    49.7680        -7021.608       -7021.608
     48408    49.7680        -7021.607       -7021.607
     48410    49.7681        -7021.607       -7021.607
     48412    49.7681        -7021.606       -7021.606
     48414    49.7681        -7021.605       -7021.605
     48416    49.7681        -7021.605       -7021.605
     48418    49.7681        -7021.605       -7021.605
     48420    49.7680        -7021.605       -7021.605
     48422    49.7680        -7021.605       -7021.605
     48424    49.7681        -7021.606       -7021.606
     48426    49.7681        -7021.607       -7021.607
     48428    49.7681        -7021.606       -7021.606
     48430    49.7681        -7021.607       -7021.607
     48432    49.7681        -7021.607       -7021.607
     48434    49.7681        -7021.607       -7021.607
     48436    49.7681        -7021.607       -7021.607
     48438    49.7682        -7021.605       -7021.605
     48440    49.7682        -7021.603       -7021.603
     48442    49.7681        -7021.601       -7021.601
     48444    49.7682        -7021.600       -7021.600
     48446    49.7682        -7021.599       -7021.599
     48448    49.7681        -7021.599       -7021.599
     48450    49.7681        -7021.598       -7021.598
     48452    49.7681        -7021.598       -7021.598
     48454    49.7681        -7021.597       -7021.597
     48456    49.7681        -7021.597       -7021.597
     48458    49.7681        -7021.597       -7021.597
     48460    49.7681        -7021.596       -7021.596
     48462    49.7681        -7021.595       -7021.595
     48464    49.7681        -7021.593       -7021.593
     48466    49.7681        -7021.591       -7021.591
     48468    49.7681        -7021.589       -7021.589
     48470    49.7681        -7021.588       -7021.588
     48472    49.7681        -7021.587       -7021.587
     48474    49.7681        -7021.586       -7021.586
     48476    49.7681        -7021.583       -7021.583
     48478    49.7681        -7021.582       -7021.582
     48480    49.7681        -7021.581       -7021.581
     48482    49.7681        -7021.579       -7021.579
     48484    49.7681        -7021.578       -7021.578
     48486    49.7681        -7021.576       -7021.576
     48488    49.7681        -7021.576       -7021.576
     48490    49.7681        -7021.575       -7021.575
     48492    49.7681        -7021.574       -7021.574
     48494    49.7681        -7021.573       -7021.573
     48496    49.7681        -7021.572       -7021.572
     48498    49.7681        -7021.569       -7021.569
     48500    49.7681        -7021.569       -7021.569
     48502    49.7682        -7021.569       -7021.569
     48504    49.7682        -7021.567       -7021.567
     48506    49.7682        -7021.566       -7021.566
     48508    49.7682        -7021.566       -7021.566
     48510    49.7682        -7021.564       -7021.564
     48512    49.7682        -7021.563       -7021.563
     48514    49.7681        -7021.562       -7021.562
     48516    49.7681        -7021.562       -7021.562
     48518    49.7681        -7021.562       -7021.562
     48520    49.7682        -7021.561       -7021.561
     48522    49.7682        -7021.561       -7021.561
     48524    49.7682        -7021.562       -7021.562
     48526    49.7682        -7021.563       -7021.563
     48528    49.7682        -7021.565       -7021.565
     48530    49.7682        -7021.565       -7021.565
     48532    49.7682        -7021.565       -7021.565
     48534    49.7681        -7021.568       -7021.568
     48536    49.7682        -7021.569       -7021.569
     48538    49.7681        -7021.572       -7021.572
     48540    49.7681        -7021.575       -7021.575
     48542    49.7681        -7021.578       -7021.578
     48544    49.7681        -7021.579       -7021.579
     48546    49.7681        -7021.582       -7021.582
     48548    49.7681        -7021.583       -7021.583
     48550    49.7681        -7021.585       -7021.585
     48552    49.7681        -7021.585       -7021.585
     48554    49.7681        -7021.586       -7021.586
     48556    49.7681        -7021.588       -7021.588
     48558    49.7681        -7021.589       -7021.589
